Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-15;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5667439
2020-02-15;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;3433
2020-02-15;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;62377
2020-02-15;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;4176
2020-02-15;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;343364
2020-02-15;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;69048
2020-02-15;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;135663
2020-02-15;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;31033
2020-02-15;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;31033
2020-02-15;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;190515
2020-02-15;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;178026
2020-02-15;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;34629
2020-02-15;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;35901
2020-02-15;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;43117
2020-02-15;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;4362
2020-02-15;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;48831
2020-02-15;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;114341
2020-02-15;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;36940
2020-02-15;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;54945
2020-02-15;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;67001
2020-02-15;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;73260
2020-02-15;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;1090
2020-02-15;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;69825
2020-02-15;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;251160
2020-02-15;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;139651
2020-02-15;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;15992
2020-02-15;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;340311
2020-02-15;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;2941
2020-02-15;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;29734
2020-02-15;06:00:00;Local;Sud-Kivu;Tanganyika;ZoneGlobale;710
2020-02-15;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;9939
2020-02-15;06:00:00;Local;Mongala;Mongala;ZoneGlobale;801449
2020-02-15;06:00:00;Local;Tshopo;Mongala;ZoneGlobale;310
2020-02-15;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;2088
2020-02-15;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;45604
2020-02-15;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;62883
2020-02-15;06:00:00;Local;Tanganyika;Haut-Katanga;ZoneGlobale;246
2020-02-15;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;8008945
2020-02-15;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;27385
2020-02-15;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;556
2020-02-15;06:00:00;Local;Haut-Lomami;Haut-Katanga;ZoneGlobale;246
2020-02-15;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;17289
2020-02-15;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;31572
2020-02-15;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1593557
2020-02-15;06:00:00;Local;Lomami;Lualaba;ZoneGlobale;246
2020-02-15;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;106243
2020-02-15;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;492
2020-02-15;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;4609675
2020-02-15;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;6315
2020-02-15;06:00:00;Local;Kasai-Oriental;Kinshasa;ZoneGlobale;621
2020-02-15;06:00:00;Local;Nord-Kivu;Kinshasa;ZoneGlobale;310
2020-02-15;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;7758
2020-02-15;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;264942
2020-02-15;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;23275
