Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-02-25;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;5672
2020-02-25;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Hors_Zone;520
2020-02-25;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;1031
2020-02-25;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;257
2020-02-25;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;515
2020-02-25;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Lualaba;257
2020-02-25;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;773
2020-02-25;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;773
2020-02-25;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;3352
2020-02-25;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;257
2020-02-25;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Lualaba;257
2020-02-25;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;515
2020-02-25;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;2062
2020-02-25;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;773
2020-02-25;06:00:00;JO;Haut-Lomami;Entree;Kasai;Kasai;5664
2020-02-25;06:00:00;JO;Haut-Lomami;Entree;Lomami;Hors_Zone;257
2020-02-25;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;338
2020-02-25;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;515
2020-02-25;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Lomami;338
2020-02-25;06:00:00;JO;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;257
2020-02-25;06:00:00;JO;Haut-Lomami;Sortie;Kasai;Kasai;5664
2020-02-25;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Haut-Lomami;257
2020-02-25;06:00:00;JO;Ituri;Entree;Hors_Zone;Hors_Zone;501
2020-02-25;06:00:00;JO;Ituri;Entree;Ituri;Ituri;1181
2020-02-25;06:00:00;JO;Ituri;Entree;Nord-Kivu;Nord-Kivu;501
2020-02-25;06:00:00;JO;Kasai;Entree;Kasai;Kasai;5664
2020-02-25;06:00:00;JO;Kasai;Sortie;Kasai;Kasai;5664
2020-02-25;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Central;16994
2020-02-25;06:00:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;2371
2020-02-25;06:00:00;JO;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;5664
2020-02-25;06:00:00;JO;Kasai-Central;Sortie;Kasai-Central;Kasai-Oriental;5664
2020-02-25;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;7359
2020-02-25;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;1274
2020-02-25;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;1016
2020-02-25;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;16994
2020-02-25;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Oriental;5664
2020-02-25;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;15071
2020-02-25;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;1694
2020-02-25;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;338
2020-02-25;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;6438
2020-02-25;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;2033
2020-02-25;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;677
2020-02-25;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Lomami;677
2020-02-25;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;17333
2020-02-25;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Oriental;338
2020-02-25;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;8132
2020-02-25;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;677
2020-02-25;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Hors_Zone;338
2020-02-25;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;1694
2020-02-25;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;12198
2020-02-25;06:00:00;JO;Kinshasa;Entree;Kinshasa;Kinshasa;822
2020-02-25;06:00:00;JO;Kinshasa;Sortie;Hors_Zone;Hors_Zone;411
2020-02-25;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kongo-Central;1135
2020-02-25;06:00:00;JO;Kongo-Central;Entree;Hors_Zone;Hors_Zone;411
2020-02-25;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Kinshasa;378
2020-02-25;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Kongo-Central;585
2020-02-25;06:00:00;JO;Kongo-Central;Sortie;Kinshasa;Kinshasa;996
2020-02-25;06:00:00;JO;Lomami;Entree;Haut-Lomami;Haut-Lomami;773
2020-02-25;06:00:00;JO;Lomami;Entree;Haut-Lomami;Lomami;338
2020-02-25;06:00:00;JO;Lomami;Entree;Hors_Zone;Haut-Lomami;257
2020-02-25;06:00:00;JO;Lomami;Entree;Hors_Zone;Hors_Zone;2548
2020-02-25;06:00:00;JO;Lomami;Entree;Hors_Zone;Kasai-Oriental;677
