Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-04-22;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;3618634
2020-04-22;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;3613
2020-04-22;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;19750
2020-04-22;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;931
2020-04-22;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;136543
2020-04-22;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;74495
2020-04-22;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;41864
2020-04-22;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;606
2020-04-22;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;68316
2020-04-22;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;97719
2020-04-22;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;13606
2020-04-22;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;19159
2020-04-22;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;39997
2020-04-22;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;53148
2020-04-22;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;44733
2020-04-22;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;51585
2020-04-22;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;50979
2020-04-22;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;27675
2020-04-22;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;101959
2020-04-22;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;149990
2020-04-22;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;79001
2020-04-22;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;5653
2020-04-22;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;109272
2020-04-22;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;2019
2020-04-22;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;26450
2020-04-22;06:00:00;Local;Haut-Katanga;Tanganyika;ZoneGlobale;403
2020-04-22;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;59251
2020-04-22;06:00:00;Local;Mongala;Mongala;ZoneGlobale;693657
2020-04-22;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;931
2020-04-22;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;78006
2020-04-22;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;53787
2020-04-22;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;7151052
2020-04-22;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;18575
2020-04-22;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;26019
2020-04-22;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;23825
2020-04-22;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1604861
2020-04-22;06:00:00;Local;Haut-Lomami;Lualaba;ZoneGlobale;403
2020-04-22;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;102569
2020-04-22;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;3145840
2020-04-22;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;1818
2020-04-22;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;197503
2020-04-22;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;79001
2020-04-22;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;158002
2020-04-22;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;55165
2020-04-22;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;4330100
2020-04-22;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;18465
2020-04-22;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;76638
2020-04-22;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;5921634
2020-04-22;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;42422
2020-04-22;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;1818
2020-04-22;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1149545
2020-04-22;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;19765
2020-04-22;06:00:00;Local;Ituri;Ituri;ZoneGlobale;842028
2020-04-22;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;9999
2020-04-22;06:00:00;Local;Kasai;Kasai;ZoneGlobale;159989
2020-04-22;06:00:00;Local;Hors_Zone;Bas-Uele;ZoneGlobale;4789
2020-04-22;06:00:00;Local;Bas-Uele;Bas-Uele;ZoneGlobale;26344
2020-04-22;06:00:00;Local;Hors_Zone;Lomami;ZoneGlobale;65416
2020-04-22;06:00:00;Local;Lomami;Lomami;ZoneGlobale;2632590
2020-04-22;06:00:00;Local;Kasai-Oriental;Lomami;ZoneGlobale;25162
