Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-03-19;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;724
2020-03-19;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;83
2020-03-19;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-19;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;94
2020-03-19;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;724
2020-03-19;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;83
2020-03-19;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-19;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;94
2020-03-19;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Ituri;1h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Ituri;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Ituri;3h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Ituri;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;1691
2020-03-19;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;205
2020-03-19;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;272
2020-03-19;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;261
2020-03-19;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;1691
2020-03-19;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;205
2020-03-19;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;272
2020-03-19;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;261
2020-03-19;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;632
2020-03-19;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;387
2020-03-19;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Study_Zone_Worker;Primo;87
2020-03-19;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-03-19;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;632
2020-03-19;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;387
2020-03-19;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Study_Zone_Worker;Primo;87
2020-03-19;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-03-19;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-03-19;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Primo;4558
2020-03-19;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Occasional;39
2020-03-19;Bas-Uele;Tshopo;1h;Outside_Resident;Origin_Zone_Worker;Primo;331
2020-03-19;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Primo;2108
2020-03-19;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Occasional;39
2020-03-19;Bas-Uele;Tshopo;1h;Outside_Resident;Study_Zone_Worker;Primo;25
2020-03-19;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Outside_Worker;Primo;157
2020-03-19;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;733
2020-03-19;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;236
2020-03-19;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Outside_Worker;Primo;118
2020-03-19;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;4970
2020-03-19;Bas-Uele;Tshopo;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;34
2020-03-19;Bas-Uele;Tshopo;3h;Outside_Resident;Outside_Worker;Primo;4518
