Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-03-17;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;4773
2020-03-17;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;5778
2020-03-17;06:00:00;JO;Haut-Katanga;Entree;Haut-Lomami;Haut-Lomami;251
2020-03-17;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;1004
2020-03-17;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;251
2020-03-17;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Lualaba;251
2020-03-17;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;753
2020-03-17;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;3265
2020-03-17;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;6280
2020-03-17;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;1256
2020-03-17;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;251
2020-03-17;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;251
2020-03-17;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;251
2020-03-17;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;2009
2020-03-17;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;251
2020-03-17;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Lomami;610
2020-03-17;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;502
2020-03-17;06:00:00;JO;Haut-Lomami;Entree;Kasai;Kasai;10418
2020-03-17;06:00:00;JO;Haut-Lomami;Entree;Kasai-Oriental;Kasai-Oriental;251
2020-03-17;06:00:00;JO;Haut-Lomami;Entree;Lomami;Haut-Lomami;251
2020-03-17;06:00:00;JO;Haut-Lomami;Sortie;Hors_Zone;Haut-Lomami;251
2020-03-17;06:00:00;JO;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;251
2020-03-17;06:00:00;JO;Haut-Lomami;Sortie;Hors_Zone;Kasai;5209
2020-03-17;06:00:00;JO;Ituri;Entree;Ituri;Ituri;1159
2020-03-17;06:00:00;JO;Ituri;Entree;Nord-Kivu;Ituri;540
2020-03-17;06:00:00;JO;Kasai-Central;Entree;Hors_Zone;Hors_Zone;359
2020-03-17;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Central;15627
2020-03-17;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Oriental;5209
2020-03-17;06:00:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;718
2020-03-17;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;359
2020-03-17;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Kasai-Central;5209
2020-03-17;06:00:00;JO;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;251
2020-03-17;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;359
2020-03-17;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;359
2020-03-17;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;6287
2020-03-17;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Central;5209
2020-03-17;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Lomami;1078
2020-03-17;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;251
2020-03-17;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Oriental;5209
2020-03-17;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Central;359
2020-03-17;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;5391
2020-03-17;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;1437
2020-03-17;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Hors_Zone;1437
2020-03-17;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;359
2020-03-17;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;3594
2020-03-17;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;1437
2020-03-17;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;718
2020-03-17;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Lomami;359
2020-03-17;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;15627
2020-03-17;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Oriental;5209
2020-03-17;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Hors_Zone;359
2020-03-17;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Central;5209
2020-03-17;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;5391
2020-03-17;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;718
2020-03-17;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;1437
2020-03-17;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;8626
2020-03-17;06:00:00;JO;Kinshasa;Entree;Kinshasa;Kinshasa;330
2020-03-17;06:00:00;JO;Kinshasa;Entree;Kongo-Central;Kongo-Central;330
2020-03-17;06:00:00;JO;Kinshasa;Sortie;Kinshasa;Kinshasa;660
2020-03-17;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kinshasa;1035
2020-03-17;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kongo-Central;1035
2020-03-17;06:00:00;JO;Kongo-Central;Entree;Kinshasa;Kinshasa;1013
2020-03-17;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Hors_Zone;352
2020-03-17;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Kinshasa;1035
2020-03-17;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Kongo-Central;705
