Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-03-27;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5929231
2020-03-27;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;7219
2020-03-27;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;66503
2020-03-27;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;2741
2020-03-27;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;371172
2020-03-27;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;117456
2020-03-27;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;156218
2020-03-27;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;57245
2020-03-27;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;57245
2020-03-27;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;211783
2020-03-27;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;228698
2020-03-27;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;48170
2020-03-27;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;46306
2020-03-27;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;36481
2020-03-27;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;1079
2020-03-27;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;86403
2020-03-27;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;182682
2020-03-27;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;304788
2020-03-27;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;159774
2020-03-27;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;303417
2020-03-27;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;59915
2020-03-27;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;3239
2020-03-27;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;122669
2020-03-27;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;314480
2020-03-27;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;114491
2020-03-27;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;13168
2020-03-27;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;360055
2020-03-27;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1876
2020-03-27;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;30159
2020-03-27;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;24533
2020-03-27;06:00:00;Local;Mongala;Mongala;ZoneGlobale;777987
2020-03-27;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;2056
2020-03-27;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;28095
2020-03-27;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;45849
2020-03-27;06:00:00;Local;Tanganyika;Haut-Katanga;ZoneGlobale;268
2020-03-27;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;8014749
2020-03-27;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;31102
2020-03-27;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;2214
2020-03-27;06:00:00;Local;Haut-Lomami;Haut-Katanga;ZoneGlobale;1072
2020-03-27;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;18907
2020-03-27;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;27617
2020-03-27;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1932034
2020-03-27;06:00:00;Local;Kinshasa;Lualaba;ZoneGlobale;268
2020-03-27;06:00:00;Local;Haut-Lomami;Lualaba;ZoneGlobale;268
2020-03-27;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;97331
2020-03-27;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;605
2020-03-27;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;4273365
2020-03-27;06:00:00;Local;Tshopo;Kinshasa;ZoneGlobale;337
2020-03-27;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;4478
2020-03-27;06:00:00;Local;Kasai-Oriental;Kinshasa;ZoneGlobale;675
2020-03-27;06:00:00;Local;Sud-Ubangi;Kinshasa;ZoneGlobale;337
2020-03-27;06:00:00;Local;Equateur;Kinshasa;ZoneGlobale;337
2020-03-27;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;24533
2020-03-27;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;310762
2020-03-27;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;16355
2020-03-27;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;228983
2020-03-27;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;60880
2020-03-27;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;5620820
2020-03-27;06:00:00;Local;Maniema;Sud-Kivu;ZoneGlobale;247
2020-03-27;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;27410
2020-03-27;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;102614
2020-03-27;06:00:00;Local;Kinshasa;Tshopo;ZoneGlobale;1079
2020-03-27;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;8344186
2020-03-27;06:00:00;Local;Bas-Uele;Tshopo;ZoneGlobale;1079
2020-03-27;06:00:00;Local;Nord-Kivu;Tshopo;ZoneGlobale;1079
2020-03-27;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;45078
2020-03-27;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;10769
2020-03-27;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1544010
2020-03-27;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;10797
2020-03-27;06:00:00;Local;Ituri;Ituri;ZoneGlobale;582651
2020-03-27;06:00:00;Local;Nord-Kivu;Ituri;ZoneGlobale;1079
2020-03-27;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;5211
2020-03-27;06:00:00;Local;Kasai;Kasai;ZoneGlobale;365489
2020-03-27;06:00:00;Local;Haut-Lomami;Kasai;ZoneGlobale;268
2020-03-27;06:00:00;Local;Hors_Zone;Bas-Uele;ZoneGlobale;3239
2020-03-27;06:00:00;Local;Bas-Uele;Bas-Uele;ZoneGlobale;51302
2020-03-27;06:00:00;Local;Hors_Zone;Lomami;ZoneGlobale;42767
2020-03-27;06:00:00;Local;Haut-Katanga;Lomami;ZoneGlobale;685
2020-03-27;06:00:00;Local;Sud-Kivu;Lomami;ZoneGlobale;247
2020-03-27;06:00:00;Local;Lomami;Lomami;ZoneGlobale;2444177
2020-03-27;06:00:00;Local;Kasai-Oriental;Lomami;ZoneGlobale;25705
2020-03-27;06:00:00;Local;Haut-Lomami;Lomami;ZoneGlobale;536
2020-03-27;06:00:00;Local;Hors_Zone;Kasai-Oriental;ZoneGlobale;71016
2020-03-27;06:00:00;Local;Sankuru;Kasai-Oriental;ZoneGlobale;342
2020-03-27;06:00:00;Local;Haut-Katanga;Kasai-Oriental;ZoneGlobale;610
2020-03-27;06:00:00;Local;Lualaba;Kasai-Oriental;ZoneGlobale;268
2020-03-27;06:00:00;Local;Kinshasa;Kasai-Oriental;ZoneGlobale;685
2020-03-27;06:00:00;Local;Lomami;Kasai-Oriental;ZoneGlobale;22620
2020-03-27;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;ZoneGlobale;7207427
2020-03-27;06:00:00;Local;Kasai-Central;Kasai-Oriental;ZoneGlobale;12136
2020-03-27;06:00:00;Local;Hors_Zone;Kwilu;ZoneGlobale;119830
2020-03-27;06:00:00;Local;Kwilu;Kwilu;ZoneGlobale;2043343
2020-03-27;06:00:00;Local;Hors_Zone;Mai-Ndombe;ZoneGlobale;119830
2020-03-27;06:00:00;Local;Mai-Ndombe;Mai-Ndombe;ZoneGlobale;1078474
2020-03-27;06:00:00;Local;Hors_Zone;Maniema;ZoneGlobale;15912
2020-03-27;06:00:00;Local;Tshopo;Maniema;ZoneGlobale;1079
2020-03-27;06:00:00;Local;Maniema;Maniema;ZoneGlobale;934557
2020-03-27;06:00:00;Local;Kwango;Kwango;ZoneGlobale;559209
2020-03-27;06:00:00;Local;Haut-Uele;Haut-Uele;ZoneGlobale;15594
2020-03-27;06:00:00;Local;Hors_Zone;Sud-Ubangi;ZoneGlobale;32711
2020-03-27;06:00:00;Local;Sud-Ubangi;Sud-Ubangi;ZoneGlobale;719661
2020-03-27;06:00:00;Local;Hors_Zone;Kasai-Central;ZoneGlobale;114466
2020-03-27;06:00:00;Local;Kasai-Oriental;Kasai-Central;ZoneGlobale;21874
2020-03-27;06:00:00;Local;Kasai-Central;Kasai-Central;ZoneGlobale;5395864
2020-03-27;06:00:00;Local;Hors_Zone;Equateur;ZoneGlobale;278051
2020-03-27;06:00:00;Local;Equateur;Equateur;ZoneGlobale;4080808
2020-03-27;06:00:00;Local;Hors_Zone;Haut-Lomami;ZoneGlobale;3217
2020-03-27;06:00:00;Local;Lomami;Haut-Lomami;ZoneGlobale;610
2020-03-27;06:00:00;Local;Kasai-Oriental;Haut-Lomami;ZoneGlobale;342
2020-03-27;06:00:00;Local;Haut-Lomami;Haut-Lomami;ZoneGlobale;96347
2020-03-27;06:00:00;Local;Hors_Zone;Nord-Kivu;ZoneGlobale;108484
