Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-23;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5693931
2020-02-23;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;6199
2020-02-23;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;72898
2020-02-23;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;2285
2020-02-23;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;338864
2020-02-23;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;97907
2020-02-23;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;135419
2020-02-23;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;27337
2020-02-23;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;179074
2020-02-23;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;165085
2020-02-23;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;46686
2020-02-23;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;29498
2020-02-23;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;15534
2020-02-23;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;3654
2020-02-23;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;53119
2020-02-23;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;126350
2020-02-23;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;266113
2020-02-23;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;101752
2020-02-23;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;138237
2020-02-23;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;20725
2020-02-23;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;63786
2020-02-23;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;146392
2020-02-23;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;109348
2020-02-23;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;34465
2020-02-23;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;293947
2020-02-23;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1730
2020-02-23;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;28349
2020-02-23;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;82386
2020-02-23;06:00:00;Local;Mongala;Mongala;ZoneGlobale;875912
2020-02-23;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;326
2020-02-23;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;21271
2020-02-23;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;71023
2020-02-23;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;8009405
2020-02-23;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;23730
2020-02-23;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;2984
2020-02-23;06:00:00;Local;Kongo-Central;Haut-Katanga;ZoneGlobale;376
2020-02-23;06:00:00;Local;Haut-Lomami;Haut-Katanga;ZoneGlobale;247
2020-02-23;06:00:00;Local;Nord-Kivu;Haut-Katanga;ZoneGlobale;247
2020-02-23;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;23308
2020-02-23;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;31393
2020-02-23;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;2163307
2020-02-23;06:00:00;Local;Kinshasa;Lualaba;ZoneGlobale;247
2020-02-23;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;134547
2020-02-23;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;247
2020-02-23;06:00:00;Local;Lualaba;Kinshasa;ZoneGlobale;247
2020-02-23;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;4534440
2020-02-23;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;9026
2020-02-23;06:00:00;Local;Kasai-Oriental;Kinshasa;ZoneGlobale;326
2020-02-23;06:00:00;Local;Equateur;Kinshasa;ZoneGlobale;375
2020-02-23;06:00:00;Local;Nord-Kivu;Kinshasa;ZoneGlobale;375
2020-02-23;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;9112
2020-02-23;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;246033
2020-02-23;06:00:00;Local;Sud-Ubangi;Nord-Ubangi;ZoneGlobale;9112
2020-02-23;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;164397
2020-02-23;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;74166
2020-02-23;06:00:00;Local;Tanganyika;Sud-Kivu;ZoneGlobale;513
2020-02-23;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;5612291
2020-02-23;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;34582
2020-02-23;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;111226
2020-02-23;06:00:00;Local;Kinshasa;Tshopo;ZoneGlobale;375
2020-02-23;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;7626992
2020-02-23;06:00:00;Local;Nord-Kivu;Tshopo;ZoneGlobale;1218
2020-02-23;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;54789
2020-02-23;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;5264
2020-02-23;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1610844
2020-02-23;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;8956
2020-02-23;06:00:00;Local;Kinshasa;Ituri;ZoneGlobale;430
2020-02-23;06:00:00;Local;Ituri;Ituri;ZoneGlobale;596600
2020-02-23;06:00:00;Local;Nord-Kivu;Ituri;ZoneGlobale;1218
2020-02-23;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;375
2020-02-23;06:00:00;Local;Kasai;Kasai;ZoneGlobale;213636
2020-02-23;06:00:00;Local;Hors_Zone;Bas-Uele;ZoneGlobale;2436
2020-02-23;06:00:00;Local;Tshopo;Bas-Uele;ZoneGlobale;2436
2020-02-23;06:00:00;Local;Bas-Uele;Bas-Uele;ZoneGlobale;52879
2020-02-23;06:00:00;Local;Hors_Zone;Lomami;ZoneGlobale;35836
2020-02-23;06:00:00;Local;Lomami;Lomami;ZoneGlobale;2327162
2020-02-23;06:00:00;Local;Kasai-Oriental;Lomami;ZoneGlobale;23319
2020-02-23;06:00:00;Local;Kasai-Central;Lomami;ZoneGlobale;326
2020-02-23;06:00:00;Local;Haut-Lomami;Lomami;ZoneGlobale;1641
2020-02-23;06:00:00;Local;Hors_Zone;Kasai-Oriental;ZoneGlobale;55426
2020-02-23;06:00:00;Local;Haut-Katanga;Kasai-Oriental;ZoneGlobale;653
2020-02-23;06:00:00;Local;Kinshasa;Kasai-Oriental;ZoneGlobale;375
2020-02-23;06:00:00;Local;Lomami;Kasai-Oriental;ZoneGlobale;23834
2020-02-23;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;ZoneGlobale;6872552
2020-02-23;06:00:00;Local;Kasai-Central;Kasai-Oriental;ZoneGlobale;16187
2020-02-23;06:00:00;Local;Hors_Zone;Kwilu;ZoneGlobale;162804
2020-02-23;06:00:00;Local;Kongo-Central;Kwilu;ZoneGlobale;376
2020-02-23;06:00:00;Local;Kwilu;Kwilu;ZoneGlobale;1577053
2020-02-23;06:00:00;Local;Hors_Zone;Mai-Ndombe;ZoneGlobale;20350
2020-02-23;06:00:00;Local;Mai-Ndombe;Mai-Ndombe;ZoneGlobale;936123
2020-02-23;06:00:00;Local;Hors_Zone;Maniema;ZoneGlobale;12567
2020-02-23;06:00:00;Local;Maniema;Maniema;ZoneGlobale;806905
2020-02-23;06:00:00;Local;Hors_Zone;Kwango;ZoneGlobale;20350
2020-02-23;06:00:00;Local;Kwango;Kwango;ZoneGlobale;183154
2020-02-23;06:00:00;Local;Haut-Uele;Haut-Uele;ZoneGlobale;15046
2020-02-23;06:00:00;Local;Hors_Zone;Sud-Ubangi;ZoneGlobale;18224
2020-02-23;06:00:00;Local;Sud-Ubangi;Sud-Ubangi;ZoneGlobale;765438
2020-02-23;06:00:00;Local;Hors_Zone;Kasai-Central;ZoneGlobale;67316
2020-02-23;06:00:00;Local;Kinshasa;Kasai-Central;ZoneGlobale;430
2020-02-23;06:00:00;Local;Lomami;Kasai-Central;ZoneGlobale;326
2020-02-23;06:00:00;Local;Kasai-Oriental;Kasai-Central;ZoneGlobale;32048
2020-02-23;06:00:00;Local;Kasai-Central;Kasai-Central;ZoneGlobale;3845110
2020-02-23;06:00:00;Local;Nord-Kivu;Kasai-Central;ZoneGlobale;5178
2020-02-23;06:00:00;Local;Hors_Zone;Equateur;ZoneGlobale;291970
2020-02-23;06:00:00;Local;Equateur;Equateur;ZoneGlobale;3823284
2020-02-23;06:00:00;Local;Hors_Zone;Haut-Lomami;ZoneGlobale;3787
2020-02-23;06:00:00;Local;Lualaba;Haut-Lomami;ZoneGlobale;247
2020-02-23;06:00:00;Local;Kasai;Haut-Lomami;ZoneGlobale;375
2020-02-23;06:00:00;Local;Lomami;Haut-Lomami;ZoneGlobale;326
2020-02-23;06:00:00;Local;Haut-Lomami;Haut-Lomami;ZoneGlobale;119495
2020-02-23;06:00:00;Local;Hors_Zone;Nord-Kivu;ZoneGlobale;87378
2020-02-23;06:00:00;Local;Haut-Katanga;Nord-Kivu;ZoneGlobale;494
2020-02-23;06:00:00;Local;Sud-Kivu;Nord-Kivu;ZoneGlobale;28269
2020-02-23;06:00:00;Local;Ituri;Nord-Kivu;ZoneGlobale;2509
2020-02-23;06:00:00;Local;Kasai-Oriental;Nord-Kivu;ZoneGlobale;326
2020-02-23;06:00:00;Local;Nord-Kivu;Nord-Kivu;ZoneGlobale;6621471
2020-02-23;06:00:00;Local;Hors_Zone;Hors_Zone;Tanganyika;9393
2020-02-23;06:00:00;Local;Tanganyika;Hors_Zone;Tanganyika;5704
2020-02-23;06:00:00;Local;Haut-Katanga;Hors_Zone;Tanganyika;247
2020-02-23;06:00:00;Local;Lualaba;Hors_Zone;Tanganyika;266
2020-02-23;06:00:00;Local;Sud-Kivu;Hors_Zone;Tanganyika;513
2020-02-23;06:00:00;Local;Maniema;Hors_Zone;Tanganyika;12567
2020-02-23;06:00:00;Local;Hors_Zone;Tanganyika;Tanganyika;1730
2020-02-23;06:00:00;Local;Tanganyika;Tanganyika;Tanganyika;26224
2020-02-23;06:00:00;Local;Haut-Katanga;Haut-Katanga;Tanganyika;247
2020-02-23;06:00:00;Local;Sud-Kivu;Sud-Kivu;Tanganyika;247
2020-02-23;06:00:00;Local;Hors_Zone;Hors_Zone;Mongala;209584
2020-02-23;06:00:00;Local;Mongala;Hors_Zone;Mongala;72898
2020-02-23;06:00:00;Local;Equateur;Hors_Zone;Mongala;9112
2020-02-23;06:00:00;Local;Hors_Zone;Mongala;Mongala;82386
2020-02-23;06:00:00;Local;Mongala;Mongala;Mongala;866800
2020-02-23;06:00:00;Local;Tshopo;Tshopo;Mongala;18600
2020-02-23;06:00:00;Local;Hors_Zone;Hors_Zone;Sankuru;4867
2020-02-23;06:00:00;Local;Sankuru;Hors_Zone;Sankuru;2285
2020-02-23;06:00:00;Local;Hors_Zone;Sankuru;Sankuru;326
2020-02-23;06:00:00;Local;Sankuru;Sankuru;Sankuru;20945
2020-02-23;06:00:00;Local;Hors_Zone;Hors_Zone;Haut-Katanga;467969
2020-02-23;06:00:00;Local;Tanganyika;Hors_Zone;Haut-Katanga;247
2020-02-23;06:00:00;Local;Haut-Katanga;Hors_Zone;Haut-Katanga;323538
2020-02-23;06:00:00;Local;Lualaba;Hors_Zone;Haut-Katanga;12112
2020-02-23;06:00:00;Local;Kinshasa;Hors_Zone;Haut-Katanga;1245
2020-02-23;06:00:00;Local;Kasai-Oriental;Hors_Zone;Haut-Katanga;893
2020-02-23;06:00:00;Local;Haut-Lomami;Hors_Zone;Haut-Katanga;1977
2020-02-23;06:00:00;Local;Tanganyika;Tanganyika;Haut-Katanga;1117
2020-02-23;06:00:00;Local;Hors_Zone;Haut-Katanga;Haut-Katanga;70529
2020-02-23;06:00:00;Local;Haut-Katanga;Haut-Katanga;Haut-Katanga;7900630
2020-02-23;06:00:00;Local;Lualaba;Haut-Katanga;Haut-Katanga;17797
2020-02-23;06:00:00;Local;Kinshasa;Haut-Katanga;Haut-Katanga;2984
2020-02-23;06:00:00;Local;Kongo-Central;Haut-Katanga;Haut-Katanga;376
