Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-03-07;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;4856
2020-03-07;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Lualaba;2543
2020-03-07;06:00:00;WE;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;231
2020-03-07;06:00:00;WE;Haut-Katanga;Entree;Hors_Zone;Lualaba;462
2020-03-07;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Haut-Katanga;1156
2020-03-07;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Lualaba;1618
2020-03-07;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;3468
2020-03-07;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;462
2020-03-07;06:00:00;WE;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;462
2020-03-07;06:00:00;WE;Haut-Katanga;Sortie;Hors_Zone;Lualaba;693
2020-03-07;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;925
2020-03-07;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Lualaba;4162
2020-03-07;06:00:00;WE;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;761
2020-03-07;06:00:00;WE;Haut-Lomami;Entree;Haut-Lomami;Lomami;231
2020-03-07;06:00:00;WE;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;462
2020-03-07;06:00:00;WE;Haut-Lomami;Entree;Hors_Zone;Kasai;4802
2020-03-07;06:00:00;WE;Haut-Lomami;Entree;Kasai;Kasai;9605
2020-03-07;06:00:00;WE;Haut-Lomami;Entree;Lomami;Lomami;530
2020-03-07;06:00:00;WE;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;231
2020-03-07;06:00:00;WE;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;299
2020-03-07;06:00:00;WE;Haut-Lomami;Sortie;Lomami;Lomami;231
2020-03-07;06:00:00;WE;Ituri;Entree;Hors_Zone;Hors_Zone;1106
2020-03-07;06:00:00;WE;Ituri;Sortie;Ituri;Ituri;1106
2020-03-07;06:00:00;WE;Kasai;Sortie;Kasai;Kasai;9605
