Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-03-02;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5281869
2020-03-02;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;6007
2020-03-02;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;165864
2020-03-02;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;1778
2020-03-02;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;341868
2020-03-02;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;104672
2020-03-02;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;165840
2020-03-02;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;99518
2020-03-02;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;33172
2020-03-02;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;173705
2020-03-02;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;143711
2020-03-02;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;41547
2020-03-02;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;35413
2020-03-02;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;18414
2020-03-02;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;5303
2020-03-02;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;60300
2020-03-02;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;129470
2020-03-02;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;162645
2020-03-02;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;54215
2020-03-02;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;94081
2020-03-02;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;1325
2020-03-02;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;116105
2020-03-02;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;210435
2020-03-02;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;16586
2020-03-02;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;12081
2020-03-02;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;300206
2020-03-02;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;2753
2020-03-02;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;35098
2020-03-02;06:00:00;Local;Sud-Kivu;Tanganyika;ZoneGlobale;250
2020-03-02;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;99518
2020-03-02;06:00:00;Local;Mongala;Mongala;ZoneGlobale;1328752
