Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-04-24;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;6911
2020-04-24;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;813
2020-04-24;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;1219
2020-04-24;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;2439
2020-04-24;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;406
2020-04-24;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;2032
2020-04-24;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;3658
2020-04-24;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;677
2020-04-24;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Lomami;677
2020-04-24;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;1355
2020-04-24;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;677
2020-04-24;06:00:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;1355
2020-04-24;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;1355
2020-04-24;06:00:00;JO;Kasai-Central;Sortie;Lomami;Lomami;677
2020-04-24;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;2032
2020-04-24;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;677
2020-04-24;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;8807
2020-04-24;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;2032
2020-04-24;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Hors_Zone;677
2020-04-24;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;677
2020-04-24;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;10840
2020-04-24;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;2032
2020-04-24;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;2710
2020-04-24;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;7773
2020-04-24;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;4742
2020-04-24;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;2443
2020-04-24;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Hors_Zone;1355
2020-04-24;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;5420
2020-04-24;06:00:00;JO;Kinshasa;Entree;Kinshasa;Kinshasa;607
2020-04-24;06:00:00;JO;Kinshasa;Sortie;Hors_Zone;Kinshasa;640
2020-04-24;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kongo-Central;640
2020-04-24;06:00:00;JO;Kongo-Central;Entree;Hors_Zone;Kinshasa;640
2020-04-24;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Kongo-Central;1281
2020-04-24;06:00:00;JO;Kongo-Central;Sortie;Kinshasa;Kinshasa;607
2020-04-24;06:00:00;JO;Lomami;Entree;Hors_Zone;Hors_Zone;1355
2020-04-24;06:00:00;JO;Lomami;Entree;Hors_Zone;Kasai-Oriental;3387
2020-04-24;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Hors_Zone;677
2020-04-24;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;8130
2020-04-24;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Lomami;2443
2020-04-24;06:00:00;JO;Lomami;Entree;Lomami;Hors_Zone;1355
2020-04-24;06:00:00;JO;Lomami;Entree;Lomami;Kasai-Oriental;677
2020-04-24;06:00:00;JO;Lomami;Entree;Lomami;Lomami;4065
2020-04-24;06:00:00;JO;Lomami;Sortie;Haut-Lomami;Haut-Lomami;677
2020-04-24;06:00:00;JO;Lomami;Sortie;Haut-Lomami;Lomami;677
2020-04-24;06:00:00;JO;Lomami;Sortie;Hors_Zone;Hors_Zone;677
2020-04-24;06:00:00;JO;Lomami;Sortie;Hors_Zone;Lomami;677
2020-04-24;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;10162
2020-04-24;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Lomami;2032
2020-04-24;06:00:00;JO;Lomami;Sortie;Lomami;Lomami;8536
2020-04-24;06:00:00;JO;Lualaba;Entree;Haut-Katanga;Haut-Katanga;2032
2020-04-24;06:00:00;JO;Lualaba;Entree;Haut-Katanga;Lualaba;813
2020-04-24;06:00:00;JO;Lualaba;Entree;Lualaba;Haut-Katanga;1219
2020-04-24;06:00:00;JO;Lualaba;Entree;Lualaba;Lualaba;2032
2020-04-24;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;5284
2020-04-24;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Hors_Zone;406
2020-04-24;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Lualaba;2032
2020-04-24;06:00:00;JO;Lualaba;Sortie;Hors_Zone;Hors_Zone;406
2020-04-24;06:00:00;JO;Lualaba;Sortie;Lualaba;Lualaba;813
2020-04-24;06:00:00;JO;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;2043
2020-04-24;06:00:00;JO;Nord-Kivu;Entree;Ituri;Ituri;2443
2020-04-24;06:00:00;JO;Nord-Kivu;Entree;Nord-Kivu;Nord-Kivu;6985
2020-04-24;06:00:00;JO;Nord-Kivu;Entree;Nord-Kivu;Sud-Kivu;854
2020-04-24;06:00:00;JO;Nord-Kivu;Entree;Sud-Kivu;Nord-Kivu;1789
2020-04-24;06:00:00;JO;Nord-Kivu;Entree;Sud-Kivu;Sud-Kivu;6064
2020-04-24;06:00:00;JO;Nord-Kivu;Sortie;Hors_Zone;Hors_Zone;1789
2020-04-24;06:00:00;JO;Nord-Kivu;Sortie;Nord-Kivu;Nord-Kivu;7666
2020-04-24;06:00:00;JO;Nord-Kivu;Sortie;Sud-Kivu;Nord-Kivu;2898
2020-04-24;06:00:00;JO;Nord-Kivu;Sortie;Sud-Kivu;Sud-Kivu;9042
2020-04-24;06:00:00;JO;Sud-Kivu;Entree;Hors_Zone;Hors_Zone;2724
2020-04-24;06:00:00;JO;Sud-Kivu;Entree;Nord-Kivu;Nord-Kivu;11926
2020-04-24;06:00:00;JO;Sud-Kivu;Entree;Nord-Kivu;Sud-Kivu;854
2020-04-24;06:00:00;JO;Sud-Kivu;Entree;Sud-Kivu;Nord-Kivu;4434
2020-04-24;06:00:00;JO;Sud-Kivu;Entree;Sud-Kivu;Sud-Kivu;5289
2020-04-24;06:00:00;JO;Sud-Kivu;Sortie;Hors_Zone;Hors_Zone;681
2020-04-24;06:00:00;JO;Sud-Kivu;Sortie;Hors_Zone;Sud-Kivu;427
2020-04-24;06:00:00;JO;Sud-Kivu;Sortie;Nord-Kivu;Nord-Kivu;15332
2020-04-24;06:00:00;JO;Sud-Kivu;Sortie;Nord-Kivu;Sud-Kivu;3325
2020-04-24;06:00:00;JO;Sud-Kivu;Sortie;Sud-Kivu;Nord-Kivu;2043
2020-04-24;06:00:00;JO;Sud-Kivu;Sortie;Sud-Kivu;Sud-Kivu;2390
2020-04-24;06:30:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;3352
2020-04-24;06:30:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;1676
2020-04-24;06:30:00;JO;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;335
2020-04-24;06:30:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;335
2020-04-24;06:30:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;2346
2020-04-24;06:30:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;5699
2020-04-24;06:30:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;335
2020-04-24;06:30:00;JO;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;335
2020-04-24;06:30:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;335
2020-04-24;06:30:00;JO;Haut-Katanga;Sortie;Hors_Zone;Lualaba;335
2020-04-24;06:30:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;670
2020-04-24;06:30:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;3201
2020-04-24;06:30:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;335
2020-04-24;06:30:00;JO;Haut-Lomami;Entree;Lomami;Lomami;1705
2020-04-24;06:30:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;670
2020-04-24;06:30:00;JO;Haut-Lomami;Sortie;Kasai;Hors_Zone;6181
2020-04-24;06:30:00;JO;Haut-Lomami;Sortie;Kasai;Kasai;6181
2020-04-24;06:30:00;JO;Haut-Lomami;Sortie;Lomami;Hors_Zone;335
2020-04-24;06:30:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;1248
