Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-03-24;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;764
2020-03-24;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Occasional;39
2020-03-24;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;83
2020-03-24;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-24;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;55
2020-03-24;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Outside_Worker;Primo;39
2020-03-24;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;764
2020-03-24;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Occasional;39
2020-03-24;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;83
2020-03-24;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-24;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;55
2020-03-24;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Outside_Worker;Primo;39
2020-03-24;Bas-Uele;Ituri;1h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-03-24;Bas-Uele;Ituri;3h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-03-24;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;2566
2020-03-24;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;78
2020-03-24;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;173
2020-03-24;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;78
2020-03-24;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-24;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;2566
2020-03-24;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;78
2020-03-24;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;173
2020-03-24;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;78
2020-03-24;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-24;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;726
2020-03-24;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-24;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;126
2020-03-24;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-24;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;173
2020-03-24;Bas-Uele;Nord-Ubangi;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;86
2020-03-24;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;726
2020-03-24;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-24;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;126
2020-03-24;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Outside_Worker;Primo;86
