Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-22;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;6025040
2020-02-22;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;4968
2020-02-22;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;100856
2020-02-22;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;2385
2020-02-22;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;375692
2020-02-22;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;107982
2020-02-22;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;117079
2020-02-22;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;38790
2020-02-22;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;15516
2020-02-22;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;185021
2020-02-22;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;192466
2020-02-22;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;38605
2020-02-22;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;46089
2020-02-22;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;57000
2020-02-22;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;64469
2020-02-22;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;135436
2020-02-22;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;136261
2020-02-22;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;58477
2020-02-22;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;58500
2020-02-22;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;38837
2020-02-22;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;4364
2020-02-22;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;85339
2020-02-22;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;296419
2020-02-22;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;108614
2020-02-22;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;20234
2020-02-22;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;288066
2020-02-22;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1546
2020-02-22;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;24841
2020-02-22;06:00:00;Local;Sud-Kivu;Tanganyika;ZoneGlobale;257
2020-02-22;06:00:00;Local;Kasai-Oriental;Tanganyika;ZoneGlobale;490
2020-02-22;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;38790
2020-02-22;06:00:00;Local;Mongala;Mongala;ZoneGlobale;841052
2020-02-22;06:00:00;Local;Equateur;Mongala;ZoneGlobale;7758
2020-02-22;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;596
2020-02-22;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;21502
2020-02-22;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;56782
2020-02-22;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;7974217
2020-02-22;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;27355
2020-02-22;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;2643
2020-02-22;06:00:00;Local;Kasai-Oriental;Haut-Katanga;ZoneGlobale;596
2020-02-22;06:00:00;Local;Nord-Kivu;Haut-Katanga;ZoneGlobale;905
2020-02-22;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;21205
2020-02-22;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;36793
2020-02-22;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;2039074
2020-02-22;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;98970
2020-02-22;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;662
2020-02-22;06:00:00;Local;Lualaba;Kinshasa;ZoneGlobale;441
2020-02-22;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;4349839
2020-02-22;06:00:00;Local;Sud-Kivu;Kinshasa;ZoneGlobale;257
2020-02-22;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;7623
2020-02-22;06:00:00;Local;Kasai-Oriental;Kinshasa;ZoneGlobale;1192
2020-02-22;06:00:00;Local;Nord-Kivu;Kinshasa;ZoneGlobale;988
2020-02-22;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;15516
2020-02-22;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;225780
2020-02-22;06:00:00;Local;Sud-Ubangi;Nord-Ubangi;ZoneGlobale;7758
2020-02-22;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;7758
2020-02-22;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;170679
2020-02-22;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;69739
2020-02-22;06:00:00;Local;Tanganyika;Sud-Kivu;ZoneGlobale;441
2020-02-22;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;5976340
2020-02-22;06:00:00;Local;Tshopo;Sud-Kivu;ZoneGlobale;257
2020-02-22;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;27944
2020-02-22;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;80597
2020-02-22;06:00:00;Local;Kinshasa;Tshopo;ZoneGlobale;1091
2020-02-22;06:00:00;Local;Sud-Kivu;Tshopo;ZoneGlobale;257
2020-02-22;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;7879658
2020-02-22;06:00:00;Local;Ituri;Tshopo;ZoneGlobale;1091
2020-02-22;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;54009
2020-02-22;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;9621
2020-02-22;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1715238
2020-02-22;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;12002
2020-02-22;06:00:00;Local;Tshopo;Ituri;ZoneGlobale;2182
2020-02-22;06:00:00;Local;Ituri;Ituri;ZoneGlobale;568725
2020-02-22;06:00:00;Local;Nord-Kivu;Ituri;ZoneGlobale;3737
2020-02-22;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;14250
2020-02-22;06:00:00;Local;Kasai;Kasai;ZoneGlobale;291041
2020-02-22;06:00:00;Local;Hors_Zone;Bas-Uele;ZoneGlobale;5455
2020-02-22;06:00:00;Local;Bas-Uele;Bas-Uele;ZoneGlobale;52632
2020-02-22;06:00:00;Local;Hors_Zone;Lomami;ZoneGlobale;44412
2020-02-22;06:00:00;Local;Lomami;Lomami;ZoneGlobale;2339122
2020-02-22;06:00:00;Local;Kasai-Oriental;Lomami;ZoneGlobale;25944
2020-02-22;06:00:00;Local;Kasai-Central;Lomami;ZoneGlobale;298
2020-02-22;06:00:00;Local;Haut-Lomami;Lomami;ZoneGlobale;441
2020-02-22;06:00:00;Local;Hors_Zone;Kasai-Oriental;ZoneGlobale;72774
2020-02-22;06:00:00;Local;Haut-Katanga;Kasai-Oriental;ZoneGlobale;1932
2020-02-22;06:00:00;Local;Kinshasa;Kasai-Oriental;ZoneGlobale;298
2020-02-22;06:00:00;Local;Lomami;Kasai-Oriental;ZoneGlobale;16797
2020-02-22;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;ZoneGlobale;7165959
2020-02-22;06:00:00;Local;Kasai-Central;Kasai-Oriental;ZoneGlobale;21087
2020-02-22;06:00:00;Local;Hors_Zone;Kwilu;ZoneGlobale;233025
2020-02-22;06:00:00;Local;Kinshasa;Kwilu;ZoneGlobale;333
2020-02-22;06:00:00;Local;Kongo-Central;Kwilu;ZoneGlobale;333
2020-02-22;06:00:00;Local;Kwilu;Kwilu;ZoneGlobale;2041608
2020-02-22;06:00:00;Local;Hors_Zone;Mai-Ndombe;ZoneGlobale;58256
2020-02-22;06:00:00;Local;Mai-Ndombe;Mai-Ndombe;ZoneGlobale;894582
2020-02-22;06:00:00;Local;Hors_Zone;Maniema;ZoneGlobale;67709
2020-02-22;06:00:00;Local;Sud-Kivu;Maniema;ZoneGlobale;9672
2020-02-22;06:00:00;Local;Maniema;Maniema;ZoneGlobale;921144
2020-02-22;06:00:00;Local;Hors_Zone;Kwango;ZoneGlobale;329
2020-02-22;06:00:00;Local;Kwango;Kwango;ZoneGlobale;504888
2020-02-22;06:00:00;Local;Hors_Zone;Haut-Uele;ZoneGlobale;3273
2020-02-22;06:00:00;Local;Haut-Uele;Haut-Uele;ZoneGlobale;9413
2020-02-22;06:00:00;Local;Hors_Zone;Sud-Ubangi;ZoneGlobale;23274
2020-02-22;06:00:00;Local;Sud-Ubangi;Sud-Ubangi;ZoneGlobale;674960
2020-02-22;06:00:00;Local;Hors_Zone;Kasai-Central;ZoneGlobale;105869
2020-02-22;06:00:00;Local;Lomami;Kasai-Central;ZoneGlobale;5048
2020-02-22;06:00:00;Local;Kasai-Oriental;Kasai-Central;ZoneGlobale;14548
2020-02-22;06:00:00;Local;Kasai-Central;Kasai-Central;ZoneGlobale;4582594
2020-02-22;06:00:00;Local;Hors_Zone;Equateur;ZoneGlobale;240503
2020-02-22;06:00:00;Local;Kinshasa;Equateur;ZoneGlobale;329
2020-02-22;06:00:00;Local;Equateur;Equateur;ZoneGlobale;3579480
2020-02-22;06:00:00;Local;Hors_Zone;Haut-Lomami;ZoneGlobale;1767
2020-02-22;06:00:00;Local;Haut-Lomami;Haut-Lomami;ZoneGlobale;109007
2020-02-22;06:00:00;Local;Hors_Zone;Nord-Kivu;ZoneGlobale;88404
2020-02-22;06:00:00;Local;Sud-Kivu;Nord-Kivu;ZoneGlobale;26347
2020-02-22;06:00:00;Local;Tshopo;Nord-Kivu;ZoneGlobale;1091
2020-02-22;06:00:00;Local;Ituri;Nord-Kivu;ZoneGlobale;463
2020-02-22;06:00:00;Local;Kasai-Oriental;Nord-Kivu;ZoneGlobale;298
2020-02-22;06:00:00;Local;Nord-Kivu;Nord-Kivu;ZoneGlobale;6698798
2020-02-22;06:00:00;Local;Hors_Zone;Hors_Zone;Tanganyika;8269
2020-02-22;06:00:00;Local;Tanganyika;Hors_Zone;Tanganyika;4747
2020-02-22;06:00:00;Local;Sud-Kivu;Hors_Zone;Tanganyika;220
2020-02-22;06:00:00;Local;Hors_Zone;Tanganyika;Tanganyika;1546
2020-02-22;06:00:00;Local;Tanganyika;Tanganyika;Tanganyika;22058
2020-02-22;06:00:00;Local;Sud-Kivu;Tanganyika;Tanganyika;257
2020-02-22;06:00:00;Local;Kasai-Oriental;Tanganyika;Tanganyika;490
2020-02-22;06:00:00;Local;Haut-Katanga;Haut-Katanga;Tanganyika;1141
2020-02-22;06:00:00;Local;Sud-Kivu;Sud-Kivu;Tanganyika;905
2020-02-22;06:00:00;Local;Hors_Zone;Hors_Zone;Mongala;117797
