Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-03-28;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;6545145
2020-03-28;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;4662
2020-03-28;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;69757
2020-03-28;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;4455
2020-03-28;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;481474
2020-03-28;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;126776
2020-03-28;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;122717
2020-03-28;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;38754
2020-03-28;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;31003
2020-03-28;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;177434
2020-03-28;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;195401
2020-03-28;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;48026
2020-03-28;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;41717
2020-03-28;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;52655
2020-03-28;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;9922
2020-03-28;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;99962
2020-03-28;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;145098
2020-03-28;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;171018
2020-03-28;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;151612
2020-03-28;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;127208
2020-03-28;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;56854
2020-03-28;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;3257
2020-03-28;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;38754
2020-03-28;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;380463
2020-03-28;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;201865
2020-03-28;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;15063
2020-03-28;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;334699
2020-03-28;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1771
2020-03-28;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;35465
2020-03-28;06:00:00;Local;Sud-Kivu;Tanganyika;ZoneGlobale;911
2020-03-28;06:00:00;Local;Tshopo;Tanganyika;ZoneGlobale;221
2020-03-28;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;46505
