Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-04-12;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;4157355
2020-04-12;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;2018
2020-04-12;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;96939
2020-04-12;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;27452
2020-04-12;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;50050
2020-04-12;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;38776
2020-04-12;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;61431
2020-04-12;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;39596
2020-04-12;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;14991
2020-04-12;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;16498
2020-04-12;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;7851
2020-04-12;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;3299
2020-04-12;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;45247
2020-04-12;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;53304
2020-04-12;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;130349
2020-04-12;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;43449
2020-04-12;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;31893
2020-04-12;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;3299
2020-04-12;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;58164
2020-04-12;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;134715
2020-04-12;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;38776
2020-04-12;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;3466
2020-04-12;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;115650
2020-04-12;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;3229
