Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-03-20;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;5139
2020-03-20;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Hors_Zone;256
2020-03-20;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;4642
2020-03-20;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;256
2020-03-20;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;256
2020-03-20;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Lualaba;256
2020-03-20;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;256
2020-03-20;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;1284
2020-03-20;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;1541
2020-03-20;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;770
2020-03-20;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;256
2020-03-20;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;5652
2020-03-20;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;573
2020-03-20;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Hors_Zone;316
2020-03-20;06:00:00;JO;Haut-Lomami;Entree;Lomami;Haut-Lomami;256
2020-03-20;06:00:00;JO;Haut-Lomami;Entree;Lomami;Hors_Zone;316
2020-03-20;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;632
2020-03-20;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;1360
2020-03-20;06:00:00;JO;Haut-Lomami;Sortie;Kasai;Kasai;4637
2020-03-20;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;889
2020-03-20;06:00:00;JO;Kasai;Entree;Kasai;Kasai;4380
2020-03-20;06:00:00;JO;Kasai-Central;Entree;Hors_Zone;Kasai-Central;4380
2020-03-20;06:00:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;5012
2020-03-20;06:00:00;JO;Kasai-Central;Entree;Lomami;Lomami;4380
2020-03-20;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;4380
2020-03-20;06:00:00;JO;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;4380
2020-03-20;06:00:00;JO;Kasai-Central;Sortie;Kasai-Central;Kasai-Oriental;4380
2020-03-20;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;1264
2020-03-20;06:00:00;JO;Kasai-Central;Sortie;Lomami;Kasai-Central;316
2020-03-20;06:00:00;JO;Kasai-Central;Sortie;Lomami;Lomami;316
2020-03-20;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;5960
2020-03-20;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;316
2020-03-20;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Lomami;948
2020-03-20;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;9076
2020-03-20;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Oriental;4696
2020-03-20;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Hors_Zone;632
2020-03-20;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;6953
2020-03-20;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;2212
2020-03-20;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Hors_Zone;632
2020-03-20;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;1896
2020-03-20;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;7901
2020-03-20;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;948
2020-03-20;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Central;4380
2020-03-20;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;632
2020-03-20;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Lomami;1580
2020-03-20;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;13457
2020-03-20;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Hors_Zone;316
2020-03-20;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;5373
2020-03-20;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;1580
2020-03-20;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Hors_Zone;632
2020-03-20;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;1580
2020-03-20;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;10114
2020-03-20;06:00:00;JO;Kinshasa;Entree;Hors_Zone;Hors_Zone;326
2020-03-20;06:00:00;JO;Kinshasa;Entree;Kongo-Central;Kongo-Central;652
2020-03-20;06:00:00;JO;Kinshasa;Sortie;Hors_Zone;Hors_Zone;326
2020-03-20;06:00:00;JO;Kinshasa;Sortie;Hors_Zone;Kongo-Central;333
2020-03-20;06:00:00;JO;Kinshasa;Sortie;Kinshasa;Kinshasa;999
2020-03-20;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kongo-Central;978
2020-03-20;06:00:00;JO;Kongo-Central;Entree;Hors_Zone;Hors_Zone;333
2020-03-20;06:00:00;JO;Kongo-Central;Entree;Hors_Zone;Kongo-Central;333
2020-03-20;06:00:00;JO;Kongo-Central;Entree;Kinshasa;Hors_Zone;333
2020-03-20;06:00:00;JO;Kongo-Central;Entree;Kinshasa;Kinshasa;1998
2020-03-20;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Kongo-Central;1305
2020-03-20;06:00:00;JO;Kongo-Central;Sortie;Hors_Zone;Hors_Zone;326
2020-03-20;06:00:00;JO;Kongo-Central;Sortie;Kinshasa;Kinshasa;999
2020-03-20;06:00:00;JO;Kongo-Central;Sortie;Kongo-Central;Kongo-Central;652
2020-03-20;06:00:00;JO;Kwilu;Sortie;Kwilu;Hors_Zone;21364
2020-03-20;06:00:00;JO;Lomami;Entree;Haut-Lomami;Haut-Lomami;1103
2020-03-20;06:00:00;JO;Lomami;Entree;Hors_Zone;Hors_Zone;1837
2020-03-20;06:00:00;JO;Lomami;Entree;Hors_Zone;Kasai-Oriental;948
2020-03-20;06:00:00;JO;Lomami;Entree;Hors_Zone;Lomami;948
2020-03-20;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Hors_Zone;1264
2020-03-20;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;6637
2020-03-20;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Lomami;1580
2020-03-20;06:00:00;JO;Lomami;Entree;Lomami;Kasai-Central;316
2020-03-20;06:00:00;JO;Lomami;Entree;Lomami;Kasai-Oriental;948
2020-03-20;06:00:00;JO;Lomami;Entree;Lomami;Lomami;8217
2020-03-20;06:00:00;JO;Lomami;Sortie;Haut-Lomami;Haut-Lomami;256
2020-03-20;06:00:00;JO;Lomami;Sortie;Haut-Lomami;Hors_Zone;573
2020-03-20;06:00:00;JO;Lomami;Sortie;Hors_Zone;Hors_Zone;1264
2020-03-20;06:00:00;JO;Lomami;Sortie;Hors_Zone;Kasai-Oriental;948
2020-03-20;06:00:00;JO;Lomami;Sortie;Hors_Zone;Lomami;948
2020-03-20;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Hors_Zone;948
2020-03-20;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;7585
2020-03-20;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Lomami;948
2020-03-20;06:00:00;JO;Lomami;Sortie;Lomami;Hors_Zone;4696
2020-03-20;06:00:00;JO;Lomami;Sortie;Lomami;Kasai-Oriental;948
2020-03-20;06:00:00;JO;Lomami;Sortie;Lomami;Lomami;7269
2020-03-20;06:00:00;JO;Lualaba;Entree;Haut-Katanga;Haut-Katanga;8222
2020-03-20;06:00:00;JO;Lualaba;Entree;Haut-Katanga;Lualaba;1027
2020-03-20;06:00:00;JO;Lualaba;Entree;Lualaba;Haut-Katanga;770
2020-03-20;06:00:00;JO;Lualaba;Entree;Lualaba;Lualaba;3083
2020-03-20;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;12847
2020-03-20;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Hors_Zone;256
2020-03-20;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Lualaba;5927
2020-03-20;06:00:00;JO;Lualaba;Sortie;Hors_Zone;Haut-Katanga;1027
2020-03-20;06:00:00;JO;Lualaba;Sortie;Hors_Zone;Hors_Zone;513
2020-03-20;06:00:00;JO;Lualaba;Sortie;Hors_Zone;Lualaba;256
2020-03-20;06:00:00;JO;Lualaba;Sortie;Lualaba;Haut-Katanga;256
2020-03-20;06:00:00;JO;Lualaba;Sortie;Lualaba;Lualaba;1284
2020-03-20;06:00:00;JO;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;1214
2020-03-20;06:00:00;JO;Nord-Kivu;Entree;Hors_Zone;Nord-Kivu;242
2020-03-20;06:00:00;JO;Nord-Kivu;Entree;Hors_Zone;Sud-Kivu;485
2020-03-20;06:00:00;JO;Nord-Kivu;Entree;Nord-Kivu;Hors_Zone;929
2020-03-20;06:00:00;JO;Nord-Kivu;Entree;Nord-Kivu;Nord-Kivu;8429
2020-03-20;06:00:00;JO;Nord-Kivu;Entree;Nord-Kivu;Sud-Kivu;4266
2020-03-20;06:00:00;JO;Nord-Kivu;Entree;Sud-Kivu;Nord-Kivu;2587
2020-03-20;06:00:00;JO;Nord-Kivu;Entree;Sud-Kivu;Sud-Kivu;5196
