Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-03-14;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;524
2020-03-14;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Occasional;78
2020-03-14;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;118
2020-03-14;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;78
2020-03-14;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;78
2020-03-14;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;524
2020-03-14;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Occasional;78
2020-03-14;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;118
2020-03-14;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;78
2020-03-14;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;78
2020-03-14;Bas-Uele;Ituri;1h;Outside_Resident;Outside_Worker;Primo;39
2020-03-14;Bas-Uele;Ituri;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-14;Bas-Uele;Ituri;3h;Outside_Resident;Outside_Worker;Primo;39
2020-03-14;Bas-Uele;Ituri;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-14;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;1650
2020-03-14;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;39
2020-03-14;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;224
2020-03-14;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;126
2020-03-14;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-14;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;189
2020-03-14;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;1650
2020-03-14;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;39
2020-03-14;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;224
2020-03-14;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;126
2020-03-14;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-14;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;189
2020-03-14;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;920
2020-03-14;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Origin_Zone_Worker;Primo;126
2020-03-14;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;379
2020-03-14;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-14;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;86
2020-03-14;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-14;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;86
2020-03-14;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;920
2020-03-14;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Origin_Zone_Worker;Primo;126
2020-03-14;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;379
2020-03-14;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-14;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;86
2020-03-14;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-14;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;86
2020-03-14;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Primo;4487
2020-03-14;Bas-Uele;Tshopo;1h;Outside_Resident;Origin_Zone_Worker;Primo;312
2020-03-14;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Primo;2239
2020-03-14;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Occasional;78
2020-03-14;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Outside_Worker;Primo;118
2020-03-14;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;908
2020-03-14;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;197
2020-03-14;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;4693
2020-03-14;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Occasional;39
2020-03-14;Bas-Uele;Tshopo;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;25
2020-03-14;Bas-Uele;Tshopo;3h;Outside_Resident;Outside_Worker;Primo;4487
2020-03-14;Bas-Uele;Tshopo;3h;Outside_Resident;Origin_Zone_Worker;Primo;312
2020-03-14;Bas-Uele;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Primo;2239
2020-03-14;Bas-Uele;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Occasional;78
2020-03-14;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Outside_Worker;Primo;118
2020-03-14;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;908
2020-03-14;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;197
2020-03-14;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;4654
2020-03-14;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Destination_Zone_Worker;Occasional;39
2020-03-14;Bas-Uele;Tshopo;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;25
2020-03-14;Equateur;Haut-Katanga;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;86
2020-03-14;Equateur;Haut-Katanga;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;86
2020-03-14;Equateur;Kinshasa;1h;Outside_Resident;Outside_Worker;Primo;13231
2020-03-14;Equateur;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;Primo;726
2020-03-14;Equateur;Kinshasa;1h;Outside_Resident;Destination_Zone_Worker;Primo;1671
2020-03-14;Equateur;Kinshasa;1h;Origin_Zone_Resident;Outside_Worker;Primo;370
2020-03-14;Equateur;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;1022
2020-03-14;Equateur;Kinshasa;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;121
2020-03-14;Equateur;Kinshasa;1h;Destination_Zone_Resident;Outside_Worker;Primo;429
2020-03-14;Equateur;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;5028
2020-03-14;Equateur;Kinshasa;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;121
2020-03-14;Equateur;Kinshasa;3h;Outside_Resident;Outside_Worker;Primo;13367
2020-03-14;Equateur;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;Primo;726
2020-03-14;Equateur;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;Primo;1671
2020-03-14;Equateur;Kinshasa;3h;Origin_Zone_Resident;Outside_Worker;Primo;370
2020-03-14;Equateur;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;1113
2020-03-14;Equateur;Kinshasa;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;121
2020-03-14;Equateur;Kinshasa;3h;Destination_Zone_Resident;Outside_Worker;Primo;429
2020-03-14;Equateur;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;5087
2020-03-14;Equateur;Kinshasa;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;111
2020-03-14;Equateur;Kwango;1h;Outside_Resident;Outside_Worker;Primo;91
2020-03-14;Equateur;Kwango;3h;Outside_Resident;Outside_Worker;Primo;91
2020-03-14;Equateur;Kwango;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;117
2020-03-14;Equateur;Kwilu;1h;Outside_Resident;Outside_Worker;Primo;117
2020-03-14;Equateur;Kwilu;3h;Outside_Resident;Outside_Worker;Primo;117
2020-03-14;Equateur;Mai-Ndombe;1h;Outside_Resident;Outside_Worker;Primo;117
2020-03-14;Equateur;Mai-Ndombe;1h;Outside_Resident;Destination_Zone_Worker;Primo;117
2020-03-14;Equateur;Mai-Ndombe;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;235
2020-03-14;Equateur;Mai-Ndombe;3h;Outside_Resident;Destination_Zone_Worker;Primo;117
2020-03-14;Equateur;Mai-Ndombe;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;235
2020-03-14;Equateur;Mongala;1h;Outside_Resident;Outside_Worker;Primo;6765
2020-03-14;Equateur;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;86
2020-03-14;Equateur;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;738
2020-03-14;Equateur;Mongala;1h;Outside_Resident;Study_Zone_Worker;Primo;165
2020-03-14;Equateur;Mongala;1h;Origin_Zone_Resident;Outside_Worker;Primo;173
2020-03-14;Equateur;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;86
2020-03-14;Equateur;Mongala;1h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-14;Equateur;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;1599
2020-03-14;Equateur;Mongala;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;57
2020-03-14;Equateur;Mongala;3h;Outside_Resident;Outside_Worker;Primo;6765
2020-03-14;Equateur;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;86
2020-03-14;Equateur;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;738
2020-03-14;Equateur;Mongala;3h;Outside_Resident;Study_Zone_Worker;Primo;165
2020-03-14;Equateur;Mongala;3h;Origin_Zone_Resident;Outside_Worker;Primo;173
2020-03-14;Equateur;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;86
2020-03-14;Equateur;Mongala;3h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-14;Equateur;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;1599
2020-03-14;Equateur;Mongala;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;57
2020-03-14;Equateur;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;446
2020-03-14;Equateur;Nord-Ubangi;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;182
2020-03-14;Equateur;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;359
2020-03-14;Equateur;Nord-Ubangi;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;173
2020-03-14;Equateur;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;1627
2020-03-14;Equateur;Sud-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;347
2020-03-14;Equateur;Sud-Ubangi;1h;Outside_Resident;Study_Zone_Worker;Primo;86
2020-03-14;Equateur;Sud-Ubangi;1h;Origin_Zone_Resident;Outside_Worker;Primo;86
2020-03-14;Equateur;Sud-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;443
2020-03-14;Equateur;Sud-Ubangi;1h;Destination_Zone_Resident;Outside_Worker;Primo;173
2020-03-14;Equateur;Sud-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;438
2020-03-14;Equateur;Sud-Ubangi;1h;Destination_Zone_Resident;Study_Zone_Worker;Primo;91
2020-03-14;Equateur;Sud-Ubangi;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;182
2020-03-14;Equateur;Sud-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;1670
2020-03-14;Equateur;Sud-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;347
2020-03-14;Equateur;Sud-Ubangi;3h;Outside_Resident;Study_Zone_Worker;Primo;86
2020-03-14;Equateur;Sud-Ubangi;3h;Origin_Zone_Resident;Outside_Worker;Primo;86
2020-03-14;Equateur;Sud-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;260
2020-03-14;Equateur;Sud-Ubangi;3h;Destination_Zone_Resident;Outside_Worker;Primo;173
2020-03-14;Equateur;Sud-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;347
2020-03-14;Equateur;Sud-Ubangi;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;86
2020-03-14;Equateur;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Primo;107
2020-03-14;Equateur;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;86
2020-03-14;Equateur;Tshopo;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;25
2020-03-14;Equateur;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Primo;107
2020-03-14;Equateur;Tshopo;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;86
2020-03-14;Equateur;Tshuapa;1h;Outside_Resident;Outside_Worker;Primo;4386
2020-03-14;Equateur;Tshuapa;1h;Outside_Resident;Destination_Zone_Worker;Primo;347
2020-03-14;Equateur;Tshuapa;1h;Origin_Zone_Resident;Outside_Worker;Primo;347
2020-03-14;Equateur;Tshuapa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;608
2020-03-14;Equateur;Tshuapa;1h;Destination_Zone_Resident;Outside_Worker;Primo;86
