Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-18;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5436382
2020-02-18;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;4218
2020-02-18;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;113028
2020-02-18;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;3761
2020-02-18;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;318486
2020-02-18;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;83432
2020-02-18;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;125607
2020-02-18;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;18838
2020-02-18;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;9419
2020-02-18;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;172957
2020-02-18;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;179796
2020-02-18;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;40481
2020-02-18;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;41015
2020-02-18;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;39492
2020-02-18;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;2224
2020-02-18;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;58584
2020-02-18;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;120110
2020-02-18;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;160559
2020-02-18;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;160213
2020-02-18;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;183022
2020-02-18;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;45775
2020-02-18;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;4448
2020-02-18;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;18838
2020-02-18;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;241509
2020-02-18;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;151050
2020-02-18;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;15732
2020-02-18;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;315473
2020-02-18;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;2661
2020-02-18;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;28188
2020-02-18;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;85462
2020-02-18;06:00:00;Local;Mongala;Mongala;ZoneGlobale;1056318
2020-02-18;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;1567
2020-02-18;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;43267
2020-02-18;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;61999
2020-02-18;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;7909831
2020-02-18;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;24333
2020-02-18;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;2032
2020-02-18;06:00:00;Local;Kasai-Oriental;Haut-Katanga;ZoneGlobale;481
2020-02-18;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;19755
2020-02-18;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;30501
2020-02-18;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1904179
2020-02-18;06:00:00;Local;Kinshasa;Lualaba;ZoneGlobale;240
2020-02-18;06:00:00;Local;Haut-Lomami;Lualaba;ZoneGlobale;481
2020-02-18;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;111023
2020-02-18;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;722
2020-02-18;06:00:00;Local;Lualaba;Kinshasa;ZoneGlobale;240
2020-02-18;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;4660613
2020-02-18;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;30575
2020-02-18;06:00:00;Local;Kasai-Oriental;Kinshasa;ZoneGlobale;1631
2020-02-18;06:00:00;Local;Kwilu;Kinshasa;ZoneGlobale;22887
2020-02-18;06:00:00;Local;Nord-Kivu;Kinshasa;ZoneGlobale;313
2020-02-18;06:00:00;Local;Kinshasa;Nord-Ubangi;ZoneGlobale;9419
2020-02-18;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;160939
2020-02-18;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;18838
2020-02-18;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;160124
2020-02-18;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;70045
2020-02-18;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;6269346
2020-02-18;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;24185
2020-02-18;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;107159
2020-02-18;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;7935565
2020-02-18;06:00:00;Local;Nord-Kivu;Tshopo;ZoneGlobale;1575
2020-02-18;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;52097
2020-02-18;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;5588
2020-02-18;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1668440
