Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-02-17;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;646
2020-02-17;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;240
2020-02-17;Bas-Uele;Haut-Uele;1h;Outside_Resident;Destination_Zone_Worker;Occasional;40
2020-02-17;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;240
2020-02-17;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;40
2020-02-17;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;646
2020-02-17;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;240
2020-02-17;Bas-Uele;Haut-Uele;3h;Outside_Resident;Destination_Zone_Worker;Occasional;40
2020-02-17;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;240
2020-02-17;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;40
2020-02-17;Bas-Uele;Ituri;1h;Outside_Resident;Outside_Worker;Primo;160
2020-02-17;Bas-Uele;Ituri;3h;Outside_Resident;Outside_Worker;Primo;160
2020-02-17;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;1845
2020-02-17;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;215
2020-02-17;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;343
2020-02-17;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Outside_Worker;Primo;87
2020-02-17;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;343
2020-02-17;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;1845
2020-02-17;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;215
2020-02-17;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;343
2020-02-17;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Outside_Worker;Primo;87
2020-02-17;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;343
2020-02-17;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;599
2020-02-17;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;263
2020-02-17;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Occasional;87
2020-02-17;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Study_Zone_Worker;Primo;87
2020-02-17;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;80
2020-02-17;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-02-17;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;40
2020-02-17;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;599
2020-02-17;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;263
