Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-04-23;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;3756910
2020-04-23;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;3692
2020-04-23;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;2146
2020-04-23;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;189754
2020-04-23;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;49300
2020-04-23;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;44439
2020-04-23;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;72883
2020-04-23;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;94552
2020-04-23;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;24851
2020-04-23;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;32071
2020-04-23;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;8916
2020-04-23;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;61931
2020-04-23;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;85045
2020-04-23;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;150152
2020-04-23;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;49681
2020-04-23;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;49681
2020-04-23;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;2408
2020-04-23;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;98079
2020-04-23;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;74183
2020-04-23;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;6366
2020-04-23;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;185596
2020-04-23;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;2728
2020-04-23;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;33540
2020-04-23;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;92728
2020-04-23;06:00:00;Local;Mongala;Mongala;ZoneGlobale;725693
2020-04-23;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;2146
2020-04-23;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;28620
2020-04-23;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;55203
2020-04-23;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;7107340
2020-04-23;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;18643
2020-04-23;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;16370
2020-04-23;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;22372
2020-04-23;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1642203
2020-04-23;06:00:00;Local;Haut-Lomami;Lualaba;ZoneGlobale;454
2020-04-23;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;117704
2020-04-23;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;3037634
2020-04-23;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;4289
2020-04-23;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;204003
