Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-10;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5888997
2020-02-10;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;2888
2020-02-10;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;69202
2020-02-10;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;1645
2020-02-10;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;335127
2020-02-10;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;94385
2020-02-10;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;108377
2020-02-10;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;29658
2020-02-10;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;357
2020-02-10;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;189234
2020-02-10;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;197135
2020-02-10;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;47557
2020-02-10;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;35818
2020-02-10;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;15878
2020-02-10;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;5387
2020-02-10;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;66396
2020-02-10;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;109280
2020-02-10;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;108936
2020-02-10;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;161877
2020-02-10;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;85777
2020-02-10;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;43426
2020-02-10;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;1077
2020-02-10;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;39544
2020-02-10;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;208035
2020-02-10;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;148290
2020-02-10;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;10583
2020-02-10;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;351438
2020-02-10;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;2075
2020-02-10;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;29241
2020-02-10;06:00:00;Local;Sud-Kivu;Tanganyika;ZoneGlobale;499
2020-02-10;06:00:00;Local;Nord-Kivu;Tanganyika;ZoneGlobale;236
2020-02-10;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;19772
2020-02-10;06:00:00;Local;Mongala;Mongala;ZoneGlobale;762655
2020-02-10;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;987
2020-02-10;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;15825
2020-02-10;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;72972
2020-02-10;06:00:00;Local;Tanganyika;Haut-Katanga;ZoneGlobale;236
2020-02-10;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;8116209
2020-02-10;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;25171
2020-02-10;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;1660
2020-02-10;06:00:00;Local;Sud-Kivu;Haut-Katanga;ZoneGlobale;499
