Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-03-20;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;810
2020-03-20;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;43
2020-03-20;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Outside_Worker;Primo;78
2020-03-20;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;133
2020-03-20;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-20;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;810
2020-03-20;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;43
2020-03-20;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Outside_Worker;Primo;78
2020-03-20;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;133
2020-03-20;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-20;Bas-Uele;Ituri;1h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-03-20;Bas-Uele;Ituri;3h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-03-20;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;1861
2020-03-20;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;117
2020-03-20;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;272
2020-03-20;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-03-20;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;213
2020-03-20;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;1861
2020-03-20;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;117
2020-03-20;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;272
2020-03-20;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-03-20;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;213
2020-03-20;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;630
2020-03-20;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;299
2020-03-20;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Study_Zone_Worker;Primo;86
2020-03-20;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;126
2020-03-20;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;86
2020-03-20;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;630
2020-03-20;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;299
2020-03-20;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Study_Zone_Worker;Primo;86
2020-03-20;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;126
2020-03-20;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;86
2020-03-20;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Primo;4413
2020-03-20;Bas-Uele;Tshopo;1h;Outside_Resident;Origin_Zone_Worker;Primo;448
2020-03-20;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Primo;1722
2020-03-20;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Occasional;39
2020-03-20;Bas-Uele;Tshopo;1h;Outside_Resident;Study_Zone_Worker;Primo;55
2020-03-20;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Outside_Worker;Primo;173
2020-03-20;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;755
2020-03-20;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;196
2020-03-20;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Outside_Worker;Primo;117
2020-03-20;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Outside_Worker;Occasional;39
2020-03-20;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;4523
2020-03-20;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Occasional;39
2020-03-20;Bas-Uele;Tshopo;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;38
2020-03-20;Bas-Uele;Tshopo;3h;Outside_Resident;Outside_Worker;Primo;4413
2020-03-20;Bas-Uele;Tshopo;3h;Outside_Resident;Origin_Zone_Worker;Primo;448
2020-03-20;Bas-Uele;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Primo;1761
