Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-19;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5819103
2020-02-19;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;2974
2020-02-19;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;60662
2020-02-19;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;6771
2020-02-19;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;358726
2020-02-19;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;98449
2020-02-19;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;76385
2020-02-19;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;8514
2020-02-19;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;8514
2020-02-19;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;202545
2020-02-19;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;172884
2020-02-19;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;40558
2020-02-19;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;33247
2020-02-19;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;12005
2020-02-19;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;65710
2020-02-19;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;143505
2020-02-19;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;72553
2020-02-19;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;72553
2020-02-19;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;122569
2020-02-19;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;48929
2020-02-19;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;2126
2020-02-19;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;42571
2020-02-19;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;296522
2020-02-19;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;161770
2020-02-19;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;21492
2020-02-19;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;301220
2020-02-19;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1487
2020-02-19;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;21618
2020-02-19;06:00:00;Local;Sud-Kivu;Tanganyika;ZoneGlobale;247
2020-02-19;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;85544
2020-02-19;06:00:00;Local;Mongala;Mongala;ZoneGlobale;820509
2020-02-19;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;6448
2020-02-19;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;34349
2020-02-19;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;64843
