Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-03-15;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;449
2020-03-15;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Occasional;78
2020-03-15;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;118
2020-03-15;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;157
2020-03-15;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;78
2020-03-15;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;449
2020-03-15;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Occasional;78
2020-03-15;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;118
2020-03-15;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;157
2020-03-15;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;78
2020-03-15;Bas-Uele;Ituri;1h;Outside_Resident;Outside_Worker;Primo;39
2020-03-15;Bas-Uele;Ituri;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-15;Bas-Uele;Ituri;3h;Outside_Resident;Outside_Worker;Primo;39
2020-03-15;Bas-Uele;Ituri;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-15;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;1650
2020-03-15;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;39
2020-03-15;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;185
2020-03-15;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;126
2020-03-15;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-15;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;173
2020-03-15;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;1650
2020-03-15;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;39
2020-03-15;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;185
2020-03-15;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;126
2020-03-15;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-15;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;173
2020-03-15;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;955
2020-03-15;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Origin_Zone_Worker;Primo;126
2020-03-15;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;292
2020-03-15;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;86
2020-03-15;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-15;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;86
2020-03-15;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;955
2020-03-15;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Origin_Zone_Worker;Primo;126
2020-03-15;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;292
2020-03-15;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;86
2020-03-15;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-15;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;86
2020-03-15;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Primo;4392
2020-03-15;Bas-Uele;Tshopo;1h;Outside_Resident;Origin_Zone_Worker;Primo;189
2020-03-15;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Primo;2072
2020-03-15;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Occasional;78
2020-03-15;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-15;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;869
2020-03-15;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;276
2020-03-15;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Outside_Worker;Primo;39
2020-03-15;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;4488
2020-03-15;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Occasional;78
2020-03-15;Bas-Uele;Tshopo;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;29
2020-03-15;Bas-Uele;Tshopo;3h;Outside_Resident;Outside_Worker;Primo;4392
2020-03-15;Bas-Uele;Tshopo;3h;Outside_Resident;Origin_Zone_Worker;Primo;189
2020-03-15;Bas-Uele;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Primo;2072
2020-03-15;Bas-Uele;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Occasional;78
2020-03-15;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-15;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;869
2020-03-15;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;276
2020-03-15;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Outside_Worker;Primo;39
2020-03-15;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;4488
2020-03-15;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Destination_Zone_Worker;Occasional;78
2020-03-15;Bas-Uele;Tshopo;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;29
2020-03-15;Equateur;Haut-Katanga;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;86
2020-03-15;Equateur;Haut-Katanga;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;86
2020-03-15;Equateur;Kinshasa;1h;Outside_Resident;Outside_Worker;Primo;12282
2020-03-15;Equateur;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;Primo;539
2020-03-15;Equateur;Kinshasa;1h;Outside_Resident;Destination_Zone_Worker;Primo;1923
2020-03-15;Equateur;Kinshasa;1h;Origin_Zone_Resident;Outside_Worker;Primo;114
2020-03-15;Equateur;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;734
2020-03-15;Equateur;Kinshasa;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;285
2020-03-15;Equateur;Kinshasa;1h;Destination_Zone_Resident;Outside_Worker;Primo;580
2020-03-15;Equateur;Kinshasa;1h;Destination_Zone_Resident;Origin_Zone_Worker;Primo;189
2020-03-15;Equateur;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;5117
2020-03-15;Equateur;Kinshasa;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;121
2020-03-15;Equateur;Kinshasa;3h;Outside_Resident;Outside_Worker;Primo;12418
2020-03-15;Equateur;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;Primo;539
2020-03-15;Equateur;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;Primo;2010
2020-03-15;Equateur;Kinshasa;3h;Origin_Zone_Resident;Outside_Worker;Primo;114
2020-03-15;Equateur;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;738
2020-03-15;Equateur;Kinshasa;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;285
2020-03-15;Equateur;Kinshasa;3h;Destination_Zone_Resident;Outside_Worker;Primo;580
2020-03-15;Equateur;Kinshasa;3h;Destination_Zone_Resident;Origin_Zone_Worker;Primo;189
2020-03-15;Equateur;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;5176
