Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-03-08;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;4953
2020-03-08;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Lualaba;3219
2020-03-08;06:00:00;WE;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;247
2020-03-08;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Haut-Katanga;247
2020-03-08;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Lualaba;1981
2020-03-08;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;4457
2020-03-08;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;247
2020-03-08;06:00:00;WE;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;990
2020-03-08;06:00:00;WE;Haut-Katanga;Sortie;Hors_Zone;Kasai-Central;247
2020-03-08;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;990
2020-03-08;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Lualaba;2228
2020-03-08;06:00:00;WE;Haut-Lomami;Entree;Haut-Lomami;Lomami;247
2020-03-08;06:00:00;WE;Haut-Lomami;Entree;Hors_Zone;Lomami;247
2020-03-08;06:00:00;WE;Haut-Lomami;Entree;Lomami;Lomami;577
2020-03-08;06:00:00;WE;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;247
2020-03-08;06:00:00;WE;Haut-Lomami;Sortie;Haut-Lomami;Lomami;329
2020-03-08;06:00:00;WE;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;329
2020-03-08;06:00:00;WE;Haut-Lomami;Sortie;Kasai;Kasai;14092
2020-03-08;06:00:00;WE;Haut-Lomami;Sortie;Lomami;Lomami;329
2020-03-08;06:00:00;WE;Kasai;Sortie;Kasai-Central;Kasai-Central;4697
2020-03-08;06:00:00;WE;Kasai-Central;Entree;Hors_Zone;Kasai-Oriental;329
2020-03-08;06:00:00;WE;Kasai-Central;Entree;Kasai-Central;Kasai-Central;5356
2020-03-08;06:00:00;WE;Kasai-Central;Entree;Kasai-Oriental;Kasai-Central;329
2020-03-08;06:00:00;WE;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;659
2020-03-08;06:00:00;WE;Kasai-Central;Sortie;Hors_Zone;Kasai-Central;5027
2020-03-08;06:00:00;WE;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;4697
2020-03-08;06:00:00;WE;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;988
2020-03-08;06:00:00;WE;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;988
2020-03-08;06:00:00;WE;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;988
2020-03-08;06:00:00;WE;Kasai-Oriental;Entree;Hors_Zone;Lomami;659
2020-03-08;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;9395
2020-03-08;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;4944
2020-03-08;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;1977
2020-03-08;06:00:00;WE;Kasai-Oriental;Entree;Lomami;Hors_Zone;329
2020-03-08;06:00:00;WE;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;1318
2020-03-08;06:00:00;WE;Kasai-Oriental;Entree;Lomami;Lomami;5603
2020-03-08;06:00:00;WE;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;5686
2020-03-08;06:00:00;WE;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;659
2020-03-08;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;5686
2020-03-08;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Oriental;Hors_Zone;329
2020-03-08;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;6922
2020-03-08;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;659
2020-03-08;06:00:00;WE;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;2307
2020-03-08;06:00:00;WE;Kasai-Oriental;Sortie;Lomami;Lomami;7581
2020-03-08;06:00:00;WE;Kinshasa;Entree;Hors_Zone;Hors_Zone;1010
2020-03-08;06:00:00;WE;Kinshasa;Entree;Kinshasa;Hors_Zone;376
2020-03-08;06:00:00;WE;Kinshasa;Entree;Kinshasa;Kinshasa;376
2020-03-08;06:00:00;WE;Kinshasa;Entree;Kinshasa;Kongo-Central;376
2020-03-08;06:00:00;WE;Kinshasa;Entree;Kongo-Central;Kongo-Central;374
2020-03-08;06:00:00;WE;Kinshasa;Sortie;Kinshasa;Kinshasa;376
2020-03-08;06:00:00;WE;Kinshasa;Sortie;Kongo-Central;Kongo-Central;1126
2020-03-08;06:00:00;WE;Kongo-Central;Entree;Kinshasa;Kinshasa;376
2020-03-08;06:00:00;WE;Kongo-Central;Entree;Kinshasa;Kongo-Central;374
2020-03-08;06:00:00;WE;Kongo-Central;Entree;Kongo-Central;Kongo-Central;1126
2020-03-08;06:00:00;WE;Kongo-Central;Sortie;Hors_Zone;Hors_Zone;633
2020-03-08;06:00:00;WE;Kongo-Central;Sortie;Kinshasa;Kinshasa;1881
2020-03-08;06:00:00;WE;Kongo-Central;Sortie;Kongo-Central;Kongo-Central;374
2020-03-08;06:00:00;WE;Kwilu;Sortie;Kasai;Kasai;4697
2020-03-08;06:00:00;WE;Lomami;Entree;Haut-Lomami;Haut-Lomami;247
2020-03-08;06:00:00;WE;Lomami;Entree;Hors_Zone;Hors_Zone;2555
2020-03-08;06:00:00;WE;Lomami;Entree;Hors_Zone;Kasai-Central;4697
2020-03-08;06:00:00;WE;Lomami;Entree;Hors_Zone;Kasai-Oriental;988
2020-03-08;06:00:00;WE;Lomami;Entree;Kasai-Central;Kasai-Central;329
