Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-03-23;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;3078
2020-03-23;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Hors_Zone;192
2020-03-23;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;3078
2020-03-23;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;384
2020-03-23;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;192
2020-03-23;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Lualaba;384
2020-03-23;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;961
2020-03-23;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;1539
2020-03-23;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;4809
2020-03-23;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;769
2020-03-23;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;384
2020-03-23;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;192
2020-03-23;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;961
2020-03-23;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;2885
2020-03-23;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;192
2020-03-23;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Haut-Lomami;192
2020-03-23;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;336
2020-03-23;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Lomami;336
2020-03-23;06:00:00;JO;Haut-Lomami;Entree;Kasai;Kasai;4467
2020-03-23;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;1684
2020-03-23;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;192
2020-03-23;06:00:00;JO;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;4467
2020-03-23;06:00:00;JO;Haut-Lomami;Sortie;Kasai;Kasai;4467
2020-03-23;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;1347
2020-03-23;06:00:00;JO;Kasai;Entree;Kwilu;Kwilu;4467
2020-03-23;06:00:00;JO;Kasai;Sortie;Kasai;Kasai;4467
2020-03-23;06:00:00;JO;Kasai-Central;Entree;Hors_Zone;Hors_Zone;336
2020-03-23;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Central;8934
2020-03-23;06:00:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;4804
2020-03-23;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;8934
2020-03-23;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;1010
2020-03-23;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;5478
2020-03-23;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;1010
2020-03-23;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Lomami;1010
2020-03-23;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;13401
2020-03-23;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Central;8934
2020-03-23;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;12217
2020-03-23;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;2358
2020-03-23;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Hors_Zone;336
2020-03-23;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;1010
2020-03-23;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;7075
2020-03-23;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;2021
2020-03-23;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Lomami;673
2020-03-23;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;18206
2020-03-23;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Hors_Zone;336
2020-03-23;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;11543
2020-03-23;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;673
2020-03-23;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Hors_Zone;673
2020-03-23;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;3369
2020-03-23;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;10108
2020-03-23;06:00:00;JO;Kinshasa;Entree;Hors_Zone;Hors_Zone;352
2020-03-23;06:00:00;JO;Kinshasa;Entree;Hors_Zone;Kongo-Central;352
2020-03-23;06:00:00;JO;Kinshasa;Entree;Kinshasa;Kinshasa;674
2020-03-23;06:00:00;JO;Kinshasa;Entree;Kongo-Central;Kinshasa;321
2020-03-23;06:00:00;JO;Kinshasa;Entree;Kongo-Central;Kongo-Central;515
2020-03-23;06:00:00;JO;Kinshasa;Sortie;Hors_Zone;Hors_Zone;321
2020-03-23;06:00:00;JO;Kinshasa;Sortie;Kinshasa;Kinshasa;321
2020-03-23;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kinshasa;321
2020-03-23;06:00:00;JO;Kongo-Central;Entree;Hors_Zone;Hors_Zone;674
2020-03-23;06:00:00;JO;Kongo-Central;Entree;Kinshasa;Kinshasa;643
2020-03-23;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Kinshasa;321
2020-03-23;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Kongo-Central;352
2020-03-23;06:00:00;JO;Kongo-Central;Sortie;Hors_Zone;Hors_Zone;352
2020-03-23;06:00:00;JO;Kongo-Central;Sortie;Kinshasa;Hors_Zone;321
2020-03-23;06:00:00;JO;Kongo-Central;Sortie;Kinshasa;Kinshasa;674
2020-03-23;06:00:00;JO;Kongo-Central;Sortie;Kongo-Central;Kinshasa;643
2020-03-23;06:00:00;JO;Kongo-Central;Sortie;Kongo-Central;Kongo-Central;515
2020-03-23;06:00:00;JO;Kwilu;Sortie;Kwilu;Kwilu;4467
2020-03-23;06:00:00;JO;Lomami;Entree;Haut-Lomami;Haut-Lomami;192
2020-03-23;06:00:00;JO;Lomami;Entree;Hors_Zone;Hors_Zone;1684
2020-03-23;06:00:00;JO;Lomami;Entree;Hors_Zone;Kasai-Oriental;1010
2020-03-23;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Hors_Zone;336
2020-03-23;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;7075
2020-03-23;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Lomami;673
2020-03-23;06:00:00;JO;Lomami;Entree;Lomami;Hors_Zone;673
2020-03-23;06:00:00;JO;Lomami;Entree;Lomami;Kasai-Oriental;2358
2020-03-23;06:00:00;JO;Lomami;Entree;Lomami;Lomami;7412
