Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-29;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5396199
2020-02-29;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;1933
2020-02-29;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;57398
2020-02-29;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;3836
2020-02-29;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;332358
2020-02-29;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;98384
2020-02-29;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;91107
2020-02-29;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;40999
2020-02-29;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;8199
2020-02-29;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;184726
2020-02-29;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;195378
2020-02-29;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;59082
2020-02-29;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;39378
2020-02-29;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;20107
2020-02-29;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;9864
2020-02-29;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;55946
2020-02-29;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;163764
2020-02-29;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;251608
2020-02-29;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;90933
2020-02-29;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;191796
2020-02-29;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;22733
2020-02-29;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;3288
2020-02-29;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;90198
2020-02-29;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;232263
2020-02-29;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;131973
2020-02-29;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;12164
2020-02-29;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;309845
2020-02-29;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;483
2020-02-29;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;19671
2020-02-29;06:00:00;Local;Kinshasa;Tanganyika;ZoneGlobale;388
2020-02-29;06:00:00;Local;Sud-Kivu;Tanganyika;ZoneGlobale;241
2020-02-29;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;24599
2020-02-29;06:00:00;Local;Mongala;Mongala;ZoneGlobale;928455
2020-02-29;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;1918
2020-02-29;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;28660
2020-02-29;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;59669
2020-02-29;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;8257055
2020-02-29;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;24656
2020-02-29;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;2131
2020-02-29;06:00:00;Local;Kongo-Central;Haut-Katanga;ZoneGlobale;388
2020-02-29;06:00:00;Local;Kasai-Oriental;Haut-Katanga;ZoneGlobale;319
2020-02-29;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;18613
2020-02-29;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;29153
2020-02-29;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1949964
2020-02-29;06:00:00;Local;Kinshasa;Lualaba;ZoneGlobale;483
2020-02-29;06:00:00;Local;Haut-Lomami;Lualaba;ZoneGlobale;241
2020-02-29;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;133677
2020-02-29;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;241
2020-02-29;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;3845853
2020-02-29;06:00:00;Local;Sud-Kivu;Kinshasa;ZoneGlobale;663
2020-02-29;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;4560
2020-02-29;06:00:00;Local;Kasai;Kinshasa;ZoneGlobale;5026
2020-02-29;06:00:00;Local;Kasai-Oriental;Kinshasa;ZoneGlobale;639
2020-02-29;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;49199
2020-02-29;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;262869
2020-02-29;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;16399
2020-02-29;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;205772
2020-02-29;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;69958
2020-02-29;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;5873217
