Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-03-09;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;722
2020-03-09;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;39
2020-03-09;Bas-Uele;Haut-Uele;1h;Outside_Resident;Destination_Zone_Worker;Primo;158
2020-03-09;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;79
2020-03-09;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;722
2020-03-09;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;39
2020-03-09;Bas-Uele;Haut-Uele;3h;Outside_Resident;Destination_Zone_Worker;Primo;158
2020-03-09;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;79
2020-03-09;Bas-Uele;Ituri;1h;Outside_Resident;Outside_Worker;Primo;45
2020-03-09;Bas-Uele;Ituri;1h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-03-09;Bas-Uele;Ituri;3h;Outside_Resident;Outside_Worker;Primo;45
2020-03-09;Bas-Uele;Ituri;3h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-03-09;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;1841
2020-03-09;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Occasional;39
2020-03-09;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;166
2020-03-09;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;292
2020-03-09;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-09;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;404
2020-03-09;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;1841
2020-03-09;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Occasional;39
2020-03-09;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;166
2020-03-09;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;292
2020-03-09;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-09;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;404
2020-03-09;Bas-Uele;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Primo;87
2020-03-09;Bas-Uele;Nord-Kivu;3h;Outside_Resident;Outside_Worker;Primo;87
2020-03-09;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;1129
2020-03-09;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Origin_Zone_Worker;Primo;79
2020-03-09;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;126
2020-03-09;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;118
2020-03-09;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-09;Bas-Uele;Nord-Ubangi;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;91
2020-03-09;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;1129
2020-03-09;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Origin_Zone_Worker;Primo;79
2020-03-09;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;126
2020-03-09;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;118
2020-03-09;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-09;Bas-Uele;Nord-Ubangi;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;91
2020-03-09;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Primo;4645
2020-03-09;Bas-Uele;Tshopo;1h;Outside_Resident;Origin_Zone_Worker;Primo;388
2020-03-09;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Primo;2248
