Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-02-06;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;5114
2020-02-06;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;1278
2020-02-06;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;767
2020-02-06;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;255
2020-02-06;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Lualaba;255
2020-02-06;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;1790
2020-02-06;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;3836
2020-02-06;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;740
2020-02-06;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;767
2020-02-06;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;2813
2020-02-06;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Kasai;255
2020-02-06;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;336
2020-02-06;06:00:00;JO;Haut-Lomami;Sortie;Hors_Zone;Haut-Lomami;255
2020-02-06;06:00:00;JO;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;336
2020-02-06;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Hors_Zone;336
2020-02-06;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;929
2020-02-06;06:00:00;JO;Ituri;Entree;Ituri;Ituri;1089
2020-02-06;06:00:00;JO;Kasai;Entree;Kasai;Kasai;5709
2020-02-06;06:00:00;JO;Kasai;Sortie;Haut-Lomami;Kasai;255
2020-02-06;06:00:00;JO;Kasai;Sortie;Kwilu;Kwilu;20569
2020-02-06;06:00:00;JO;Kasai-Central;Entree;Hors_Zone;Lomami;336
2020-02-06;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Hors_Zone;5709
2020-02-06;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Central;11419
2020-02-06;06:00:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;17802
2020-02-06;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;5709
2020-02-06;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Kasai-Oriental;336
2020-02-06;06:00:00;JO;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;5709
2020-02-06;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;336
2020-02-06;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;336
2020-02-06;06:00:00;JO;Kasai-Central;Sortie;Lomami;Lomami;336
2020-02-06;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;8066
2020-02-06;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Central;5709
2020-02-06;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;336
2020-02-06;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;673
2020-02-06;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;8415
2020-02-06;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;2019
2020-02-06;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Hors_Zone;336
2020-02-06;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;673
2020-02-06;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;11109
2020-02-06;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;6719
2020-02-06;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;336
2020-02-06;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Lomami;1346
2020-02-06;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;11419
2020-02-06;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Hors_Zone;336
2020-02-06;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Central;336
2020-02-06;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;10005
2020-02-06;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;2356
2020-02-06;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Hors_Zone;336
2020-02-06;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;2019
2020-02-06;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;10435
2020-02-06;06:00:00;JO;Kinshasa;Entree;Hors_Zone;Hors_Zone;668
2020-02-06;06:00:00;JO;Kinshasa;Entree;Kinshasa;Kinshasa;970
2020-02-06;06:00:00;JO;Kinshasa;Entree;Kongo-Central;Hors_Zone;323
2020-02-06;06:00:00;JO;Kinshasa;Sortie;Hors_Zone;Hors_Zone;323
2020-02-06;06:00:00;JO;Kinshasa;Sortie;Kinshasa;Kinshasa;1315
2020-02-06;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kinshasa;323
2020-02-06;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kongo-Central;1701
2020-02-06;06:00:00;JO;Kongo-Central;Entree;Hors_Zone;Hors_Zone;323
