Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-04-21;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;3699064
2020-04-21;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;1991
2020-04-21;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;20734
2020-04-21;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;757
2020-04-21;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;113075
2020-04-21;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;41669
2020-04-21;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;43594
2020-04-21;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;41468
2020-04-21;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;66908
2020-04-21;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;51808
2020-04-21;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;17969
2020-04-21;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;48484
2020-04-21;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;2590
2020-04-21;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;40265
2020-04-21;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;70509
2020-04-21;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;159053
2020-04-21;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;39763
2020-04-21;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;32358
2020-04-21;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;5180
2020-04-21;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;104763
2020-04-21;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;165874
2020-04-21;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;5577
2020-04-21;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;129038
2020-04-21;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1593
2020-04-21;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;28681
2020-04-21;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;62202
2020-04-21;06:00:00;Local;Mongala;Mongala;ZoneGlobale;935634
2020-04-21;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;2271
2020-04-21;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;29529
2020-04-21;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;56285
2020-04-21;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;7133120
2020-04-21;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;22706
2020-04-21;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;22949
2020-04-21;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;21377
2020-04-21;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1550476
2020-04-21;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;67705
2020-04-21;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;3022633
2020-04-21;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;2335
2020-04-21;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;20734
2020-04-21;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;248811
2020-04-21;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;20734
2020-04-21;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;186608
2020-04-21;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;80694
2020-04-21;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;4557064
2020-04-21;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;27446
2020-04-21;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;86090
2020-04-21;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;5817449
2020-04-21;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;42765
2020-04-21;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;3669
2020-04-21;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1136316
2020-04-21;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;20205
2020-04-21;06:00:00;Local;Ituri;Ituri;ZoneGlobale;950244
2020-04-21;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;8730
2020-04-21;06:00:00;Local;Kasai;Kasai;ZoneGlobale;218750
2020-04-21;06:00:00;Local;Hors_Zone;Bas-Uele;ZoneGlobale;7771
2020-04-21;06:00:00;Local;Bas-Uele;Bas-Uele;ZoneGlobale;33675
2020-04-21;06:00:00;Local;Hors_Zone;Lomami;ZoneGlobale;41125
2020-04-21;06:00:00;Local;Lomami;Lomami;ZoneGlobale;2747841
2020-04-21;06:00:00;Local;Kasai-Oriental;Lomami;ZoneGlobale;31801
2020-04-21;06:00:00;Local;Haut-Lomami;Lomami;ZoneGlobale;757
2020-04-21;06:00:00;Local;Hors_Zone;Kasai-Oriental;ZoneGlobale;64359
2020-04-21;06:00:00;Local;Lomami;Kasai-Oriental;ZoneGlobale;17414
2020-04-21;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;ZoneGlobale;5057255
2020-04-21;06:00:00;Local;Kasai-Central;Kasai-Oriental;ZoneGlobale;9487
2020-04-21;06:00:00;Local;Haut-Lomami;Kasai-Oriental;ZoneGlobale;398
2020-04-21;06:00:00;Local;Hors_Zone;Kwilu;ZoneGlobale;39763
2020-04-21;06:00:00;Local;Kwilu;Kwilu;ZoneGlobale;1798080
2020-04-21;06:00:00;Local;Hors_Zone;Mai-Ndombe;ZoneGlobale;39763
2020-04-21;06:00:00;Local;Mai-Ndombe;Mai-Ndombe;ZoneGlobale;675976
2020-04-21;06:00:00;Local;Hors_Zone;Maniema;ZoneGlobale;63729
2020-04-21;06:00:00;Local;Maniema;Maniema;ZoneGlobale;877789
2020-04-21;06:00:00;Local;Hors_Zone;Kwango;ZoneGlobale;39763
2020-04-21;06:00:00;Local;Kwango;Kwango;ZoneGlobale;318106
2020-04-21;06:00:00;Local;Hors_Zone;Haut-Uele;ZoneGlobale;7771
2020-04-21;06:00:00;Local;Haut-Uele;Haut-Uele;ZoneGlobale;18848
2020-04-21;06:00:00;Local;Hors_Zone;Sud-Ubangi;ZoneGlobale;20734
2020-04-21;06:00:00;Local;Sud-Ubangi;Sud-Ubangi;ZoneGlobale;249210
2020-04-21;06:00:00;Local;Hors_Zone;Kasai-Central;ZoneGlobale;53138
2020-04-21;06:00:00;Local;Kasai-Central;Kasai-Central;ZoneGlobale;4717150
2020-04-21;06:00:00;Local;Hors_Zone;Equateur;ZoneGlobale;270688
2020-04-21;06:00:00;Local;Equateur;Equateur;ZoneGlobale;3193083
2020-04-21;06:00:00;Local;Hors_Zone;Haut-Lomami;ZoneGlobale;4381
2020-04-21;06:00:00;Local;Lomami;Haut-Lomami;ZoneGlobale;1514
2020-04-21;06:00:00;Local;Haut-Lomami;Haut-Lomami;ZoneGlobale;107427
2020-04-21;06:00:00;Local;Hors_Zone;Nord-Kivu;ZoneGlobale;116903
2020-04-21;06:00:00;Local;Sud-Kivu;Nord-Kivu;ZoneGlobale;13254
2020-04-21;06:00:00;Local;Nord-Kivu;Nord-Kivu;ZoneGlobale;6175885
2020-04-21;06:00:00;Local;Hors_Zone;Hors_Zone;Tanganyika;13241
2020-04-21;06:00:00;Local;Tanganyika;Hors_Zone;Tanganyika;1991
2020-04-21;06:00:00;Local;Hors_Zone;Tanganyika;Tanganyika;1593
2020-04-21;06:00:00;Local;Tanganyika;Tanganyika;Tanganyika;28283
2020-04-21;06:00:00;Local;Haut-Lomami;Haut-Lomami;Tanganyika;398
2020-04-21;06:00:00;Local;Hors_Zone;Hors_Zone;Mongala;145140
