Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-28;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5889236
2020-02-28;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;4374
2020-02-28;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;72509
2020-02-28;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;2634
2020-02-28;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;336207
2020-02-28;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;94153
2020-02-28;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;130156
2020-02-28;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;53570
2020-02-28;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;17856
2020-02-28;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;174816
2020-02-28;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;163187
2020-02-28;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;48182
2020-02-28;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;50429
2020-02-28;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;29661
2020-02-28;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;6491
2020-02-28;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;70347
2020-02-28;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;134080
2020-02-28;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;322669
2020-02-28;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;64244
2020-02-28;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;191155
2020-02-28;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;85659
2020-02-28;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;3245
2020-02-28;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;80355
2020-02-28;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;334494
2020-02-28;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;223210
2020-02-28;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;16048
2020-02-28;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;338956
2020-02-28;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;729
2020-02-28;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;32676
2020-02-28;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;71427
2020-02-28;06:00:00;Local;Mongala;Mongala;ZoneGlobale;673608
2020-02-28;06:00:00;Local;Tshopo;Mongala;ZoneGlobale;362
2020-02-28;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;1705
2020-02-28;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;36090
2020-02-28;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;61962
2020-02-28;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;7989687
2020-02-28;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;25518
2020-02-28;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;1816
2020-02-28;06:00:00;Local;Kasai-Oriental;Haut-Katanga;ZoneGlobale;605
2020-02-28;06:00:00;Local;Haut-Lomami;Haut-Katanga;ZoneGlobale;243
2020-02-28;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;40246
2020-02-28;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;32200
2020-02-28;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1846097
2020-02-28;06:00:00;Local;Kinshasa;Lualaba;ZoneGlobale;486
2020-02-28;06:00:00;Local;Haut-Lomami;Lualaba;ZoneGlobale;6175
2020-02-28;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;124028
2020-02-28;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;636
2020-02-28;06:00:00;Local;Lualaba;Kinshasa;ZoneGlobale;243
2020-02-28;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;4399948
2020-02-28;06:00:00;Local;Sud-Kivu;Kinshasa;ZoneGlobale;274
2020-02-28;06:00:00;Local;Tshopo;Kinshasa;ZoneGlobale;1081
2020-02-28;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;5281
2020-02-28;06:00:00;Local;Lomami;Kinshasa;ZoneGlobale;341
2020-02-28;06:00:00;Local;Kasai-Oriental;Kinshasa;ZoneGlobale;1044
2020-02-28;06:00:00;Local;Kasai-Central;Kinshasa;ZoneGlobale;362
2020-02-28;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;8928
2020-02-28;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;277868
2020-02-28;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;188221
2020-02-28;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;59356
2020-02-28;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;5772761
2020-02-28;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;23452
2020-02-28;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;87208
2020-02-28;06:00:00;Local;Haut-Katanga;Tshopo;ZoneGlobale;243
2020-02-28;06:00:00;Local;Kinshasa;Tshopo;ZoneGlobale;362
2020-02-28;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;7986998
2020-02-28;06:00:00;Local;Nord-Kivu;Tshopo;ZoneGlobale;580
2020-02-28;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;50113
2020-02-28;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;8299
2020-02-28;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1716907
2020-02-28;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;27708
2020-02-28;06:00:00;Local;Kinshasa;Ituri;ZoneGlobale;1081
2020-02-28;06:00:00;Local;Ituri;Ituri;ZoneGlobale;663354
2020-02-28;06:00:00;Local;Nord-Kivu;Ituri;ZoneGlobale;3906
2020-02-28;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;30002
2020-02-28;06:00:00;Local;Kasai;Kasai;ZoneGlobale;390505
2020-02-28;06:00:00;Local;Hors_Zone;Bas-Uele;ZoneGlobale;5409
2020-02-28;06:00:00;Local;Tshopo;Bas-Uele;ZoneGlobale;2163
2020-02-28;06:00:00;Local;Bas-Uele;Bas-Uele;ZoneGlobale;59004
2020-02-28;06:00:00;Local;Hors_Zone;Lomami;ZoneGlobale;57952
2020-02-28;06:00:00;Local;Lomami;Lomami;ZoneGlobale;2416282
2020-02-28;06:00:00;Local;Kasai-Oriental;Lomami;ZoneGlobale;24554
2020-02-28;06:00:00;Local;Kasai-Central;Lomami;ZoneGlobale;341
2020-02-28;06:00:00;Local;Haut-Lomami;Lomami;ZoneGlobale;682
2020-02-28;06:00:00;Local;Hors_Zone;Kasai-Oriental;ZoneGlobale;65380
2020-02-28;06:00:00;Local;Haut-Katanga;Kasai-Oriental;ZoneGlobale;243
2020-02-28;06:00:00;Local;Kinshasa;Kasai-Oriental;ZoneGlobale;341
2020-02-28;06:00:00;Local;Lomami;Kasai-Oriental;ZoneGlobale;16710
2020-02-28;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;ZoneGlobale;7495688
2020-02-28;06:00:00;Local;Kasai-Central;Kasai-Oriental;ZoneGlobale;12205
2020-02-28;06:00:00;Local;Hors_Zone;Kwilu;ZoneGlobale;91591
2020-02-28;06:00:00;Local;Kinshasa;Kwilu;ZoneGlobale;1086
2020-02-28;06:00:00;Local;Kwilu;Kwilu;ZoneGlobale;1529637
2020-02-28;06:00:00;Local;Hors_Zone;Mai-Ndombe;ZoneGlobale;64244
2020-02-28;06:00:00;Local;Mai-Ndombe;Mai-Ndombe;ZoneGlobale;1370548
2020-02-28;06:00:00;Local;Hors_Zone;Maniema;ZoneGlobale;63718
2020-02-28;06:00:00;Local;Sud-Kivu;Maniema;ZoneGlobale;10619
2020-02-28;06:00:00;Local;Maniema;Maniema;ZoneGlobale;1107576
2020-02-28;06:00:00;Local;Hors_Zone;Kwango;ZoneGlobale;64244
2020-02-28;06:00:00;Local;Kwango;Kwango;ZoneGlobale;663859
2020-02-28;06:00:00;Local;Hors_Zone;Haut-Uele;ZoneGlobale;1081
2020-02-28;06:00:00;Local;Haut-Uele;Haut-Uele;ZoneGlobale;14888
2020-02-28;06:00:00;Local;Hors_Zone;Sud-Ubangi;ZoneGlobale;17856
2020-02-28;06:00:00;Local;Sud-Ubangi;Sud-Ubangi;ZoneGlobale;912660
2020-02-28;06:00:00;Local;Hors_Zone;Kasai-Central;ZoneGlobale;106411
2020-02-28;06:00:00;Local;Kasai-Oriental;Kasai-Central;ZoneGlobale;682
2020-02-28;06:00:00;Local;Kasai-Central;Kasai-Central;ZoneGlobale;5038515
2020-02-28;06:00:00;Local;Hors_Zone;Equateur;ZoneGlobale;214644
2020-02-28;06:00:00;Local;Kinshasa;Equateur;ZoneGlobale;8928
2020-02-28;06:00:00;Local;Equateur;Equateur;ZoneGlobale;3845750
2020-02-28;06:00:00;Local;Hors_Zone;Haut-Lomami;ZoneGlobale;1701
2020-02-28;06:00:00;Local;Haut-Katanga;Haut-Lomami;ZoneGlobale;243
2020-02-28;06:00:00;Local;Lualaba;Haut-Lomami;ZoneGlobale;584
2020-02-28;06:00:00;Local;Kasai;Haut-Lomami;ZoneGlobale;243
2020-02-28;06:00:00;Local;Lomami;Haut-Lomami;ZoneGlobale;1995
2020-02-28;06:00:00;Local;Kasai-Oriental;Haut-Lomami;ZoneGlobale;243
2020-02-28;06:00:00;Local;Haut-Lomami;Haut-Lomami;ZoneGlobale;100820
2020-02-28;06:00:00;Local;Hors_Zone;Nord-Kivu;ZoneGlobale;78617
2020-02-28;06:00:00;Local;Haut-Katanga;Nord-Kivu;ZoneGlobale;243
2020-02-28;06:00:00;Local;Kinshasa;Nord-Kivu;ZoneGlobale;362
2020-02-28;06:00:00;Local;Sud-Kivu;Nord-Kivu;ZoneGlobale;25129
2020-02-28;06:00:00;Local;Tshopo;Nord-Kivu;ZoneGlobale;580
2020-02-28;06:00:00;Local;Ituri;Nord-Kivu;ZoneGlobale;2243
2020-02-28;06:00:00;Local;Nord-Kivu;Nord-Kivu;ZoneGlobale;6882616
2020-02-28;06:00:00;Local;Hors_Zone;Hors_Zone;Tanganyika;8537
2020-02-28;06:00:00;Local;Tanganyika;Hors_Zone;Tanganyika;4374
2020-02-28;06:00:00;Local;Sud-Kivu;Hors_Zone;Tanganyika;243
2020-02-28;06:00:00;Local;Hors_Zone;Tanganyika;Tanganyika;729
2020-02-28;06:00:00;Local;Tanganyika;Tanganyika;Tanganyika;31916
2020-02-28;06:00:00;Local;Hors_Zone;Haut-Katanga;Tanganyika;274
2020-02-28;06:00:00;Local;Kinshasa;Kinshasa;Tanganyika;243
2020-02-28;06:00:00;Local;Sud-Kivu;Sud-Kivu;Tanganyika;1794
2020-02-28;06:00:00;Local;Hors_Zone;Hors_Zone;Mongala;180956
2020-02-28;06:00:00;Local;Mongala;Hors_Zone;Mongala;71427
2020-02-28;06:00:00;Local;Hors_Zone;Mongala;Mongala;71427
2020-02-28;06:00:00;Local;Mongala;Mongala;Mongala;673608
2020-02-28;06:00:00;Local;Tshopo;Tshopo;Mongala;9653
2020-02-28;06:00:00;Local;Hors_Zone;Hors_Zone;Sankuru;6138
2020-02-28;06:00:00;Local;Sankuru;Hors_Zone;Sankuru;2634
2020-02-28;06:00:00;Local;Hors_Zone;Sankuru;Sankuru;1705
2020-02-28;06:00:00;Local;Sankuru;Sankuru;Sankuru;35510
2020-02-28;06:00:00;Local;Hors_Zone;Hors_Zone;Haut-Katanga;465352
2020-02-28;06:00:00;Local;Haut-Katanga;Hors_Zone;Haut-Katanga;321184
2020-02-28;06:00:00;Local;Lualaba;Hors_Zone;Haut-Katanga;10936
2020-02-28;06:00:00;Local;Kinshasa;Hors_Zone;Haut-Katanga;486
2020-02-28;06:00:00;Local;Tshopo;Hors_Zone;Haut-Katanga;243
2020-02-28;06:00:00;Local;Kasai-Oriental;Hors_Zone;Haut-Katanga;584
2020-02-28;06:00:00;Local;Kasai-Central;Hors_Zone;Haut-Katanga;243
2020-02-28;06:00:00;Local;Haut-Lomami;Hors_Zone;Haut-Katanga;243
2020-02-28;06:00:00;Local;Nord-Kivu;Hors_Zone;Haut-Katanga;580
2020-02-28;06:00:00;Local;Tanganyika;Tanganyika;Haut-Katanga;486
2020-02-28;06:00:00;Local;Hors_Zone;Haut-Katanga;Haut-Katanga;61445
2020-02-28;06:00:00;Local;Haut-Katanga;Haut-Katanga;Haut-Katanga;7912403
2020-02-28;06:00:00;Local;Lualaba;Haut-Katanga;Haut-Katanga;18956
2020-02-28;06:00:00;Local;Kinshasa;Haut-Katanga;Haut-Katanga;1816
2020-02-28;06:00:00;Local;Kasai-Oriental;Haut-Katanga;Haut-Katanga;605
2020-02-28;06:00:00;Local;Hors_Zone;Lualaba;Haut-Katanga;486
2020-02-28;06:00:00;Local;Haut-Katanga;Lualaba;Haut-Katanga;9597
2020-02-28;06:00:00;Local;Lualaba;Lualaba;Haut-Katanga;72053
2020-02-28;06:00:00;Local;Kinshasa;Lualaba;Haut-Katanga;243
2020-02-28;06:00:00;Local;Haut-Katanga;Kinshasa;Haut-Katanga;636
2020-02-28;06:00:00;Local;Kinshasa;Kinshasa;Haut-Katanga;11515
2020-02-28;06:00:00;Local;Sud-Kivu;Sud-Kivu;Haut-Katanga;636
2020-02-28;06:00:00;Local;Haut-Katanga;Tshopo;Haut-Katanga;243
2020-02-28;06:00:00;Local;Haut-Katanga;Kasai-Oriental;Haut-Katanga;243
2020-02-28;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;Haut-Katanga;2579
2020-02-28;06:00:00;Local;Haut-Lomami;Haut-Lomami;Haut-Katanga;486
2020-02-28;06:00:00;Local;Haut-Katanga;Nord-Kivu;Haut-Katanga;243
2020-02-28;06:00:00;Local;Hors_Zone;Hors_Zone;Lualaba;110155
2020-02-28;06:00:00;Local;Haut-Katanga;Hors_Zone;Lualaba;7777
2020-02-28;06:00:00;Local;Lualaba;Hors_Zone;Lualaba;82632
2020-02-28;06:00:00;Local;Kinshasa;Hors_Zone;Lualaba;243
2020-02-28;06:00:00;Local;Haut-Lomami;Hors_Zone;Lualaba;243
2020-02-28;06:00:00;Local;Hors_Zone;Haut-Katanga;Lualaba;243
2020-02-28;06:00:00;Local;Haut-Katanga;Haut-Katanga;Lualaba;78184
