Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-02-01;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;621
2020-02-01;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Occasional;43
2020-02-01;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;43
2020-02-01;Bas-Uele;Haut-Uele;1h;Outside_Resident;Destination_Zone_Worker;Primo;87
2020-02-01;Bas-Uele;Haut-Uele;1h;Outside_Resident;Study_Zone_Worker;Primo;43
2020-02-01;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Outside_Worker;Primo;43
2020-02-01;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;131
2020-02-01;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Outside_Worker;Primo;43
2020-02-01;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-02-01;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;621
2020-02-01;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Occasional;43
2020-02-01;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;43
2020-02-01;Bas-Uele;Haut-Uele;3h;Outside_Resident;Destination_Zone_Worker;Primo;87
2020-02-01;Bas-Uele;Haut-Uele;3h;Outside_Resident;Study_Zone_Worker;Primo;43
2020-02-01;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Outside_Worker;Primo;43
2020-02-01;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;131
2020-02-01;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Outside_Worker;Primo;43
2020-02-01;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-02-01;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;1023
2020-02-01;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;102
2020-02-01;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;102
2020-02-01;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Outside_Worker;Primo;102
2020-02-01;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;204
2020-02-01;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Outside_Worker;Primo;102
2020-02-01;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;234
2020-02-01;Bas-Uele;Mongala;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;43
2020-02-01;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;1023
2020-02-01;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;102
2020-02-01;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;102
2020-02-01;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Outside_Worker;Primo;102
2020-02-01;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;204
2020-02-01;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Outside_Worker;Primo;102
2020-02-01;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;234
2020-02-01;Bas-Uele;Mongala;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;43
2020-02-01;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;408
2020-02-01;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;43
2020-02-01;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;102
2020-02-01;Bas-Uele;Nord-Ubangi;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;102
2020-02-01;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;408
2020-02-01;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;43
2020-02-01;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;102
2020-02-01;Bas-Uele;Nord-Ubangi;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;102
2020-02-01;Bas-Uele;Sud-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;102
2020-02-01;Bas-Uele;Sud-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;102
2020-02-01;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Primo;3400
