Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-02-19;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;563
2020-02-19;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;119
2020-02-19;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Occasional;39
2020-02-19;Bas-Uele;Haut-Uele;1h;Outside_Resident;Destination_Zone_Worker;Primo;119
2020-02-19;Bas-Uele;Haut-Uele;1h;Outside_Resident;Destination_Zone_Worker;Occasional;39
2020-02-19;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-02-19;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;199
2020-02-19;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;79
2020-02-19;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;563
2020-02-19;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;119
2020-02-19;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Occasional;39
2020-02-19;Bas-Uele;Haut-Uele;3h;Outside_Resident;Destination_Zone_Worker;Primo;119
2020-02-19;Bas-Uele;Haut-Uele;3h;Outside_Resident;Destination_Zone_Worker;Occasional;39
2020-02-19;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-02-19;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;199
2020-02-19;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;79
2020-02-19;Bas-Uele;Ituri;1h;Outside_Resident;Outside_Worker;Primo;159
2020-02-19;Bas-Uele;Ituri;3h;Outside_Resident;Outside_Worker;Primo;159
2020-02-19;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;2355
2020-02-19;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;167
2020-02-19;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;389
2020-02-19;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-02-19;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Outside_Worker;Primo;87
2020-02-19;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;254
2020-02-19;Bas-Uele;Mongala;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-19;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;2355
2020-02-19;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;167
2020-02-19;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;389
2020-02-19;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-02-19;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Outside_Worker;Primo;87
2020-02-19;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;254
2020-02-19;Bas-Uele;Mongala;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-19;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;596
2020-02-19;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;437
2020-02-19;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Occasional;87
2020-02-19;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Study_Zone_Worker;Primo;87
2020-02-19;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-02-19;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-02-19;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-02-19;Bas-Uele;Nord-Ubangi;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;39
2020-02-19;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;596
2020-02-19;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;437
2020-02-19;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Occasional;87
2020-02-19;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Study_Zone_Worker;Primo;87
2020-02-19;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-02-19;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-02-19;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-02-19;Bas-Uele;Nord-Ubangi;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;39
2020-02-19;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Primo;4098
2020-02-19;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Occasional;39
2020-02-19;Bas-Uele;Tshopo;1h;Outside_Resident;Origin_Zone_Worker;Primo;495
2020-02-19;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Primo;1961
2020-02-19;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Occasional;159
2020-02-19;Bas-Uele;Tshopo;1h;Outside_Resident;Study_Zone_Worker;Primo;148
2020-02-19;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Outside_Worker;Primo;239
2020-02-19;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;448
2020-02-19;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Origin_Zone_Worker;Occasional;39
2020-02-19;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;319
2020-02-19;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Outside_Worker;Primo;119
2020-02-19;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Origin_Zone_Worker;Primo;55
2020-02-19;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;4923
2020-02-19;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Occasional;119
2020-02-19;Bas-Uele;Tshopo;1h;Study_Zone_Resident;Outside_Worker;Primo;60
2020-02-19;Bas-Uele;Tshopo;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;284
2020-02-19;Bas-Uele;Tshopo;3h;Outside_Resident;Outside_Worker;Primo;4178
2020-02-19;Bas-Uele;Tshopo;3h;Outside_Resident;Outside_Worker;Occasional;39
2020-02-19;Bas-Uele;Tshopo;3h;Outside_Resident;Origin_Zone_Worker;Primo;495
2020-02-19;Bas-Uele;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Primo;2001
2020-02-19;Bas-Uele;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Occasional;159
2020-02-19;Bas-Uele;Tshopo;3h;Outside_Resident;Study_Zone_Worker;Primo;148
2020-02-19;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Outside_Worker;Primo;239
2020-02-19;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;448
2020-02-19;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Origin_Zone_Worker;Occasional;39
2020-02-19;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;319
2020-02-19;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Outside_Worker;Primo;119
2020-02-19;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Origin_Zone_Worker;Primo;55
2020-02-19;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;4923
2020-02-19;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Destination_Zone_Worker;Occasional;119
2020-02-19;Bas-Uele;Tshopo;3h;Study_Zone_Resident;Outside_Worker;Primo;60
2020-02-19;Bas-Uele;Tshopo;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;280
2020-02-19;Equateur;Inconnue;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-19;Equateur;Kinshasa;1h;Outside_Resident;Outside_Worker;Primo;12616
2020-02-19;Equateur;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;Primo;23
2020-02-19;Equateur;Kinshasa;1h;Outside_Resident;Destination_Zone_Worker;Primo;1902
2020-02-19;Equateur;Kinshasa;1h;Origin_Zone_Resident;Outside_Worker;Primo;276
2020-02-19;Equateur;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;1323
2020-02-19;Equateur;Kinshasa;1h;Origin_Zone_Resident;Study_Zone_Worker;Primo;39
2020-02-19;Equateur;Kinshasa;1h;Destination_Zone_Resident;Outside_Worker;Primo;764
2020-02-19;Equateur;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;5236
2020-02-19;Equateur;Kinshasa;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;358
2020-02-19;Equateur;Kinshasa;3h;Outside_Resident;Outside_Worker;Primo;12595
2020-02-19;Equateur;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;Primo;27
2020-02-19;Equateur;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;Primo;2092
2020-02-19;Equateur;Kinshasa;3h;Origin_Zone_Resident;Outside_Worker;Primo;276
2020-02-19;Equateur;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;1498
2020-02-19;Equateur;Kinshasa;3h;Origin_Zone_Resident;Study_Zone_Worker;Primo;39
2020-02-19;Equateur;Kinshasa;3h;Destination_Zone_Resident;Outside_Worker;Primo;856
2020-02-19;Equateur;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;5416
2020-02-19;Equateur;Kinshasa;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;358
2020-02-19;Equateur;Kongo-Central;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-19;Equateur;Kongo-Central;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-19;Equateur;Kwango;1h;Outside_Resident;Outside_Worker;Primo;87
2020-02-19;Equateur;Kwango;3h;Outside_Resident;Outside_Worker;Primo;87
2020-02-19;Equateur;Kwilu;1h;Outside_Resident;Outside_Worker;Primo;87
2020-02-19;Equateur;Kwilu;3h;Outside_Resident;Outside_Worker;Primo;87
2020-02-19;Equateur;Mai-Ndombe;1h;Outside_Resident;Destination_Zone_Worker;Primo;122
2020-02-19;Equateur;Mai-Ndombe;3h;Outside_Resident;Destination_Zone_Worker;Primo;122
2020-02-19;Equateur;Mongala;1h;Outside_Resident;Outside_Worker;Primo;10996
2020-02-19;Equateur;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;44
2020-02-19;Equateur;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;790
2020-02-19;Equateur;Mongala;1h;Outside_Resident;Study_Zone_Worker;Primo;39
2020-02-19;Equateur;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;743
2020-02-19;Equateur;Mongala;1h;Destination_Zone_Resident;Outside_Worker;Primo;266
2020-02-19;Equateur;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;902
2020-02-19;Equateur;Mongala;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;272
2020-02-19;Equateur;Mongala;3h;Outside_Resident;Outside_Worker;Primo;11171
2020-02-19;Equateur;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;44
2020-02-19;Equateur;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;790
2020-02-19;Equateur;Mongala;3h;Outside_Resident;Study_Zone_Worker;Primo;39
2020-02-19;Equateur;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;743
2020-02-19;Equateur;Mongala;3h;Destination_Zone_Resident;Outside_Worker;Primo;354
2020-02-19;Equateur;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;902
2020-02-19;Equateur;Mongala;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;159
2020-02-19;Equateur;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;349
2020-02-19;Equateur;Nord-Ubangi;1h;Origin_Zone_Resident;Outside_Worker;Primo;87
2020-02-19;Equateur;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-02-19;Equateur;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;349
2020-02-19;Equateur;Nord-Ubangi;3h;Origin_Zone_Resident;Outside_Worker;Primo;87
2020-02-19;Equateur;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;2401
2020-02-19;Equateur;Sud-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;437
2020-02-19;Equateur;Sud-Ubangi;1h;Outside_Resident;Study_Zone_Worker;Primo;286
2020-02-19;Equateur;Sud-Ubangi;1h;Origin_Zone_Resident;Outside_Worker;Primo;349
2020-02-19;Equateur;Sud-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;441
2020-02-19;Equateur;Sud-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;559
2020-02-19;Equateur;Sud-Ubangi;1h;Study_Zone_Resident;Destination_Zone_Worker;Primo;92
2020-02-19;Equateur;Sud-Ubangi;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;653
2020-02-19;Equateur;Sud-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;2116
2020-02-19;Equateur;Sud-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;349
2020-02-19;Equateur;Sud-Ubangi;3h;Outside_Resident;Study_Zone_Worker;Primo;92
2020-02-19;Equateur;Sud-Ubangi;3h;Origin_Zone_Resident;Outside_Worker;Primo;349
2020-02-19;Equateur;Sud-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;266
2020-02-19;Equateur;Sud-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;384
2020-02-19;Equateur;Sud-Ubangi;3h;Study_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-02-19;Equateur;Sud-Ubangi;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;96
