Period;Hour;Day_type;Origin;Destination;Immobility;Home_Category;Activity_Category;Area/Nationality;Type;Observation_Zone;Mode;Volume
202002;11:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;80
202002;11:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Nigeria;Etranger;ZoneGlobale;All_modes;55
202002;11:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;2043
202002;11:30:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;Kasa‹ Occidental;Local;ZoneGlobale;All_modes;24
202002;11:30:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;Kasa‹ Occidental;Local;ZoneGlobale;All_modes;28
202002;11:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;Kasa‹-Oriental;Local;ZoneGlobale;All_modes;115
202002;11:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Bandundu;Local;ZoneGlobale;All_modes;47
202002;11:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Belgium;Etranger;ZoneGlobale;All_modes;37
202002;11:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Cameroon;Etranger;ZoneGlobale;All_modes;89
202002;11:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;92
202002;11:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;7882
202002;11:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Ivory Coast;Etranger;ZoneGlobale;All_modes;27
202002;11:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Kinshasa;Local;ZoneGlobale;All_modes;656
202002;11:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Nigeria;Etranger;ZoneGlobale;All_modes;87
202002;11:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Senegal;Etranger;ZoneGlobale;All_modes;53
202002;11:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;41
202002;11:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;64
202002;11:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Angola;Etranger;ZoneGlobale;All_modes;65
202002;11:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;904
202002;11:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;205
202002;11:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;Bandundu;Local;ZoneGlobale;All_modes;28
202002;11:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;Angola;Etranger;ZoneGlobale;All_modes;28
202002;11:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;139
202002;11:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;150
202002;11:30:00;JO;Hors_Zone;Mai-Ndombe;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;55
202002;11:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Nord-Kivu;Local;ZoneGlobale;All_modes;217
202002;11:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;762
202002;11:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;87
202002;11:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;4906
202002;11:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;2344
202002;11:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Sud-Kivu;Local;ZoneGlobale;All_modes;313
202002;11:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;170
202002;11:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;366
202002;11:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;122
202002;11:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Equateur;Local;ZoneGlobale;All_modes;30
202002;11:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Mali;Etranger;ZoneGlobale;All_modes;53
202002;11:30:00;JO;Hors_Zone;Tanganyika;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;22
202002;11:30:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;Orientale;Local;ZoneGlobale;All_modes;46
202002;11:30:00;JO;Hors_Zone;Tshuapa;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;64
202002;11:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;31
202002;11:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;Ivory Coast;Etranger;ZoneGlobale;All_modes;27
202002;11:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;Kinshasa;Local;ZoneGlobale;All_modes;42
202002;11:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;24
202002;11:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;32
202002;11:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;165
202002;11:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;104
202002;11:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;35
202002;11:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;28
202002;11:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;24
202002;11:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;184
202002;11:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;27
202002;11:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;33
202002;11:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;111
202002;11:30:00;JO;Kinshasa;Kwilu;3h;Origin_Zone_Resident;Origin_Zone_Worker;Bandundu;Local;ZoneGlobale;All_modes;25
202002;11:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;29
202002;11:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;72
202002;11:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Destination_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;28
202002;11:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;24
202002;11:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;168
202002;11:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;24
202002;11:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;182
202002;11:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;26
202002;11:30:00;JO;Kwango;Kwilu;1h;Study_Zone_Resident;Study_Zone_Worker;Bandundu;Local;ZoneGlobale;All_modes;25
202002;11:30:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;43
202002;11:30:00;JO;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;34
202002;11:30:00;JO;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;26
202002;11:30:00;JO;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;37
202002;11:30:00;JO;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;35
202002;11:30:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;46
202002;11:30:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;42
202002;11:30:00;JO;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;95
202002;11:30:00;JO;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;54
202002;11:30:00;JO;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;36
202002;11:30:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;29
202002;11:30:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;27
202002;11:30:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;51
202002;11:30:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;26
202002;11:30:00;JO;Nord-Kivu;Sud-Kivu;3h;Destination_Zone_Resident;Origin_Zone_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;56
202002;11:30:00;JO;Nord-Kivu;Sud-Kivu;3h;Origin_Zone_Resident;Origin_Zone_Worker;Nord-Kivu;Local;ZoneGlobale;All_modes;22
202002;11:30:00;JO;Sud-Kivu;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;51
202002;11:30:00;JO;Sud-Kivu;Nord-Kivu;1h;Outside_Resident;Origin_Zone_Worker;South Sudan (Republic of);Etranger;ZoneGlobale;All_modes;39
202002;11:30:00;JO;Sud-Kivu;Nord-Kivu;1h;Destination_Zone_Resident;Destination_Zone_Worker;South Sudan (Republic of);Etranger;ZoneGlobale;All_modes;57
202002;11:30:00;JO;Sud-Kivu;Nord-Kivu;3h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;51
202002;11:30:00;JO;Sud-Kivu;Nord-Kivu;3h;Outside_Resident;Destination_Zone_Worker;Uganda;Etranger;ZoneGlobale;All_modes;62
202002;11:30:00;WE;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;69
202002;11:30:00;WE;Haut-Katanga;Lualaba;3h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;40
202002;11:30:00;WE;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;41
202002;11:30:00;WE;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;38
202002;11:30:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;42
202002;11:30:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;53
202002;11:30:00;WE;Hors_Zone;Equateur;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;71
202002;11:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Belgium;Etranger;ZoneGlobale;All_modes;30
202002;11:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;272
202002;11:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;France;Etranger;ZoneGlobale;All_modes;29
202002;11:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;75
202002;11:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Zambia;Etranger;ZoneGlobale;All_modes;85
202002;11:30:00;WE;Hors_Zone;Haut-Uele;1h;Outside_Resident;Outside_Worker;South Sudan (Republic of);Etranger;ZoneGlobale;All_modes;80
202002;11:30:00;WE;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;599
202002;11:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Bandundu;Local;ZoneGlobale;All_modes;25
202002;11:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;3945
202002;11:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;France;Etranger;ZoneGlobale;All_modes;30
202002;11:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Ivory Coast;Etranger;ZoneGlobale;All_modes;78
202002;11:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Kinshasa;Local;ZoneGlobale;All_modes;158
202002;11:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Mali;Etranger;ZoneGlobale;All_modes;41
202002;11:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Senegal;Etranger;ZoneGlobale;All_modes;80
202002;11:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;237
202002;11:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;49
202002;11:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;49
202002;11:30:00;WE;Hors_Zone;Mai-Ndombe;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;72
202002;11:30:00;WE;Hors_Zone;Maniema;1h;Outside_Resident;Outside_Worker;Maniema;Local;ZoneGlobale;All_modes;27
202002;11:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Nord-Kivu;Local;ZoneGlobale;All_modes;126
202002;11:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;57
202002;11:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;South Sudan (Republic of);Etranger;ZoneGlobale;All_modes;41
202002;11:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;2077
202002;11:30:00;WE;Hors_Zone;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;41
202002;11:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;856
202002;11:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Senegal;Etranger;ZoneGlobale;All_modes;36
202002;11:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Sud-Kivu;Local;ZoneGlobale;All_modes;50
202002;11:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;81
202002;11:30:00;WE;Hors_Zone;Sud-Kivu;3h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;53
202002;11:30:00;WE;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;44
202002;11:30:00;WE;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;148
202002;11:30:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;26
202002;11:30:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;Kinshasa;Local;ZoneGlobale;All_modes;28
202002;11:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;140
202002;11:30:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;80
202002;11:30:00;WE;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;Bandundu;Local;ZoneGlobale;All_modes;23
202002;11:30:00;WE;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;39
202002;11:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;129
202002;11:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Outside_Worker;Kinshasa;Local;ZoneGlobale;All_modes;24
202002;11:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;30
202002;11:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;60
202002;11:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;83
202002;11:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;21
202002;11:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;24
202002;11:30:00;WE;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;26
202002;11:30:00;WE;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;39
202002;11:30:00;WE;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;104
202002;11:30:00;WE;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;42
202002;11:30:00;WE;Sud-Kivu;Nord-Kivu;3h;Destination_Zone_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;59
202002;12:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;Netherlands;Etranger;ZoneGlobale;All_modes;33
202002;12:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;39
202002;12:00:00;JO;Haut-Katanga;Lualaba;1h;Destination_Zone_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;30
202002;12:00:00;JO;Haut-Katanga;Lualaba;1h;Destination_Zone_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;27
202002;12:00:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;25
202002;12:00:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;71
202002;12:00:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;25
202002;12:00:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Outside_Worker;Netherlands;Etranger;ZoneGlobale;All_modes;33
202002;12:00:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;48
202002;12:00:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;26
202002;12:00:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Origin_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;29
202002;12:00:00;JO;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;30
202002;12:00:00;JO;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;133
202002;12:00:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;196
202002;12:00:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;101
202002;12:00:00;JO;Hors_Zone;Bas-Uele;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;43
202002;12:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;872
202002;12:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Guam;Etranger;ZoneGlobale;All_modes;37
202002;12:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;633
202002;12:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Mali;Etranger;ZoneGlobale;All_modes;23
202002;12:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;91
202002;12:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Spain;Etranger;ZoneGlobale;All_modes;27
202002;12:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Zambia;Etranger;ZoneGlobale;All_modes;179
202002;12:00:00;JO;Hors_Zone;Haut-Lomami;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;50
202002;12:00:00;JO;Hors_Zone;Haut-Uele;1h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;42
202002;12:00:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;1577
202002;12:00:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;Kasa‹ Occidental;Local;ZoneGlobale;All_modes;24
202002;12:00:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;Kasa‹ Occidental;Local;ZoneGlobale;All_modes;24
202002;12:00:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;Kasa‹-Oriental;Local;ZoneGlobale;All_modes;96
202002;12:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Bandundu;Local;ZoneGlobale;All_modes;67
202002;12:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Belgium;Etranger;ZoneGlobale;All_modes;54
202002;12:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;235
202002;12:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;5921
202002;12:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Equateur;Local;ZoneGlobale;All_modes;39
202002;12:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;France;Etranger;ZoneGlobale;All_modes;29
202002;12:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Kinshasa;Local;ZoneGlobale;All_modes;578
202002;12:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Senegal;Etranger;ZoneGlobale;All_modes;42
202002;12:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Angola;Etranger;ZoneGlobale;All_modes;50
202002;12:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;937
202002;12:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;33
202002;12:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;111
202002;12:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Equateur;Local;ZoneGlobale;All_modes;41
202002;12:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Kinshasa;Local;ZoneGlobale;All_modes;30
202002;12:00:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;Kasa‹-Oriental;Local;ZoneGlobale;All_modes;25
