Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-02-20;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;2902
2020-02-20;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;4111
2020-02-20;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Lualaba;241
2020-02-20;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;241
2020-02-20;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;241
2020-02-20;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;4595
2020-02-20;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;483
2020-02-20;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;725
2020-02-20;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;241
2020-02-20;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;725
2020-02-20;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;3143
2020-02-20;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;483
2020-02-20;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Hors_Zone;241
2020-02-20;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Haut-Lomami;241
2020-02-20;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;483
2020-02-20;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;565
2020-02-20;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;1131
2020-02-20;06:00:00;JO;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;241
2020-02-20;06:00:00;JO;Haut-Lomami;Sortie;Kasai;Kasai;15958
2020-02-20;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Haut-Lomami;241
2020-02-20;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Hors_Zone;483
2020-02-20;06:00:00;JO;Ituri;Entree;Ituri;Ituri;1125
2020-02-20;06:00:00;JO;Kasai;Entree;Kasai;Kasai;5319
2020-02-20;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Oriental;5643
2020-02-20;06:00:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;5966
2020-02-20;06:00:00;JO;Kasai-Central;Entree;Lomami;Hors_Zone;323
2020-02-20;06:00:00;JO;Kasai-Central;Entree;Lomami;Lomami;323
2020-02-20;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;5319
2020-02-20;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Lomami;323
2020-02-20;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;5319
2020-02-20;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;5966
2020-02-20;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;323
2020-02-20;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;323
2020-02-20;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Lomami;323
2020-02-20;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;5319
2020-02-20;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Oriental;323
2020-02-20;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Hors_Zone;323
2020-02-20;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Central;5319
2020-02-20;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;22293
2020-02-20;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;1942
2020-02-20;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;2266
2020-02-20;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;6150
2020-02-20;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;647
2020-02-20;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;1618
2020-02-20;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Lomami;323
2020-02-20;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;10638
2020-02-20;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Oriental;647
2020-02-20;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Central;323
2020-02-20;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;14383
2020-02-20;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;1942
2020-02-20;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Hors_Zone;1294
2020-02-20;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;2266
2020-02-20;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;8093
2020-02-20;06:00:00;JO;Kinshasa;Entree;Kinshasa;Kinshasa;735
2020-02-20;06:00:00;JO;Kinshasa;Entree;Kongo-Central;Hors_Zone;377
2020-02-20;06:00:00;JO;Kinshasa;Entree;Kongo-Central;Kongo-Central;754
2020-02-20;06:00:00;JO;Kinshasa;Sortie;Kinshasa;Kinshasa;357
2020-02-20;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Hors_Zone;377
2020-02-20;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kinshasa;735
2020-02-20;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kongo-Central;735
2020-02-20;06:00:00;JO;Kongo-Central;Entree;Hors_Zone;Hors_Zone;357
2020-02-20;06:00:00;JO;Kongo-Central;Entree;Kinshasa;Kinshasa;735
