Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-04-13;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;2464
2020-04-13;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;821
2020-04-13;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;410
2020-04-13;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;1232
2020-04-13;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;2054
2020-04-13;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;1643
2020-04-13;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;410
2020-04-13;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;1643
2020-04-13;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;410
2020-04-13;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;708
2020-04-13;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;1416
2020-04-13;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Lomami;708
2020-04-13;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;1416
2020-04-13;06:00:00;JO;Ituri;Entree;Nord-Kivu;Nord-Kivu;675
2020-04-13;06:00:00;JO;Kasai-Central;Entree;Hors_Zone;Hors_Zone;7962
2020-04-13;06:00:00;JO;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;15925
2020-04-13;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;708
2020-04-13;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;708
2020-04-13;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;7962
2020-04-13;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;3541
2020-04-13;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;708
2020-04-13;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;1416
2020-04-13;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;6375
2020-04-13;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;10796
2020-04-13;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;708
2020-04-13;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;5667
2020-04-13;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;1416
2020-04-13;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Hors_Zone;708
2020-04-13;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;1416
2020-04-13;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;15584
2020-04-13;06:00:00;JO;Kinshasa;Entree;Kongo-Central;Kongo-Central;677
2020-04-13;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kongo-Central;567
2020-04-13;06:00:00;JO;Lomami;Entree;Haut-Lomami;Lomami;708
2020-04-13;06:00:00;JO;Lomami;Entree;Hors_Zone;Hors_Zone;2125
2020-04-13;06:00:00;JO;Lomami;Entree;Hors_Zone;Kasai-Oriental;708
2020-04-13;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;8500
2020-04-13;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Lomami;2125
2020-04-13;06:00:00;JO;Lomami;Entree;Lomami;Hors_Zone;708
2020-04-13;06:00:00;JO;Lomami;Entree;Lomami;Kasai-Oriental;1416
2020-04-13;06:00:00;JO;Lomami;Entree;Lomami;Lomami;12750
2020-04-13;06:00:00;JO;Lomami;Sortie;Haut-Lomami;Haut-Lomami;410
2020-04-13;06:00:00;JO;Lomami;Sortie;Hors_Zone;Hors_Zone;708
2020-04-13;06:00:00;JO;Lomami;Sortie;Hors_Zone;Kasai-Oriental;708
2020-04-13;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;4958
2020-04-13;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Lomami;2125
2020-04-13;06:00:00;JO;Lomami;Sortie;Lomami;Kasai-Oriental;1416
2020-04-13;06:00:00;JO;Lomami;Sortie;Lomami;Lomami;7083
