Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-02-28;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;5103
2020-02-28;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;2673
2020-02-28;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;486
2020-02-28;06:00:00;JO;Haut-Katanga;Entree;Kinshasa;Kinshasa;21414
2020-02-28;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;1215
2020-02-28;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;729
2020-02-28;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;2673
2020-02-28;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;243
2020-02-28;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;486
2020-02-28;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;243
2020-02-28;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;3888
2020-02-28;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;243
2020-02-28;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Kasai;243
2020-02-28;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Lomami;1070
2020-02-28;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;5932
2020-02-28;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;1705
2020-02-28;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;584
2020-02-28;06:00:00;JO;Haut-Lomami;Sortie;Kasai;Hors_Zone;5932
2020-02-28;06:00:00;JO;Haut-Lomami;Sortie;Kasai;Kasai;5932
2020-02-28;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;341
2020-02-28;06:00:00;JO;Ituri;Entree;Ituri;Ituri;1081
2020-02-28;06:00:00;JO;Ituri;Sortie;Ituri;Ituri;1081
2020-02-28;06:00:00;JO;Kasai;Sortie;Haut-Lomami;Kasai;243
2020-02-28;06:00:00;JO;Kasai;Sortie;Kinshasa;Kinshasa;362
2020-02-28;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Central;5932
2020-02-28;06:00:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;17796
2020-02-28;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Hors_Zone;341
2020-02-28;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;5932
2020-02-28;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;18819
2020-02-28;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;1364
2020-02-28;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;341
2020-02-28;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;18137
2020-02-28;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Hors_Zone;341
2020-02-28;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Central;5932
2020-02-28;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;13434
2020-02-28;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;1023
2020-02-28;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Hors_Zone;341
2020-02-28;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;8768
2020-02-28;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;341
2020-02-28;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Lomami;682
2020-02-28;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;5932
2020-02-28;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;18003
2020-02-28;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;341
2020-02-28;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Hors_Zone;682
2020-02-28;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;1364
2020-02-28;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;6479
2020-02-28;06:00:00;JO;Kinshasa;Entree;Hors_Zone;Hors_Zone;360
2020-02-28;06:00:00;JO;Kinshasa;Entree;Kinshasa;Kinshasa;1445
2020-02-28;06:00:00;JO;Kinshasa;Entree;Kongo-Central;Kongo-Central;722
2020-02-28;06:00:00;JO;Kinshasa;Sortie;Hors_Zone;Hors_Zone;720
2020-02-28;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kinshasa;360
2020-02-28;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kongo-Central;360
2020-02-28;06:00:00;JO;Kongo-Central;Entree;Hors_Zone;Hors_Zone;720
2020-02-28;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Kongo-Central;360
2020-02-28;06:00:00;JO;Kongo-Central;Sortie;Hors_Zone;Hors_Zone;360
2020-02-28;06:00:00;JO;Kongo-Central;Sortie;Kinshasa;Kinshasa;722
2020-02-28;06:00:00;JO;Kongo-Central;Sortie;Kongo-Central;Kongo-Central;722
2020-02-28;06:00:00;JO;Kwilu;Entree;Kwilu;Kwilu;5932
2020-02-28;06:00:00;JO;Lomami;Entree;Haut-Lomami;Haut-Lomami;1070
2020-02-28;06:00:00;JO;Lomami;Entree;Hors_Zone;Hors_Zone;1023
2020-02-28;06:00:00;JO;Lomami;Entree;Hors_Zone;Kasai-Oriental;5932
2020-02-28;06:00:00;JO;Lomami;Entree;Hors_Zone;Lomami;682
2020-02-28;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;9207
2020-02-28;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Lomami;682
2020-02-28;06:00:00;JO;Lomami;Entree;Lomami;Hors_Zone;1023
2020-02-28;06:00:00;JO;Lomami;Entree;Lomami;Kasai-Oriental;1023
2020-02-28;06:00:00;JO;Lomami;Entree;Lomami;Lomami;4676
2020-02-28;06:00:00;JO;Lomami;Sortie;Haut-Lomami;Haut-Lomami;243
2020-02-28;06:00:00;JO;Lomami;Sortie;Haut-Lomami;Lomami;827
2020-02-28;06:00:00;JO;Lomami;Sortie;Hors_Zone;Haut-Lomami;243
2020-02-28;06:00:00;JO;Lomami;Sortie;Hors_Zone;Hors_Zone;1023
2020-02-28;06:00:00;JO;Lomami;Sortie;Hors_Zone;Kasai-Oriental;341
2020-02-28;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Hors_Zone;341
2020-02-28;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;12618
2020-02-28;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Lomami;2387
2020-02-28;06:00:00;JO;Lomami;Sortie;Lomami;Kasai-Oriental;1023
2020-02-28;06:00:00;JO;Lomami;Sortie;Lomami;Lomami;6138
2020-02-28;06:00:00;JO;Lualaba;Entree;Haut-Katanga;Haut-Katanga;4374
2020-02-28;06:00:00;JO;Lualaba;Entree;Haut-Katanga;Lualaba;243
2020-02-28;06:00:00;JO;Lualaba;Entree;Hors_Zone;Hors_Zone;486
2020-02-28;06:00:00;JO;Lualaba;Entree;Hors_Zone;Lualaba;243
2020-02-28;06:00:00;JO;Lualaba;Entree;Lualaba;Lualaba;1701
2020-02-28;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;11740
2020-02-28;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Lualaba;2916
2020-02-28;06:00:00;JO;Lualaba;Sortie;Hors_Zone;Hors_Zone;243
2020-02-28;06:00:00;JO;Lualaba;Sortie;Kinshasa;Kinshasa;21414
2020-02-28;06:00:00;JO;Lualaba;Sortie;Lualaba;Haut-Katanga;729
2020-02-28;06:00:00;JO;Lualaba;Sortie;Lualaba;Lualaba;729
2020-02-28;06:00:00;JO;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;1709
2020-02-28;06:00:00;JO;Nord-Kivu;Entree;Ituri;Ituri;1081
2020-02-28;06:00:00;JO;Nord-Kivu;Entree;Nord-Kivu;Nord-Kivu;8953
2020-02-28;06:00:00;JO;Nord-Kivu;Entree;Nord-Kivu;Sud-Kivu;1128
2020-02-28;06:00:00;JO;Nord-Kivu;Entree;Sud-Kivu;Hors_Zone;274
2020-02-28;06:00:00;JO;Nord-Kivu;Entree;Sud-Kivu;Sud-Kivu;4208
2020-02-28;06:00:00;JO;Nord-Kivu;Sortie;Hors_Zone;Hors_Zone;1435
2020-02-28;06:00:00;JO;Nord-Kivu;Sortie;Hors_Zone;Nord-Kivu;580
2020-02-28;06:00:00;JO;Nord-Kivu;Sortie;Hors_Zone;Sud-Kivu;580
2020-02-28;06:00:00;JO;Nord-Kivu;Sortie;Ituri;Ituri;1081
2020-02-28;06:00:00;JO;Nord-Kivu;Sortie;Nord-Kivu;Hors_Zone;854
2020-02-28;06:00:00;JO;Nord-Kivu;Sortie;Nord-Kivu;Nord-Kivu;5742
2020-02-28;06:00:00;JO;Nord-Kivu;Sortie;Nord-Kivu;Sud-Kivu;1435
2020-02-28;06:00:00;JO;Nord-Kivu;Sortie;Sud-Kivu;Hors_Zone;580
2020-02-28;06:00:00;JO;Nord-Kivu;Sortie;Sud-Kivu;Nord-Kivu;2597
2020-02-28;06:00:00;JO;Nord-Kivu;Sortie;Sud-Kivu;Sud-Kivu;12515
2020-02-28;06:00:00;JO;Sud-Kivu;Entree;Hors_Zone;Hors_Zone;1709
2020-02-28;06:00:00;JO;Sud-Kivu;Entree;Hors_Zone;Nord-Kivu;1161
2020-02-28;06:00:00;JO;Sud-Kivu;Entree;Nord-Kivu;Hors_Zone;580
2020-02-28;06:00:00;JO;Sud-Kivu;Entree;Nord-Kivu;Nord-Kivu;13873
2020-02-28;06:00:00;JO;Sud-Kivu;Entree;Nord-Kivu;Sud-Kivu;2290
2020-02-28;06:00:00;JO;Sud-Kivu;Entree;Sud-Kivu;Hors_Zone;580
2020-02-28;06:00:00;JO;Sud-Kivu;Entree;Sud-Kivu;Nord-Kivu;4032
2020-02-28;06:00:00;JO;Sud-Kivu;Entree;Sud-Kivu;Sud-Kivu;10564
2020-02-28;06:00:00;JO;Sud-Kivu;Sortie;Hors_Zone;Hors_Zone;854
2020-02-28;06:00:00;JO;Sud-Kivu;Sortie;Hors_Zone;Nord-Kivu;580
2020-02-28;06:00:00;JO;Sud-Kivu;Sortie;Nord-Kivu;Hors_Zone;1161
2020-02-28;06:00:00;JO;Sud-Kivu;Sortie;Nord-Kivu;Nord-Kivu;11583
2020-02-28;06:00:00;JO;Sud-Kivu;Sortie;Nord-Kivu;Sud-Kivu;1161
2020-02-28;06:00:00;JO;Sud-Kivu;Sortie;Sud-Kivu;Sud-Kivu;4000
2020-02-28;06:30:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;7451
2020-02-28;06:30:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;2341
2020-02-28;06:30:00;JO;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;212
2020-02-28;06:30:00;JO;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;425
2020-02-28;06:30:00;JO;Haut-Katanga;Entree;Hors_Zone;Lualaba;638
2020-02-28;06:30:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;212
2020-02-28;06:30:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;1138
2020-02-28;06:30:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;3187
2020-02-28;06:30:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;425
2020-02-28;06:30:00;JO;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;212
2020-02-28;06:30:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;851
2020-02-28;06:30:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;1916
2020-02-28;06:30:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;638
2020-02-28;06:30:00;JO;Haut-Lomami;Entree;Haut-Lomami;Lomami;1118
2020-02-28;06:30:00;JO;Haut-Lomami;Entree;Lomami;Kasai-Oriental;301
2020-02-28;06:30:00;JO;Haut-Lomami;Entree;Lomami;Lomami;603
2020-02-28;06:30:00;JO;Haut-Lomami;Sortie;Hors_Zone;Haut-Lomami;212
2020-02-28;06:30:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;514
2020-02-28;06:30:00;JO;Ituri;Sortie;Hors_Zone;Hors_Zone;667
2020-02-28;06:30:00;JO;Ituri;Sortie;Ituri;Hors_Zone;976
2020-02-28;06:30:00;JO;Ituri;Sortie;Nord-Kivu;Ituri;667
2020-02-28;06:30:00;JO;Kasai;Sortie;Kasai-Central;Kasai-Central;232
2020-02-28;06:30:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Central;5727
2020-02-28;06:30:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;17392
2020-02-28;06:30:00;JO;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;301
2020-02-28;06:30:00;JO;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;5495
2020-02-28;06:30:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;12199
2020-02-28;06:30:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;603
2020-02-28;06:30:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;603
2020-02-28;06:30:00;JO;Kasai-Oriental;Entree;Hors_Zone;Lomami;603
2020-02-28;06:30:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;5797
2020-02-28;06:30:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Oriental;5495
2020-02-28;06:30:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Hors_Zone;301
2020-02-28;06:30:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;17268
2020-02-28;06:30:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;1811
2020-02-28;06:30:00;JO;Kasai-Oriental;Entree;Lomami;Hors_Zone;905
2020-02-28;06:30:00;JO;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;905
2020-02-28;06:30:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;5735
2020-02-28;06:30:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;1509
2020-02-28;06:30:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;1207
2020-02-28;06:30:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Lomami;905
2020-02-28;06:30:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;5495
2020-02-28;06:30:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;13646
2020-02-28;06:30:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;1207
2020-02-28;06:30:00;JO;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;905
2020-02-28;06:30:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;7244
2020-02-28;06:30:00;JO;Kinshasa;Entree;Hors_Zone;Hors_Zone;232
2020-02-28;06:30:00;JO;Kinshasa;Entree;Kinshasa;Kinshasa;232
2020-02-28;06:30:00;JO;Kinshasa;Entree;Kongo-Central;Kongo-Central;214
2020-02-28;06:30:00;JO;Kinshasa;Sortie;Hors_Zone;Hors_Zone;214
2020-02-28;06:30:00;JO;Kinshasa;Sortie;Kinshasa;Kinshasa;446
2020-02-28;06:30:00;JO;Kinshasa;Sortie;Kongo-Central;Hors_Zone;214
2020-02-28;06:30:00;JO;Kinshasa;Sortie;Kongo-Central;Kongo-Central;1304
2020-02-28;06:30:00;JO;Kongo-Central;Entree;Hors_Zone;Hors_Zone;214
2020-02-28;06:30:00;JO;Kongo-Central;Entree;Kinshasa;Kinshasa;696
2020-02-28;06:30:00;JO;Kongo-Central;Entree;Kongo-Central;Hors_Zone;214
2020-02-28;06:30:00;JO;Kongo-Central;Entree;Kongo-Central;Kinshasa;232
2020-02-28;06:30:00;JO;Kongo-Central;Entree;Kongo-Central;Kongo-Central;643
2020-02-28;06:30:00;JO;Kongo-Central;Sortie;Kinshasa;Kinshasa;1625
2020-02-28;06:30:00;JO;Kwilu;Entree;Kasai;Kwilu;15958
2020-02-28;06:30:00;JO;Lomami;Entree;Hors_Zone;Hors_Zone;1811
2020-02-28;06:30:00;JO;Lomami;Entree;Hors_Zone;Kasai-Oriental;905
2020-02-28;06:30:00;JO;Lomami;Entree;Hors_Zone;Lomami;905
2020-02-28;06:30:00;JO;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;9961
2020-02-28;06:30:00;JO;Lomami;Entree;Kasai-Oriental;Lomami;905
2020-02-28;06:30:00;JO;Lomami;Entree;Lomami;Kasai-Oriental;1509
2020-02-28;06:30:00;JO;Lomami;Entree;Lomami;Lomami;5131
2020-02-28;06:30:00;JO;Lomami;Sortie;Haut-Lomami;Haut-Lomami;638
2020-02-28;06:30:00;JO;Lomami;Sortie;Haut-Lomami;Lomami;603
2020-02-28;06:30:00;JO;Lomami;Sortie;Hors_Zone;Hors_Zone;301
2020-02-28;06:30:00;JO;Lomami;Sortie;Hors_Zone;Kasai-Oriental;603
2020-02-28;06:30:00;JO;Lomami;Sortie;Hors_Zone;Lomami;905
2020-02-28;06:30:00;JO;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;10867
2020-02-28;06:30:00;JO;Lomami;Sortie;Kasai-Oriental;Lomami;1811
2020-02-28;06:30:00;JO;Lomami;Sortie;Lomami;Hors_Zone;301
2020-02-28;06:30:00;JO;Lomami;Sortie;Lomami;Kasai-Oriental;603
2020-02-28;06:30:00;JO;Lomami;Sortie;Lomami;Lomami;2414
2020-02-28;06:30:00;JO;Lualaba;Entree;Haut-Katanga;Haut-Katanga;8084
2020-02-28;06:30:00;JO;Lualaba;Entree;Hors_Zone;Haut-Katanga;425
2020-02-28;06:30:00;JO;Lualaba;Entree;Hors_Zone;Hors_Zone;425
2020-02-28;06:30:00;JO;Lualaba;Entree;Lualaba;Haut-Katanga;1064
2020-02-28;06:30:00;JO;Lualaba;Entree;Lualaba;Lualaba;3619
2020-02-28;06:30:00;JO;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;10877
2020-02-28;06:30:00;JO;Lualaba;Sortie;Haut-Katanga;Lualaba;1703
2020-02-28;06:30:00;JO;Lualaba;Sortie;Hors_Zone;Haut-Katanga;212
2020-02-28;06:30:00;JO;Lualaba;Sortie;Hors_Zone;Hors_Zone;425
2020-02-28;06:30:00;JO;Lualaba;Sortie;Hors_Zone;Lualaba;212
2020-02-28;06:30:00;JO;Lualaba;Sortie;Lualaba;Lualaba;638
2020-02-28;06:30:00;JO;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;1606
2020-02-28;06:30:00;JO;Nord-Kivu;Entree;Hors_Zone;Nord-Kivu;1334
