Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-02-24;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;5292
2020-02-24;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;2928
2020-02-24;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;798
2020-02-24;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;532
2020-02-24;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;1331
2020-02-24;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;3461
2020-02-24;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;798
2020-02-24;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;266
2020-02-24;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;532
2020-02-24;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Lualaba;266
2020-02-24;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;798
2020-02-24;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;3195
2020-02-24;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;532
2020-02-24;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Kasai;266
2020-02-24;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Lomami;352
2020-02-24;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;5686
2020-02-24;06:00:00;JO;Haut-Lomami;Entree;Lomami;Hors_Zone;266
2020-02-24;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;1322
2020-02-24;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;704
2020-02-24;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Lomami;532
2020-02-24;06:00:00;JO;Haut-Lomami;Sortie;Kasai;Hors_Zone;5420
2020-02-24;06:00:00;JO;Haut-Lomami;Sortie;Kasai;Kasai;10840
2020-02-24;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Haut-Lomami;266
2020-02-24;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Kasai-Oriental;352
2020-02-24;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;704
2020-02-24;06:00:00;JO;Ituri;Entree;Hors_Zone;Tshopo;477
2020-02-24;06:00:00;JO;Ituri;Sortie;Hors_Zone;Nord-Kivu;477
2020-02-24;06:00:00;JO;Ituri;Sortie;Nord-Kivu;Ituri;954
2020-02-24;06:00:00;JO;Kasai;Entree;Kasai;Hors_Zone;5420
2020-02-24;06:00:00;JO;Kasai;Entree;Kasai;Kasai;10840
2020-02-24;06:00:00;JO;Kasai;Entree;Kwilu;Kwilu;22481
2020-02-24;06:00:00;JO;Kasai;Sortie;Haut-Lomami;Kasai;266
2020-02-24;06:00:00;JO;Kasai;Sortie;Hors_Zone;Hors_Zone;5420
2020-02-24;06:00:00;JO;Kasai-Central;Entree;Hors_Zone;Hors_Zone;352
2020-02-24;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Hors_Zone;5420
2020-02-24;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Central;5420
2020-02-24;06:00:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;11544
2020-02-24;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;5420
2020-02-24;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Kasai-Oriental;352
2020-02-24;06:00:00;JO;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;352
2020-02-24;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;11544
2020-02-24;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;12601
2020-02-24;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;352
2020-02-24;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Lomami;704
2020-02-24;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;352
2020-02-24;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;15982
2020-02-24;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;1760
2020-02-24;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Hors_Zone;352
2020-02-24;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;1322
2020-02-24;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;8450
2020-02-24;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;352
2020-02-24;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Lomami;352
2020-02-24;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Hors_Zone;10840
2020-02-24;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;10840
2020-02-24;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Oriental;5772
2020-02-24;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;16826
2020-02-24;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;1760
2020-02-24;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;2464
2020-02-24;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;11885
2020-02-24;06:00:00;JO;Kinshasa;Entree;Kinshasa;Kinshasa;350
2020-02-24;06:00:00;JO;Kinshasa;Entree;Kongo-Central;Kinshasa;380
2020-02-24;06:00:00;JO;Kinshasa;Entree;Kongo-Central;Kongo-Central;380
2020-02-24;06:00:00;JO;Kinshasa;Sortie;Hors_Zone;Hors_Zone;380
2020-02-24;06:00:00;JO;Kinshasa;Sortie;Kinshasa;Kinshasa;350
2020-02-24;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kinshasa;380
2020-02-24;06:00:00;JO;Kongo-Central;Entree;Kinshasa;Kinshasa;350
2020-02-24;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Kinshasa;380
2020-02-24;06:00:00;JO;Kongo-Central;Sortie;Hors_Zone;Hors_Zone;350
2020-02-24;06:00:00;JO;Kongo-Central;Sortie;Kinshasa;Kinshasa;701
2020-02-24;06:00:00;JO;Lomami;Entree;Haut-Lomami;Haut-Lomami;704
2020-02-24;06:00:00;JO;Lomami;Entree;Haut-Lomami;Lomami;532
2020-02-24;06:00:00;JO;Lomami;Entree;Hors_Zone;Hors_Zone;1056
2020-02-24;06:00:00;JO;Lomami;Entree;Hors_Zone;Lomami;704
2020-02-24;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;10562
2020-02-24;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Lomami;1408
2020-02-24;06:00:00;JO;Lomami;Entree;Lomami;Kasai-Oriental;2816
2020-02-24;06:00:00;JO;Lomami;Entree;Lomami;Lomami;8802
2020-02-24;06:00:00;JO;Lomami;Sortie;Haut-Lomami;Haut-Lomami;1065
2020-02-24;06:00:00;JO;Lomami;Sortie;Haut-Lomami;Lomami;352
2020-02-24;06:00:00;JO;Lomami;Sortie;Hors_Zone;Hors_Zone;2026
2020-02-24;06:00:00;JO;Lomami;Sortie;Hors_Zone;Kasai-Oriental;352
2020-02-24;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Hors_Zone;352
2020-02-24;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;13731
2020-02-24;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Lomami;2464
2020-02-24;06:00:00;JO;Lomami;Sortie;Lomami;Hors_Zone;352
2020-02-24;06:00:00;JO;Lomami;Sortie;Lomami;Kasai-Oriental;2730
2020-02-24;06:00:00;JO;Lomami;Sortie;Lomami;Lomami;8450
2020-02-24;06:00:00;JO;Lualaba;Entree;Haut-Katanga;Haut-Katanga;6656
2020-02-24;06:00:00;JO;Lualaba;Entree;Haut-Katanga;Lualaba;798
2020-02-24;06:00:00;JO;Lualaba;Entree;Hors_Zone;Haut-Katanga;798
2020-02-24;06:00:00;JO;Lualaba;Entree;Hors_Zone;Hors_Zone;532
2020-02-24;06:00:00;JO;Lualaba;Entree;Hors_Zone;Lualaba;532
2020-02-24;06:00:00;JO;Lualaba;Entree;Lualaba;Haut-Katanga;532
2020-02-24;06:00:00;JO;Lualaba;Entree;Lualaba;Lualaba;2130
2020-02-24;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;11682
2020-02-24;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Lualaba;3195
2020-02-24;06:00:00;JO;Lualaba;Sortie;Hors_Zone;Haut-Katanga;266
2020-02-24;06:00:00;JO;Lualaba;Sortie;Hors_Zone;Hors_Zone;1331
2020-02-24;06:00:00;JO;Lualaba;Sortie;Kinshasa;Kinshasa;266
2020-02-24;06:00:00;JO;Lualaba;Sortie;Lualaba;Haut-Katanga;266
2020-02-24;06:00:00;JO;Lualaba;Sortie;Lualaba;Lualaba;1331
2020-02-24;06:00:00;JO;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;2933
2020-02-24;06:00:00;JO;Nord-Kivu;Entree;Hors_Zone;Nord-Kivu;477
2020-02-24;06:00:00;JO;Nord-Kivu;Entree;Nord-Kivu;Hors_Zone;477
2020-02-24;06:00:00;JO;Nord-Kivu;Entree;Nord-Kivu;Ituri;477
2020-02-24;06:00:00;JO;Nord-Kivu;Entree;Nord-Kivu;Nord-Kivu;9208
2020-02-24;06:00:00;JO;Nord-Kivu;Entree;Nord-Kivu;Sud-Kivu;1296
2020-02-24;06:00:00;JO;Nord-Kivu;Entree;Sud-Kivu;Nord-Kivu;273
2020-02-24;06:00:00;JO;Nord-Kivu;Entree;Sud-Kivu;Sud-Kivu;9209
2020-02-24;06:00:00;JO;Nord-Kivu;Sortie;Hors_Zone;Hors_Zone;2387
2020-02-24;06:00:00;JO;Nord-Kivu;Sortie;Hors_Zone;Sud-Kivu;273
2020-02-24;06:00:00;JO;Nord-Kivu;Sortie;Nord-Kivu;Nord-Kivu;5047
2020-02-24;06:00:00;JO;Nord-Kivu;Sortie;Nord-Kivu;Sud-Kivu;2251
2020-02-24;06:00:00;JO;Nord-Kivu;Sortie;Sud-Kivu;Nord-Kivu;3341
2020-02-24;06:00:00;JO;Nord-Kivu;Sortie;Sud-Kivu;Sud-Kivu;12688
2020-02-24;06:00:00;JO;Sud-Kivu;Entree;Hors_Zone;Hors_Zone;2864
2020-02-24;06:00:00;JO;Sud-Kivu;Entree;Hors_Zone;Sud-Kivu;273
2020-02-24;06:00:00;JO;Sud-Kivu;Entree;Nord-Kivu;Nord-Kivu;11049
2020-02-24;06:00:00;JO;Sud-Kivu;Entree;Nord-Kivu;Sud-Kivu;1773
2020-02-24;06:00:00;JO;Sud-Kivu;Entree;Sud-Kivu;Nord-Kivu;1432
2020-02-24;06:00:00;JO;Sud-Kivu;Entree;Sud-Kivu;Sud-Kivu;7708
2020-02-24;06:00:00;JO;Sud-Kivu;Sortie;Hors_Zone;Hors_Zone;1909
2020-02-24;06:00:00;JO;Sud-Kivu;Sortie;Hors_Zone;Nord-Kivu;477
2020-02-24;06:00:00;JO;Sud-Kivu;Sortie;Hors_Zone;Sud-Kivu;273
