Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-03-17;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;6335374
2020-03-17;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;6320
2020-03-17;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;105249
2020-03-17;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;1797
2020-03-17;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;425309
2020-03-17;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;137782
2020-03-17;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;165488
2020-03-17;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;28388
2020-03-17;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;28388
2020-03-17;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;251409
2020-03-17;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;240483
2020-03-17;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;69140
2020-03-17;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;43062
2020-03-17;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;20836
2020-03-17;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;1159
2020-03-17;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;86917
2020-03-17;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;169825
2020-03-17;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;152064
2020-03-17;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;65500
2020-03-17;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;106109
2020-03-17;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;130340
2020-03-17;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;1159
2020-03-17;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;28388
2020-03-17;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;245878
2020-03-17;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;151403
2020-03-17;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;18236
2020-03-17;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;420196
2020-03-17;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1256
2020-03-17;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;27190
2020-03-17;06:00:00;Local;Nord-Kivu;Tanganyika;ZoneGlobale;540
2020-03-17;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;56776
2020-03-17;06:00:00;Local;Mongala;Mongala;ZoneGlobale;729789
2020-03-17;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;359
2020-03-17;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;17223
2020-03-17;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;59123
2020-03-17;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;8080699
2020-03-17;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;28640
2020-03-17;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;2168
2020-03-17;06:00:00;Local;Sud-Kivu;Haut-Katanga;ZoneGlobale;330
2020-03-17;06:00:00;Local;Kasai-Oriental;Haut-Katanga;ZoneGlobale;861
2020-03-17;06:00:00;Local;Maniema;Haut-Katanga;ZoneGlobale;251
2020-03-17;06:00:00;Local;Haut-Lomami;Haut-Katanga;ZoneGlobale;753
2020-03-17;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;23443
2020-03-17;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;33331
2020-03-17;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;2228321
2020-03-17;06:00:00;Local;Kinshasa;Lualaba;ZoneGlobale;502
2020-03-17;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;170828
2020-03-17;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;251
2020-03-17;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;4553696
2020-03-17;06:00:00;Local;Sud-Kivu;Kinshasa;ZoneGlobale;621
2020-03-17;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;7829
2020-03-17;06:00:00;Local;Kasai-Oriental;Kinshasa;ZoneGlobale;689
2020-03-17;06:00:00;Local;Kwilu;Kinshasa;ZoneGlobale;330
2020-03-17;06:00:00;Local;Sud-Ubangi;Kinshasa;ZoneGlobale;9462
2020-03-17;06:00:00;Local;Nord-Kivu;Kinshasa;ZoneGlobale;660
2020-03-17;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;18925
2020-03-17;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;265286
2020-03-17;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;18925
2020-03-17;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;151403
2020-03-17;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;72257
2020-03-17;06:00:00;Local;Tanganyika;Sud-Kivu;ZoneGlobale;290
2020-03-17;06:00:00;Local;Kinshasa;Sud-Kivu;ZoneGlobale;330
2020-03-17;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;5951098
2020-03-17;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;30486
2020-03-17;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;86940
2020-03-17;06:00:00;Local;Kinshasa;Tshopo;ZoneGlobale;1159
2020-03-17;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;8290631
2020-03-17;06:00:00;Local;Maniema;Tshopo;ZoneGlobale;12828
2020-03-17;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;59692
2020-03-17;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;8124
2020-03-17;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1808902
2020-03-17;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;9273
2020-03-17;06:00:00;Local;Ituri;Ituri;ZoneGlobale;531474
2020-03-17;06:00:00;Local;Nord-Kivu;Ituri;ZoneGlobale;1699
2020-03-17;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;10418
2020-03-17;06:00:00;Local;Kasai;Kasai;ZoneGlobale;245159
2020-03-17;06:00:00;Local;Kwilu;Kasai;ZoneGlobale;5209
2020-03-17;06:00:00;Local;Hors_Zone;Bas-Uele;ZoneGlobale;3477
2020-03-17;06:00:00;Local;Bas-Uele;Bas-Uele;ZoneGlobale;52704
2020-03-17;06:00:00;Local;Hors_Zone;Lomami;ZoneGlobale;45429
2020-03-17;06:00:00;Local;Lomami;Lomami;ZoneGlobale;2557105
2020-03-17;06:00:00;Local;Kasai-Oriental;Lomami;ZoneGlobale;22894
2020-03-17;06:00:00;Local;Haut-Lomami;Lomami;ZoneGlobale;502
2020-03-17;06:00:00;Local;Hors_Zone;Kasai-Oriental;ZoneGlobale;72671
2020-03-17;06:00:00;Local;Haut-Katanga;Kasai-Oriental;ZoneGlobale;718
2020-03-17;06:00:00;Local;Lualaba;Kasai-Oriental;ZoneGlobale;251
2020-03-17;06:00:00;Local;Kinshasa;Kasai-Oriental;ZoneGlobale;2486
2020-03-17;06:00:00;Local;Lomami;Kasai-Oriental;ZoneGlobale;19049
2020-03-17;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;ZoneGlobale;7182799
2020-03-17;06:00:00;Local;Kasai-Central;Kasai-Oriental;ZoneGlobale;21195
2020-03-17;06:00:00;Local;Hors_Zone;Kwilu;ZoneGlobale;108617
2020-03-17;06:00:00;Local;Kinshasa;Kwilu;ZoneGlobale;330
2020-03-17;06:00:00;Local;Kwilu;Kwilu;ZoneGlobale;1870598
2020-03-17;06:00:00;Local;Hors_Zone;Mai-Ndombe;ZoneGlobale;130927
