Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-03-28;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;3985
2020-03-28;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Lualaba;5978
2020-03-28;06:00:00;WE;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;442
2020-03-28;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Haut-Katanga;221
2020-03-28;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Lualaba;1107
2020-03-28;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;3099
2020-03-28;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;885
2020-03-28;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Lualaba;3542
2020-03-28;06:00:00;WE;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;371
2020-03-28;06:00:00;WE;Haut-Lomami;Entree;Lomami;Lomami;2599
2020-03-28;06:00:00;WE;Haut-Lomami;Sortie;Kasai;Haut-Lomami;221
2020-03-28;06:00:00;WE;Haut-Lomami;Sortie;Lomami;Haut-Lomami;221
2020-03-28;06:00:00;WE;Haut-Lomami;Sortie;Lomami;Lomami;1113
2020-03-28;06:00:00;WE;Ituri;Sortie;Nord-Kivu;Nord-Kivu;454
2020-03-28;06:00:00;WE;Kasai-Central;Entree;Hors_Zone;Kasai-Oriental;371
2020-03-28;06:00:00;WE;Kasai-Central;Entree;Kasai-Oriental;Hors_Zone;371
2020-03-28;06:00:00;WE;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;5529
2020-03-28;06:00:00;WE;Kasai-Central;Sortie;Hors_Zone;Kasai-Central;371
2020-03-28;06:00:00;WE;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;14360
2020-03-28;06:00:00;WE;Kasai-Central;Sortie;Kasai-Central;Kasai-Oriental;4786
2020-03-28;06:00:00;WE;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;5529
2020-03-28;06:00:00;WE;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;1113
2020-03-28;06:00:00;WE;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;371
2020-03-28;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;19147
2020-03-28;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Oriental;Hors_Zone;1113
2020-03-28;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Central;4786
2020-03-28;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;14440
2020-03-28;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;742
2020-03-28;06:00:00;WE;Kasai-Oriental;Entree;Lomami;Hors_Zone;371
2020-03-28;06:00:00;WE;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;1113
2020-03-28;06:00:00;WE;Kasai-Oriental;Entree;Lomami;Lomami;12252
2020-03-28;06:00:00;WE;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;1485
2020-03-28;06:00:00;WE;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;1113
2020-03-28;06:00:00;WE;Kasai-Oriental;Sortie;Hors_Zone;Lomami;1113
2020-03-28;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;4786
2020-03-28;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Oriental;Hors_Zone;371
2020-03-28;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;12584
2020-03-28;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;2227
2020-03-28;06:00:00;WE;Kasai-Oriental;Sortie;Lomami;Hors_Zone;1113
2020-03-28;06:00:00;WE;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;2599
2020-03-28;06:00:00;WE;Kasai-Oriental;Sortie;Lomami;Lomami;9653
2020-03-28;06:00:00;WE;Kinshasa;Entree;Hors_Zone;Hors_Zone;342
2020-03-28;06:00:00;WE;Kinshasa;Entree;Kinshasa;Kongo-Central;342
2020-03-28;06:00:00;WE;Kinshasa;Sortie;Hors_Zone;Hors_Zone;685
2020-03-28;06:00:00;WE;Kinshasa;Sortie;Kinshasa;Kinshasa;342
2020-03-28;06:00:00;WE;Kinshasa;Sortie;Kinshasa;Kongo-Central;365
2020-03-28;06:00:00;WE;Kinshasa;Sortie;Kongo-Central;Kongo-Central;365
2020-03-28;06:00:00;WE;Kongo-Central;Entree;Hors_Zone;Hors_Zone;685
2020-03-28;06:00:00;WE;Kongo-Central;Entree;Kongo-Central;Kongo-Central;731
