Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-04-18;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;1905
2020-04-18;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Lualaba;1905
2020-04-18;06:00:00;WE;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;381
2020-04-18;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Haut-Katanga;381
2020-04-18;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Lualaba;762
2020-04-18;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;1905
2020-04-18;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;1143
2020-04-18;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;762
2020-04-18;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Lualaba;1905
2020-04-18;06:00:00;WE;Haut-Lomami;Entree;Haut-Lomami;Lomami;381
2020-04-18;06:00:00;WE;Haut-Lomami;Entree;Lomami;Lomami;2007
2020-04-18;06:00:00;WE;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;669
2020-04-18;06:00:00;WE;Haut-Lomami;Sortie;Lomami;Lomami;2007
2020-04-18;06:00:00;WE;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;669
2020-04-18;06:00:00;WE;Kasai-Central;Entree;Lomami;Lomami;669
2020-04-18;06:00:00;WE;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;669
2020-04-18;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;5353
2020-04-18;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;669
2020-04-18;06:00:00;WE;Kasai-Oriental;Entree;Lomami;Hors_Zone;669
2020-04-18;06:00:00;WE;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;1338
2020-04-18;06:00:00;WE;Kasai-Oriental;Entree;Lomami;Lomami;5353
2020-04-18;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;16156
2020-04-18;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;6692
2020-04-18;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;669
2020-04-18;06:00:00;WE;Kasai-Oriental;Sortie;Lomami;Hors_Zone;1338
2020-04-18;06:00:00;WE;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;669
2020-04-18;06:00:00;WE;Kasai-Oriental;Sortie;Lomami;Lomami;9369
2020-04-18;06:00:00;WE;Kinshasa;Entree;Kinshasa;Hors_Zone;580
2020-04-18;06:00:00;WE;Kinshasa;Sortie;Kongo-Central;Kongo-Central;1347
2020-04-18;06:00:00;WE;Kongo-Central;Entree;Kongo-Central;Kongo-Central;1347
2020-04-18;06:00:00;WE;Kongo-Central;Sortie;Kinshasa;Hors_Zone;580
2020-04-18;06:00:00;WE;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;5353
2020-04-18;06:00:00;WE;Lomami;Entree;Kasai-Oriental;Lomami;669
2020-04-18;06:00:00;WE;Lomami;Entree;Lomami;Hors_Zone;669
2020-04-18;06:00:00;WE;Lomami;Entree;Lomami;Kasai-Oriental;669
2020-04-18;06:00:00;WE;Lomami;Entree;Lomami;Lomami;6692
2020-04-18;06:00:00;WE;Lomami;Sortie;Haut-Lomami;Haut-Lomami;381
2020-04-18;06:00:00;WE;Lomami;Sortie;Hors_Zone;Hors_Zone;669
2020-04-18;06:00:00;WE;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;6692
2020-04-18;06:00:00;WE;Lomami;Sortie;Kasai-Oriental;Lomami;669
