Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-12;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5912141
2020-02-12;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;5895
2020-02-12;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;85588
2020-02-12;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;2106
2020-02-12;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;332282
2020-02-12;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;93494
2020-02-12;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;169202
2020-02-12;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;25540
2020-02-12;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;16825
2020-02-12;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;164921
2020-02-12;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;173089
2020-02-12;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;62299
2020-02-12;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;40014
2020-02-12;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;31620
2020-02-12;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;10484
2020-02-12;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;54102
2020-02-12;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;120613
2020-02-12;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;218548
2020-02-12;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;99340
2020-02-12;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;74731
2020-02-12;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;99340
2020-02-12;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;2071
2020-02-12;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;58890
2020-02-12;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;207170
2020-02-12;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;118081
2020-02-12;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;14359
2020-02-12;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;325996
2020-02-12;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;2721
2020-02-12;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;23800
2020-02-12;06:00:00;Local;Sud-Kivu;Tanganyika;ZoneGlobale;227
2020-02-12;06:00:00;Local;Nord-Kivu;Tanganyika;ZoneGlobale;424
2020-02-12;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;75716
2020-02-12;06:00:00;Local;Mongala;Mongala;ZoneGlobale;658447
2020-02-12;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;1805
2020-02-12;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;39385
2020-02-12;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;62679
2020-02-12;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;7563714
2020-02-12;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;30080
2020-02-12;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;1685
2020-02-12;06:00:00;Local;Sud-Kivu;Haut-Katanga;ZoneGlobale;226
2020-02-12;06:00:00;Local;Lomami;Haut-Katanga;ZoneGlobale;601
2020-02-12;06:00:00;Local;Kasai-Oriental;Haut-Katanga;ZoneGlobale;226
2020-02-12;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;28265
2020-02-12;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;27687
2020-02-12;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1855238
2020-02-12;06:00:00;Local;Haut-Lomami;Lualaba;ZoneGlobale;226
2020-02-12;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;97286
2020-02-12;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;453
2020-02-12;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;4534177
2020-02-12;06:00:00;Local;Tshopo;Kinshasa;ZoneGlobale;1035
2020-02-12;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;5274
2020-02-12;06:00:00;Local;Kwilu;Kinshasa;ZoneGlobale;326
2020-02-12;06:00:00;Local;Nord-Kivu;Kinshasa;ZoneGlobale;725
2020-02-12;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;8412
2020-02-12;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;262136
2020-02-12;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;8412
