Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-02-12;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;4308
2020-02-12;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Hors_Zone;226
2020-02-12;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;1133
2020-02-12;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;453
2020-02-12;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;906
2020-02-12;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;453
2020-02-12;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;2040
2020-02-12;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;4534
2020-02-12;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;680
2020-02-12;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;226
2020-02-12;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;226
2020-02-12;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;453
2020-02-12;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;3401
2020-02-12;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;453
2020-02-12;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Hors_Zone;300
2020-02-12;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Lomami;226
2020-02-12;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;226
2020-02-12;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;828
2020-02-12;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;226
2020-02-12;06:00:00;JO;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;300
2020-02-12;06:00:00;JO;Haut-Lomami;Sortie;Kasai;Kasai;4474
2020-02-12;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Haut-Lomami;226
2020-02-12;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;527
2020-02-12;06:00:00;JO;Ituri;Sortie;Ituri;Hors_Zone;424
2020-02-12;06:00:00;JO;Kasai;Entree;Kasai;Kasai;4474
2020-02-12;06:00:00;JO;Kasai;Sortie;Kwilu;Hors_Zone;4474
2020-02-12;06:00:00;JO;Kasai-Central;Entree;Hors_Zone;Kasai-Oriental;300
2020-02-12;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Central;13422
2020-02-12;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Oriental;4775
2020-02-12;06:00:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;902
2020-02-12;06:00:00;JO;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;14024
2020-02-12;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;300
2020-02-12;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;5377
2020-02-12;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;902
2020-02-12;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;300
2020-02-12;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Lomami;601
