Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-03-05;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;6317666
2020-03-05;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;3781
2020-03-05;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;92083
2020-03-05;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;5590
2020-03-05;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;386305
2020-03-05;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;101341
2020-03-05;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;158881
2020-03-05;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;18416
2020-03-05;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;18416
2020-03-05;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;228375
2020-03-05;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;180308
2020-03-05;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;52748
2020-03-05;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;51635
2020-03-05;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;27270
2020-03-05;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;1187
2020-03-05;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;70637
2020-03-05;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;121902
2020-03-05;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;74509
2020-03-05;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;147508
2020-03-05;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;104177
2020-03-05;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;1187
2020-03-05;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;82874
2020-03-05;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;301858
2020-03-05;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;101291
2020-03-05;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;21749
2020-03-05;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;325711
2020-03-05;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;3025
2020-03-05;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;30478
