Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-06;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;6472175
2020-02-06;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;11077
2020-02-06;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;131590
2020-02-06;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;22589
2020-02-06;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;338386
2020-02-06;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;98261
2020-02-06;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;141835
2020-02-06;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;26035
2020-02-06;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;17357
2020-02-06;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;196533
2020-02-06;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;181146
2020-02-06;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;37566
2020-02-06;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;37653
2020-02-06;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;34582
2020-02-06;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;3267
2020-02-06;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;70088
2020-02-06;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;139123
2020-02-06;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;206019
2020-02-06;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;123417
2020-02-06;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;149113
2020-02-06;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;41462
2020-02-06;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;1089
2020-02-06;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;34714
2020-02-06;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;224528
2020-02-06;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;139503
2020-02-06;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;10647
2020-02-06;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;332227
2020-02-06;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;2042
2020-02-06;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;29421
2020-02-06;06:00:00;Local;Sud-Kivu;Tanganyika;ZoneGlobale;255
2020-02-06;06:00:00;Local;Haut-Lomami;Tanganyika;ZoneGlobale;255
2020-02-06;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;53160
2020-02-06;06:00:00;Local;Mongala;Mongala;ZoneGlobale;626589
2020-02-06;06:00:00;Local;Tshopo;Mongala;ZoneGlobale;8678
2020-02-06;06:00:00;Local;Equateur;Mongala;ZoneGlobale;8678
2020-02-06;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;1009
2020-02-06;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;41030
2020-02-06;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;74842
2020-02-06;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;8382755
2020-02-06;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;21993
2020-02-06;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;2573
2020-02-06;06:00:00;Local;Tshopo;Haut-Katanga;ZoneGlobale;255
2020-02-06;06:00:00;Local;Kasai-Oriental;Haut-Katanga;ZoneGlobale;336
2020-02-06;06:00:00;Local;Haut-Lomami;Haut-Katanga;ZoneGlobale;255
2020-02-06;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;27875
2020-02-06;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;26085
2020-02-06;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1976478
2020-02-06;06:00:00;Local;Haut-Lomami;Lualaba;ZoneGlobale;255
2020-02-06;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;129283
2020-02-06;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;323
2020-02-06;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;4933719
2020-02-06;06:00:00;Local;Sud-Kivu;Kinshasa;ZoneGlobale;575
2020-02-06;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;6314
2020-02-06;06:00:00;Local;Kasai;Kinshasa;ZoneGlobale;5709
2020-02-06;06:00:00;Local;Lomami;Kinshasa;ZoneGlobale;336
2020-02-06;06:00:00;Local;Kasai-Oriental;Kinshasa;ZoneGlobale;996
2020-02-06;06:00:00;Local;Equateur;Kinshasa;ZoneGlobale;8678
2020-02-06;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;8678
2020-02-06;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;321428
2020-02-06;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;199929
2020-02-06;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;72790
2020-02-06;06:00:00;Local;Tanganyika;Sud-Kivu;ZoneGlobale;252
2020-02-06;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;6064326
2020-02-06;06:00:00;Local;Ituri;Sud-Kivu;ZoneGlobale;1089
2020-02-06;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;32946
2020-02-06;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;92295
2020-02-06;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;8081756
2020-02-06;06:00:00;Local;Nord-Kivu;Tshopo;ZoneGlobale;1089
2020-02-06;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;57656
2020-02-06;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;6377
2020-02-06;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1800020
2020-02-06;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;10891
2020-02-06;06:00:00;Local;Sud-Kivu;Ituri;ZoneGlobale;486
2020-02-06;06:00:00;Local;Tshopo;Ituri;ZoneGlobale;1089
2020-02-06;06:00:00;Local;Ituri;Ituri;ZoneGlobale;559814
2020-02-06;06:00:00;Local;Nord-Kivu;Ituri;ZoneGlobale;3267
2020-02-06;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;5709
2020-02-06;06:00:00;Local;Kasai;Kasai;ZoneGlobale;315587
2020-02-06;06:00:00;Local;Hors_Zone;Bas-Uele;ZoneGlobale;2178
2020-02-06;06:00:00;Local;Bas-Uele;Bas-Uele;ZoneGlobale;34128
2020-02-06;06:00:00;Local;Hors_Zone;Lomami;ZoneGlobale;37972
2020-02-06;06:00:00;Local;Lualaba;Lomami;ZoneGlobale;336
2020-02-06;06:00:00;Local;Lomami;Lomami;ZoneGlobale;2438874
2020-02-06;06:00:00;Local;Kasai-Oriental;Lomami;ZoneGlobale;25678
2020-02-06;06:00:00;Local;Haut-Lomami;Lomami;ZoneGlobale;929
2020-02-06;06:00:00;Local;Hors_Zone;Kasai-Oriental;ZoneGlobale;66816
2020-02-06;06:00:00;Local;Haut-Katanga;Kasai-Oriental;ZoneGlobale;336
2020-02-06;06:00:00;Local;Kinshasa;Kasai-Oriental;ZoneGlobale;1089
2020-02-06;06:00:00;Local;Lomami;Kasai-Oriental;ZoneGlobale;25073
2020-02-06;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;ZoneGlobale;8004314
2020-02-06;06:00:00;Local;Kasai-Central;Kasai-Oriental;ZoneGlobale;1346
2020-02-06;06:00:00;Local;Hors_Zone;Kwilu;ZoneGlobale;185126
2020-02-06;06:00:00;Local;Kwilu;Kwilu;ZoneGlobale;1629259
2020-02-06;06:00:00;Local;Hors_Zone;Mai-Ndombe;ZoneGlobale;20569
2020-02-06;06:00:00;Local;Mai-Ndombe;Mai-Ndombe;ZoneGlobale;975773
2020-02-06;06:00:00;Local;Hors_Zone;Maniema;ZoneGlobale;34410
2020-02-06;06:00:00;Local;Sud-Kivu;Maniema;ZoneGlobale;252
2020-02-06;06:00:00;Local;Maniema;Maniema;ZoneGlobale;968036
2020-02-06;06:00:00;Local;Hors_Zone;Kwango;ZoneGlobale;61708
2020-02-06;06:00:00;Local;Kwango;Kwango;ZoneGlobale;575948
2020-02-06;06:00:00;Local;Hors_Zone;Haut-Uele;ZoneGlobale;1089
2020-02-06;06:00:00;Local;Haut-Uele;Haut-Uele;ZoneGlobale;5932
2020-02-06;06:00:00;Local;Hors_Zone;Sud-Ubangi;ZoneGlobale;43392
2020-02-06;06:00:00;Local;Sud-Ubangi;Sud-Ubangi;ZoneGlobale;824458
2020-02-06;06:00:00;Local;Hors_Zone;Kasai-Central;ZoneGlobale;143419
2020-02-06;06:00:00;Local;Lomami;Kasai-Central;ZoneGlobale;6046
2020-02-06;06:00:00;Local;Kasai-Oriental;Kasai-Central;ZoneGlobale;6383
2020-02-06;06:00:00;Local;Kasai-Central;Kasai-Central;ZoneGlobale;4907184
2020-02-06;06:00:00;Local;Hors_Zone;Equateur;ZoneGlobale;251676
2020-02-06;06:00:00;Local;Equateur;Equateur;ZoneGlobale;3639326
2020-02-06;06:00:00;Local;Hors_Zone;Haut-Lomami;ZoneGlobale;5114
2020-02-06;06:00:00;Local;Haut-Katanga;Haut-Lomami;ZoneGlobale;255
2020-02-06;06:00:00;Local;Kasai;Haut-Lomami;ZoneGlobale;255
2020-02-06;06:00:00;Local;Lomami;Haut-Lomami;ZoneGlobale;673
2020-02-06;06:00:00;Local;Haut-Lomami;Haut-Lomami;ZoneGlobale;93459
2020-02-06;06:00:00;Local;Hors_Zone;Nord-Kivu;ZoneGlobale;91588
2020-02-06;06:00:00;Local;Kinshasa;Nord-Kivu;ZoneGlobale;323
2020-02-06;06:00:00;Local;Sud-Kivu;Nord-Kivu;ZoneGlobale;27553
2020-02-06;06:00:00;Local;Tshopo;Nord-Kivu;ZoneGlobale;1089
2020-02-06;06:00:00;Local;Ituri;Nord-Kivu;ZoneGlobale;2665
2020-02-06;06:00:00;Local;Nord-Kivu;Nord-Kivu;ZoneGlobale;6940266
2020-02-06;06:00:00;Local;Hors_Zone;Hors_Zone;Tanganyika;10311
2020-02-06;06:00:00;Local;Tanganyika;Hors_Zone;Tanganyika;5367
2020-02-06;06:00:00;Local;Haut-Katanga;Hors_Zone;Tanganyika;255
2020-02-06;06:00:00;Local;Sud-Kivu;Hors_Zone;Tanganyika;252
2020-02-06;06:00:00;Local;Hors_Zone;Tanganyika;Tanganyika;2042
2020-02-06;06:00:00;Local;Tanganyika;Tanganyika;Tanganyika;26895
2020-02-06;06:00:00;Local;Haut-Lomami;Tanganyika;Tanganyika;255
2020-02-06;06:00:00;Local;Haut-Katanga;Haut-Katanga;Tanganyika;255
2020-02-06;06:00:00;Local;Sud-Kivu;Sud-Kivu;Tanganyika;1531
2020-02-06;06:00:00;Local;Nord-Kivu;Nord-Kivu;Tanganyika;255
2020-02-06;06:00:00;Local;Hors_Zone;Hors_Zone;Mongala;245078
2020-02-06;06:00:00;Local;Mongala;Hors_Zone;Mongala;130177
2020-02-06;06:00:00;Local;Hors_Zone;Mongala;Mongala;43392
2020-02-06;06:00:00;Local;Mongala;Mongala;Mongala;626589
2020-02-06;06:00:00;Local;Tshopo;Mongala;Mongala;8678
2020-02-06;06:00:00;Local;Equateur;Mongala;Mongala;8678
2020-02-06;06:00:00;Local;Tshopo;Tshopo;Mongala;1089
2020-02-06;06:00:00;Local;Equateur;Equateur;Mongala;8678
2020-02-06;06:00:00;Local;Hors_Zone;Hors_Zone;Sankuru;28299
2020-02-06;06:00:00;Local;Sankuru;Hors_Zone;Sankuru;2019
2020-02-06;06:00:00;Local;Hors_Zone;Sankuru;Sankuru;1009
2020-02-06;06:00:00;Local;Sankuru;Sankuru;Sankuru;40694
2020-02-06;06:00:00;Local;Hors_Zone;Hors_Zone;Haut-Katanga;479608
2020-02-06;06:00:00;Local;Haut-Katanga;Hors_Zone;Haut-Katanga;326285
2020-02-06;06:00:00;Local;Lualaba;Hors_Zone;Haut-Katanga;10741
2020-02-06;06:00:00;Local;Kinshasa;Hors_Zone;Haut-Katanga;767
2020-02-06;06:00:00;Local;Sud-Kivu;Hors_Zone;Haut-Katanga;255
2020-02-06;06:00:00;Local;Haut-Lomami;Hors_Zone;Haut-Katanga;767
2020-02-06;06:00:00;Local;Nord-Kivu;Hors_Zone;Haut-Katanga;255
2020-02-06;06:00:00;Local;Tanganyika;Tanganyika;Haut-Katanga;767
2020-02-06;06:00:00;Local;Sud-Kivu;Tanganyika;Haut-Katanga;255
2020-02-06;06:00:00;Local;Hors_Zone;Haut-Katanga;Haut-Katanga;74330
2020-02-06;06:00:00;Local;Haut-Katanga;Haut-Katanga;Haut-Katanga;8294294
2020-02-06;06:00:00;Local;Lualaba;Haut-Katanga;Haut-Katanga;13810
2020-02-06;06:00:00;Local;Kinshasa;Haut-Katanga;Haut-Katanga;2249
2020-02-06;06:00:00;Local;Tshopo;Haut-Katanga;Haut-Katanga;255
2020-02-06;06:00:00;Local;Kasai-Oriental;Haut-Katanga;Haut-Katanga;336
2020-02-06;06:00:00;Local;Haut-Lomami;Haut-Katanga;Haut-Katanga;255
2020-02-06;06:00:00;Local;Haut-Katanga;Lualaba;Haut-Katanga;12019
2020-02-06;06:00:00;Local;Lualaba;Lualaba;Haut-Katanga;76615
2020-02-06;06:00:00;Local;Kinshasa;Kinshasa;Haut-Katanga;11144
2020-02-06;06:00:00;Local;Sud-Kivu;Sud-Kivu;Haut-Katanga;252
2020-02-06;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;Haut-Katanga;1615
2020-02-06;06:00:00;Local;Haut-Lomami;Haut-Lomami;Haut-Katanga;1956
2020-02-06;06:00:00;Local;Hors_Zone;Hors_Zone;Lualaba;144856
2020-02-06;06:00:00;Local;Tanganyika;Hors_Zone;Lualaba;5709
2020-02-06;06:00:00;Local;Haut-Katanga;Hors_Zone;Lualaba;10741
2020-02-06;06:00:00;Local;Lualaba;Hors_Zone;Lualaba;87264
2020-02-06;06:00:00;Local;Haut-Lomami;Hors_Zone;Lualaba;592
2020-02-06;06:00:00;Local;Hors_Zone;Haut-Katanga;Lualaba;511
2020-02-06;06:00:00;Local;Haut-Katanga;Haut-Katanga;Lualaba;108960
2020-02-06;06:00:00;Local;Lualaba;Haut-Katanga;Lualaba;11508
2020-02-06;06:00:00;Local;Hors_Zone;Lualaba;Lualaba;27875
2020-02-06;06:00:00;Local;Haut-Katanga;Lualaba;Lualaba;15344
2020-02-06;06:00:00;Local;Lualaba;Lualaba;Lualaba;1902339
2020-02-06;06:00:00;Local;Haut-Lomami;Lualaba;Lualaba;255
2020-02-06;06:00:00;Local;Kinshasa;Kinshasa;Lualaba;1873
2020-02-06;06:00:00;Local;Lomami;Lomami;Lualaba;255
2020-02-06;06:00:00;Local;Haut-Lomami;Haut-Lomami;Lualaba;1534
2020-02-06;06:00:00;Local;Hors_Zone;Hors_Zone;Kinshasa;535792
2020-02-06;06:00:00;Local;Kinshasa;Hors_Zone;Kinshasa;107673
2020-02-06;06:00:00;Local;Kongo-Central;Hors_Zone;Kinshasa;3663
2020-02-06;06:00:00;Local;Kwilu;Hors_Zone;Kinshasa;323
2020-02-06;06:00:00;Local;Mai-Ndombe;Hors_Zone;Kinshasa;20569
2020-02-06;06:00:00;Local;Kwango;Hors_Zone;Kinshasa;323
2020-02-06;06:00:00;Local;Kasai-Central;Hors_Zone;Kinshasa;323
2020-02-06;06:00:00;Local;Equateur;Hors_Zone;Kinshasa;323
2020-02-06;06:00:00;Local;Haut-Katanga;Haut-Katanga;Kinshasa;1482
2020-02-06;06:00:00;Local;Hors_Zone;Kinshasa;Kinshasa;96282
