Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-02-11;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;4396
2020-02-11;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Hors_Zone;219
2020-02-11;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;1758
2020-02-11;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;439
2020-02-11;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;439
2020-02-11;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;2958
2020-02-11;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;2857
2020-02-11;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;219
2020-02-11;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;219
2020-02-11;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Lualaba;219
2020-02-11;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;879
2020-02-11;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;4616
2020-02-11;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;219
2020-02-11;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Haut-Lomami;331
2020-02-11;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;439
2020-02-11;06:00:00;JO;Haut-Lomami;Entree;Kasai;Kasai;11889
2020-02-11;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;1877
2020-02-11;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;219
2020-02-11;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;882
2020-02-11;06:00:00;JO;Ituri;Entree;Ituri;Ituri;503
2020-02-11;06:00:00;JO;Ituri;Sortie;Hors_Zone;Hors_Zone;1141
2020-02-11;06:00:00;JO;Kasai;Sortie;Kasai;Kasai;11669
2020-02-11;06:00:00;JO;Kasai;Sortie;Kinshasa;Kinshasa;347
