Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-04-20;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;3663139
2020-04-20;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;3165
2020-04-20;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;58324
2020-04-20;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;102632
2020-04-20;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;41324
2020-04-20;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;35379
2020-04-20;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;38882
2020-04-20;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;58473
2020-04-20;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;54721
2020-04-20;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;17595
2020-04-20;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;13318
2020-04-20;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;2520
2020-04-20;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;92725
2020-04-20;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;91485
2020-04-20;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;157917
2020-04-20;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;49776
2020-04-20;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;35973
2020-04-20;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;49776
2020-04-20;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;2520
2020-04-20;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;19441
2020-04-20;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;111645
2020-04-20;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;58324
2020-04-20;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;3957
2020-04-20;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;160400
2020-04-20;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;5290
2020-04-20;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;21552
2020-04-20;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;38882
2020-04-20;06:00:00;Local;Mongala;Mongala;ZoneGlobale;583241
2020-04-20;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;2011
2020-04-20;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;23379
2020-04-20;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;55566
2020-04-20;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;7054058
2020-04-20;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;18203
2020-04-20;06:00:00;Local;Haut-Lomami;Haut-Katanga;ZoneGlobale;670
2020-04-20;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;22377
2020-04-20;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;19390
2020-04-20;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1649828
2020-04-20;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;62479
2020-04-20;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;3105997
2020-04-20;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;19441
2020-04-20;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;233296
2020-04-20;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;38882
2020-04-20;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;155530
2020-04-20;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;75300
