Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-08;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5763092
2020-02-08;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;4258
2020-02-08;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;90517
2020-02-08;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;2745
2020-02-08;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;365778
2020-02-08;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;129898
2020-02-08;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;121002
2020-02-08;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;80460
2020-02-08;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;20456
2020-02-08;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;209422
2020-02-08;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;186963
2020-02-08;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;46753
2020-02-08;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;42513
2020-02-08;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;38920
2020-02-08;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;1097
2020-02-08;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;88003
2020-02-08;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;123836
2020-02-08;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;182414
2020-02-08;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;23143
2020-02-08;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;114848
2020-02-08;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;114008
2020-02-08;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;3292
2020-02-08;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;60345
2020-02-08;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;259121
2020-02-08;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;60345
2020-02-08;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;14281
2020-02-08;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;297214
2020-02-08;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;946
2020-02-08;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;30202
2020-02-08;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;70402
2020-02-08;06:00:00;Local;Mongala;Mongala;ZoneGlobale;858110
2020-02-08;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;974
2020-02-08;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;25012
2020-02-08;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;76875
2020-02-08;06:00:00;Local;Tanganyika;Haut-Katanga;ZoneGlobale;236
