Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-03-30;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;4646493
2020-03-30;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;2588
2020-03-30;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;1985
2020-03-30;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;255047
2020-03-30;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;77559
2020-03-30;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;156367
2020-03-30;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;54943
2020-03-30;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;158092
2020-03-30;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;111549
2020-03-30;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;32704
2020-03-30;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;58047
2020-03-30;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;23224
2020-03-30;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;67570
2020-03-30;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;108318
2020-03-30;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;133610
2020-03-30;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;41956
2020-03-30;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;134054
2020-03-30;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;41956
2020-03-30;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;2624
2020-03-30;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;54943
2020-03-30;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;178796
2020-03-30;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;91572
2020-03-30;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;10199
2020-03-30;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;238907
2020-03-30;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1849
2020-03-30;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;22189
2020-03-30;06:00:00;Local;Haut-Katanga;Tanganyika;ZoneGlobale;369
2020-03-30;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;54943
2020-03-30;06:00:00;Local;Mongala;Mongala;ZoneGlobale;531120
2020-03-30;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;3308
2020-03-30;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;39595
2020-03-30;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;47854
2020-03-30;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;6661843
2020-03-30;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;14793
2020-03-30;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;739
2020-03-30;06:00:00;Local;Sud-Kivu;Haut-Katanga;ZoneGlobale;361
2020-03-30;06:00:00;Local;Kasai-Oriental;Haut-Katanga;ZoneGlobale;1771
2020-03-30;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;17381
2020-03-30;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;15902
2020-03-30;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1558871
2020-03-30;06:00:00;Local;Haut-Lomami;Lualaba;ZoneGlobale;369
2020-03-30;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;63339
2020-03-30;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;369
2020-03-30;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;3079537
2020-03-30;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;5012
2020-03-30;06:00:00;Local;Nord-Kivu;Kinshasa;ZoneGlobale;464
2020-03-30;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;18314
2020-03-30;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;329660
2020-03-30;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;128201
2020-03-30;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;62420
2020-03-30;06:00:00;Local;Tanganyika;Sud-Kivu;ZoneGlobale;361
2020-03-30;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;4534224
2020-03-30;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;27993
2020-03-30;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;60368
2020-03-30;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;4750111
2020-03-30;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;45009
2020-03-30;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;9083
2020-03-30;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1065670
2020-03-30;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;21583
2020-03-30;06:00:00;Local;Ituri;Ituri;ZoneGlobale;1112224
2020-03-30;06:00:00;Local;Nord-Kivu;Ituri;ZoneGlobale;3210
2020-03-30;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;8297
2020-03-30;06:00:00;Local;Kasai;Kasai;ZoneGlobale;248286
2020-03-30;06:00:00;Local;Hors_Zone;Bas-Uele;ZoneGlobale;2624
2020-03-30;06:00:00;Local;Bas-Uele;Bas-Uele;ZoneGlobale;83990
2020-03-30;06:00:00;Local;Hors_Zone;Lomami;ZoneGlobale;47719
2020-03-30;06:00:00;Local;Kinshasa;Lomami;ZoneGlobale;661
2020-03-30;06:00:00;Local;Lomami;Lomami;ZoneGlobale;2349821
2020-03-30;06:00:00;Local;Kasai-Oriental;Lomami;ZoneGlobale;32792
2020-03-30;06:00:00;Local;Haut-Lomami;Lomami;ZoneGlobale;661
2020-03-30;06:00:00;Local;Hors_Zone;Kasai-Oriental;ZoneGlobale;65507
2020-03-30;06:00:00;Local;Lomami;Kasai-Oriental;ZoneGlobale;17865
2020-03-30;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;ZoneGlobale;5799540
2020-03-30;06:00:00;Local;Kasai-Central;Kasai-Oriental;ZoneGlobale;8403
2020-03-30;06:00:00;Local;Hors_Zone;Kwilu;ZoneGlobale;167824
2020-03-30;06:00:00;Local;Kwilu;Kwilu;ZoneGlobale;1847003
2020-03-30;06:00:00;Local;Mai-Ndombe;Mai-Ndombe;ZoneGlobale;964993
2020-03-30;06:00:00;Local;Hors_Zone;Maniema;ZoneGlobale;89369
2020-03-30;06:00:00;Local;Tshopo;Maniema;ZoneGlobale;2624
2020-03-30;06:00:00;Local;Maniema;Maniema;ZoneGlobale;1211479
2020-03-30;06:00:00;Local;Hors_Zone;Kwango;ZoneGlobale;41956
2020-03-30;06:00:00;Local;Kwango;Kwango;ZoneGlobale;251737
2020-03-30;06:00:00;Local;Hors_Zone;Haut-Uele;ZoneGlobale;5249
2020-03-30;06:00:00;Local;Haut-Uele;Haut-Uele;ZoneGlobale;18372
2020-03-30;06:00:00;Local;Hors_Zone;Sud-Ubangi;ZoneGlobale;54943
2020-03-30;06:00:00;Local;Mongala;Sud-Ubangi;ZoneGlobale;18314
2020-03-30;06:00:00;Local;Sud-Ubangi;Sud-Ubangi;ZoneGlobale;567749
2020-03-30;06:00:00;Local;Hors_Zone;Kasai-Central;ZoneGlobale;147090
2020-03-30;06:00:00;Local;Kinshasa;Kasai-Central;ZoneGlobale;7741
2020-03-30;06:00:00;Local;Kasai-Oriental;Kasai-Central;ZoneGlobale;30966
2020-03-30;06:00:00;Local;Kasai-Central;Kasai-Central;ZoneGlobale;4287980
2020-03-30;06:00:00;Local;Hors_Zone;Equateur;ZoneGlobale;329660
2020-03-30;06:00:00;Local;Equateur;Equateur;ZoneGlobale;3076833
2020-03-30;06:00:00;Local;Hors_Zone;Haut-Lomami;ZoneGlobale;3990
2020-03-30;06:00:00;Local;Lomami;Haut-Lomami;ZoneGlobale;1401
2020-03-30;06:00:00;Local;Haut-Lomami;Haut-Lomami;ZoneGlobale;86675
2020-03-30;06:00:00;Local;Hors_Zone;Nord-Kivu;ZoneGlobale;94067
2020-03-30;06:00:00;Local;Sud-Kivu;Nord-Kivu;ZoneGlobale;26372
2020-03-30;06:00:00;Local;Ituri;Nord-Kivu;ZoneGlobale;3210
2020-03-30;06:00:00;Local;Nord-Kivu;Nord-Kivu;ZoneGlobale;5914149
2020-03-30;06:00:00;Local;Hors_Zone;Hors_Zone;Tanganyika;7318
2020-03-30;06:00:00;Local;Tanganyika;Hors_Zone;Tanganyika;2588
2020-03-30;06:00:00;Local;Hors_Zone;Tanganyika;Tanganyika;1849
2020-03-30;06:00:00;Local;Tanganyika;Tanganyika;Tanganyika;22189
2020-03-30;06:00:00;Local;Haut-Katanga;Haut-Katanga;Tanganyika;369
2020-03-30;06:00:00;Local;Sud-Kivu;Sud-Kivu;Tanganyika;730
2020-03-30;06:00:00;Local;Hors_Zone;Hors_Zone;Mongala;36628
2020-03-30;06:00:00;Local;Hors_Zone;Mongala;Mongala;54943
2020-03-30;06:00:00;Local;Mongala;Mongala;Mongala;531120
