Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-04-04;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;4221490
2020-04-04;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;1980
2020-04-04;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;709
2020-04-04;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;184672
2020-04-04;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;72534
2020-04-04;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;41734
2020-04-04;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;22912
2020-04-04;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;112182
2020-04-04;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;73717
2020-04-04;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;23443
2020-04-04;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;18487
2020-04-04;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;23123
2020-04-04;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;47006
2020-04-04;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;74916
2020-04-04;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;106759
2020-04-04;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;53379
2020-04-04;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;45620
2020-04-04;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;53379
2020-04-04;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;2541
2020-04-04;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;22912
2020-04-04;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;171388
2020-04-04;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;45824
2020-04-04;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;8319
2020-04-04;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;177174
2020-04-04;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;792
2020-04-04;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;12676
2020-04-04;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;91649
2020-04-04;06:00:00;Local;Mongala;Mongala;ZoneGlobale;458247
2020-04-04;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;1419
2020-04-04;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;14903
2020-04-04;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;51499
2020-04-04;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;6877108
2020-04-04;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;20995
2020-04-04;06:00:00;Local;Haut-Lomami;Haut-Katanga;ZoneGlobale;396
2020-04-04;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;13469
2020-04-04;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;23372
2020-04-04;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1536684
2020-04-04;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;59357
2020-04-04;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;3138179
2020-04-04;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;1650
2020-04-04;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;297860
2020-04-04;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;183298
2020-04-04;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;65421
2020-04-04;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;4595025
2020-04-04;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;32768
2020-04-04;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;63549
2020-04-04;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;5494610
2020-04-04;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;34790
2020-04-04;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;1398
