Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-03-29;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;4813450
2020-03-29;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;1655
2020-03-29;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;34445
2020-03-29;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;2041
2020-03-29;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;263129
2020-03-29;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;68337
2020-03-29;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;78119
2020-03-29;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;51668
2020-03-29;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;17222
2020-03-29;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;116870
2020-03-29;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;135815
2020-03-29;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;29140
2020-03-29;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;35466
2020-03-29;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;17478
2020-03-29;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;5292
2020-03-29;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;59620
2020-03-29;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;155864
2020-03-29;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;96680
2020-03-29;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;198297
2020-03-29;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;17222
2020-03-29;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;216158
2020-03-29;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;103337
2020-03-29;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;9516
2020-03-29;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;204927
2020-03-29;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;2068
2020-03-29;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;26067
2020-03-29;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;68891
2020-03-29;06:00:00;Local;Mongala;Mongala;ZoneGlobale;671694
2020-03-29;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;1361
2020-03-29;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;19740
2020-03-29;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;43032
2020-03-29;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;6775312
2020-03-29;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;20688
2020-03-29;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;1655
2020-03-29;06:00:00;Local;Kasai-Oriental;Haut-Katanga;ZoneGlobale;1094
2020-03-29;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;16964
2020-03-29;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;23171
2020-03-29;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1508388
2020-03-29;06:00:00;Local;Kinshasa;Lualaba;ZoneGlobale;413
2020-03-29;06:00:00;Local;Haut-Lomami;Lualaba;ZoneGlobale;413
2020-03-29;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;58614
2020-03-29;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;827
2020-03-29;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;2948980
2020-03-29;06:00:00;Local;Tshopo;Kinshasa;ZoneGlobale;1093
2020-03-29;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;5700
2020-03-29;06:00:00;Local;Sud-Ubangi;Kinshasa;ZoneGlobale;17222
2020-03-29;06:00:00;Local;Nord-Kivu;Kinshasa;ZoneGlobale;546
2020-03-29;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;206675
2020-03-29;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;17222
2020-03-29;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;258343
2020-03-29;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;57282
2020-03-29;06:00:00;Local;Kinshasa;Sud-Kivu;ZoneGlobale;382
2020-03-29;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;4561340
2020-03-29;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;26140
2020-03-29;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;50275
2020-03-29;06:00:00;Local;Tshuapa;Tshopo;ZoneGlobale;2646
2020-03-29;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;5582563
2020-03-29;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;35701
2020-03-29;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;5329
2020-03-29;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1134021
2020-03-29;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;21854
2020-03-29;06:00:00;Local;Ituri;Ituri;ZoneGlobale;871124
2020-03-29;06:00:00;Local;Nord-Kivu;Ituri;ZoneGlobale;3331
2020-03-29;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;26217
2020-03-29;06:00:00;Local;Kasai;Kasai;ZoneGlobale;306416
2020-03-29;06:00:00;Local;Hors_Zone;Bas-Uele;ZoneGlobale;2646
2020-03-29;06:00:00;Local;Bas-Uele;Bas-Uele;ZoneGlobale;45668
2020-03-29;06:00:00;Local;Hors_Zone;Lomami;ZoneGlobale;56897
2020-03-29;06:00:00;Local;Kinshasa;Lomami;ZoneGlobale;680
2020-03-29;06:00:00;Local;Lomami;Lomami;ZoneGlobale;2340266
2020-03-29;06:00:00;Local;Kasai-Oriental;Lomami;ZoneGlobale;21510
2020-03-29;06:00:00;Local;Haut-Lomami;Lomami;ZoneGlobale;827
2020-03-29;06:00:00;Local;Hors_Zone;Kasai-Oriental;ZoneGlobale;73015
2020-03-29;06:00:00;Local;Kinshasa;Kasai-Oriental;ZoneGlobale;2041
2020-03-29;06:00:00;Local;Kongo-Central;Kasai-Oriental;ZoneGlobale;680
2020-03-29;06:00:00;Local;Lomami;Kasai-Oriental;ZoneGlobale;26540
2020-03-29;06:00:00;Local;Kasai-Oriental;Kasai-Oriental;ZoneGlobale;6028131
2020-03-29;06:00:00;Local;Kasai-Central;Kasai-Oriental;ZoneGlobale;680
