Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-04-21;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;486
2020-04-21;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Occasional;41
2020-04-21;Bas-Uele;Haut-Uele;1h;Outside_Resident;Destination_Zone_Worker;Primo;41
2020-04-21;Bas-Uele;Haut-Uele;1h;Outside_Resident;Destination_Zone_Worker;Occasional;41
2020-04-21;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;41
2020-04-21;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;486
2020-04-21;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Occasional;41
2020-04-21;Bas-Uele;Haut-Uele;3h;Outside_Resident;Destination_Zone_Worker;Primo;41
2020-04-21;Bas-Uele;Haut-Uele;3h;Outside_Resident;Destination_Zone_Worker;Occasional;41
2020-04-21;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;41
2020-04-21;Bas-Uele;Ituri;1h;Outside_Resident;Outside_Worker;Primo;58
2020-04-21;Bas-Uele;Ituri;3h;Outside_Resident;Outside_Worker;Primo;58
2020-04-21;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;769
2020-04-21;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;498
2020-04-21;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Outside_Worker;Primo;41
2020-04-21;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;394
2020-04-21;Bas-Uele;Mongala;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;82
2020-04-21;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;769
2020-04-21;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;498
2020-04-21;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Outside_Worker;Primo;41
2020-04-21;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;394
2020-04-21;Bas-Uele;Mongala;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;82
2020-04-21;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;695
2020-04-21;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;41
2020-04-21;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;695
