Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-04-19;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;3617701
2020-04-19;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;2047
2020-04-19;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;74516
2020-04-19;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;676
2020-04-19;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;111621
2020-04-19;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;30301
2020-04-19;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;79131
2020-04-19;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;62562
2020-04-19;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;44098
2020-04-19;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;21520
2020-04-19;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;26302
2020-04-19;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;7967
2020-04-19;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;38049
2020-04-19;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;60969
2020-04-19;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;37149
2020-04-19;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;74299
2020-04-19;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;112811
2020-04-19;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;37149
2020-04-19;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;3075
2020-04-19;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;111551
2020-04-19;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;55887
2020-04-19;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;8189
2020-04-19;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;101642
2020-04-19;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1228
2020-04-19;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;21292
2020-04-19;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;74516
2020-04-19;06:00:00;Local;Mongala;Mongala;ZoneGlobale;558874
2020-04-19;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;676
