Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-03-01;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;5442
2020-03-01;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Lualaba;3369
2020-03-01;06:00:00;WE;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;259
2020-03-01;06:00:00;WE;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;259
2020-03-01;06:00:00;WE;Haut-Katanga;Entree;Hors_Zone;Lualaba;259
2020-03-01;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Haut-Katanga;1036
2020-03-01;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Lualaba;777
2020-03-01;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;3110
2020-03-01;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;259
2020-03-01;06:00:00;WE;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;777
2020-03-01;06:00:00;WE;Haut-Katanga;Sortie;Hors_Zone;Lualaba;259
2020-03-01;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;1295
2020-03-01;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Lualaba;2850
2020-03-01;06:00:00;WE;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;855
2020-03-01;06:00:00;WE;Haut-Lomami;Entree;Haut-Lomami;Lomami;518
2020-03-01;06:00:00;WE;Haut-Lomami;Entree;Lomami;Lomami;337
2020-03-01;06:00:00;WE;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;518
2020-03-01;06:00:00;WE;Haut-Lomami;Sortie;Lomami;Lomami;933
2020-03-01;06:00:00;WE;Ituri;Entree;Hors_Zone;Hors_Zone;437
2020-03-01;06:00:00;WE;Ituri;Sortie;Ituri;Hors_Zone;1223
2020-03-01;06:00:00;WE;Ituri;Sortie;Ituri;Ituri;1223
2020-03-01;06:00:00;WE;Kasai;Entree;Haut-Lomami;Haut-Lomami;259
2020-03-01;06:00:00;WE;Kasai-Central;Entree;Hors_Zone;Kasai-Oriental;337
2020-03-01;06:00:00;WE;Kasai-Central;Entree;Hors_Zone;Lomami;4720
2020-03-01;06:00:00;WE;Kasai-Central;Entree;Kasai-Central;Kasai-Central;9777
