Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-04-10;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;681
2020-04-10;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Occasional;40
2020-04-10;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;80
2020-04-10;Bas-Uele;Haut-Uele;1h;Outside_Resident;Destination_Zone_Worker;Primo;80
2020-04-10;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;40
2020-04-10;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Origin_Zone_Worker;Primo;40
2020-04-10;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;40
2020-04-10;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;681
2020-04-10;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Occasional;40
2020-04-10;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;80
2020-04-10;Bas-Uele;Haut-Uele;3h;Outside_Resident;Destination_Zone_Worker;Primo;80
2020-04-10;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;40
2020-04-10;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Origin_Zone_Worker;Primo;40
2020-04-10;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;40
2020-04-10;Bas-Uele;Ituri;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;40
2020-04-10;Bas-Uele;Ituri;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;40
2020-04-10;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;1599
2020-04-10;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Occasional;88
2020-04-10;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;168
2020-04-10;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;160
2020-04-10;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Outside_Worker;Primo;40
2020-04-10;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;128
2020-04-10;Bas-Uele;Mongala;1h;Study_Zone_Resident;Outside_Worker;Primo;40
2020-04-10;Bas-Uele;Mongala;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;40
2020-04-10;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;1599
2020-04-10;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Occasional;88
2020-04-10;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;168
2020-04-10;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;160
2020-04-10;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Outside_Worker;Primo;40
2020-04-10;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;128
2020-04-10;Bas-Uele;Mongala;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;40
2020-04-10;Bas-Uele;Nord-Kivu;1h;Outside_Resident;Destination_Zone_Worker;Primo;40
