Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-03-14;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;6046760
2020-03-14;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;3901
2020-03-14;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;34557
2020-03-14;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;2326
2020-03-14;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;392724
2020-03-14;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;103133
2020-03-14;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;140329
2020-03-14;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;25918
2020-03-14;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;8639
2020-03-14;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;239868
2020-03-14;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;188879
2020-03-14;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;50667
2020-03-14;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;47439
2020-03-14;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;39293
2020-03-14;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;1998
2020-03-14;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;74582
2020-03-14;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;153458
2020-03-14;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;189295
2020-03-14;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;76123
2020-03-14;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;103296
2020-03-14;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;113171
2020-03-14;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;1998
2020-03-14;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;121423
2020-03-14;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;242663
2020-03-14;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;147207
2020-03-14;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;12000
2020-03-14;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;402633
2020-03-14;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1224
2020-03-14;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;26586
2020-03-14;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;69114
2020-03-14;06:00:00;Local;Mongala;Mongala;ZoneGlobale;648627
2020-03-14;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;1661
2020-03-14;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;45524
2020-03-14;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;70747
2020-03-14;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;8012719
2020-03-14;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;31347
2020-03-14;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;3218
2020-03-14;06:00:00;Local;Kasai;Haut-Katanga;ZoneGlobale;244
2020-03-14;06:00:00;Local;Lomami;Haut-Katanga;ZoneGlobale;979
2020-03-14;06:00:00;Local;Kasai-Oriental;Haut-Katanga;ZoneGlobale;5243
2020-03-14;06:00:00;Local;Kasai-Central;Haut-Katanga;ZoneGlobale;244
2020-03-14;06:00:00;Local;Haut-Lomami;Haut-Katanga;ZoneGlobale;244
2020-03-14;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;24735
2020-03-14;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;31592
2020-03-14;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1826044
2020-03-14;06:00:00;Local;Kinshasa;Lualaba;ZoneGlobale;244
2020-03-14;06:00:00;Local;Lomami;Lualaba;ZoneGlobale;244
2020-03-14;06:00:00;Local;Haut-Lomami;Lualaba;ZoneGlobale;244
2020-03-14;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;98390
2020-03-14;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;244
2020-03-14;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;4663905
2020-03-14;06:00:00;Local;Sud-Kivu;Kinshasa;ZoneGlobale;338
2020-03-14;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;7000
2020-03-14;06:00:00;Local;Lomami;Kinshasa;ZoneGlobale;332
2020-03-14;06:00:00;Local;Kasai-Oriental;Kinshasa;ZoneGlobale;664
2020-03-14;06:00:00;Local;Kasai-Central;Kinshasa;ZoneGlobale;244
2020-03-14;06:00:00;Local;Nord-Kivu;Kinshasa;ZoneGlobale;676
2020-03-14;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;372491
2020-03-14;06:00:00;Local;Sud-Ubangi;Nord-Ubangi;ZoneGlobale;8639
2020-03-14;06:00:00;Local;Hors_Zone;Tshuapa;ZoneGlobale;8639
2020-03-14;06:00:00;Local;Kinshasa;Tshuapa;ZoneGlobale;338
2020-03-14;06:00:00;Local;Tshuapa;Tshuapa;ZoneGlobale;224623
2020-03-14;06:00:00;Local;Hors_Zone;Sud-Kivu;ZoneGlobale;71343
2020-03-14;06:00:00;Local;Sud-Kivu;Sud-Kivu;ZoneGlobale;5605230
2020-03-14;06:00:00;Local;Nord-Kivu;Sud-Kivu;ZoneGlobale;30034
2020-03-14;06:00:00;Local;Hors_Zone;Tshopo;ZoneGlobale;80280
2020-03-14;06:00:00;Local;Tshopo;Tshopo;ZoneGlobale;8154871
2020-03-14;06:00:00;Local;Nord-Kivu;Tshopo;ZoneGlobale;999
2020-03-14;06:00:00;Local;Hors_Zone;Kongo-Central;ZoneGlobale;81926
2020-03-14;06:00:00;Local;Kinshasa;Kongo-Central;ZoneGlobale;10392
2020-03-14;06:00:00;Local;Kongo-Central;Kongo-Central;ZoneGlobale;1714051
2020-03-14;06:00:00;Local;Hors_Zone;Ituri;ZoneGlobale;11464
2020-03-14;06:00:00;Local;Tshopo;Ituri;ZoneGlobale;1998
2020-03-14;06:00:00;Local;Ituri;Ituri;ZoneGlobale;521486
2020-03-14;06:00:00;Local;Nord-Kivu;Ituri;ZoneGlobale;2997
2020-03-14;06:00:00;Local;Hors_Zone;Kasai;ZoneGlobale;24558
2020-03-14;06:00:00;Local;Kasai;Kasai;ZoneGlobale;265566
