Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-02-13;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5568802
2020-02-13;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;3159
2020-02-13;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;67508
2020-02-13;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;2209
2020-02-13;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;322880
2020-02-13;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;98011
2020-02-13;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;125951
2020-02-13;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;42536
2020-02-13;06:00:00;Local;Tshuapa;Hors_Zone;ZoneGlobale;16877
2020-02-13;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;151801
2020-02-13;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;189527
2020-02-13;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;41552
2020-02-13;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;30923
2020-02-13;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;23352
2020-02-13;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;2188
2020-02-13;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;64954
2020-02-13;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;132114
2020-02-13;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;20879
2020-02-13;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;83516
2020-02-13;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;77693
2020-02-13;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;1094
2020-02-13;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;84385
2020-02-13;06:00:00;Local;Kasai-Central;Hors_Zone;ZoneGlobale;255233
2020-02-13;06:00:00;Local;Equateur;Hors_Zone;ZoneGlobale;118139
2020-02-13;06:00:00;Local;Haut-Lomami;Hors_Zone;ZoneGlobale;12880
2020-02-13;06:00:00;Local;Nord-Kivu;Hors_Zone;ZoneGlobale;312259
2020-02-13;06:00:00;Local;Hors_Zone;Tanganyika;ZoneGlobale;1458
2020-02-13;06:00:00;Local;Tanganyika;Tanganyika;ZoneGlobale;50189
2020-02-13;06:00:00;Local;Sud-Kivu;Tanganyika;ZoneGlobale;243
2020-02-13;06:00:00;Local;Nord-Kivu;Tanganyika;ZoneGlobale;448
2020-02-13;06:00:00;Local;Hors_Zone;Mongala;ZoneGlobale;42192
2020-02-13;06:00:00;Local;Mongala;Mongala;ZoneGlobale;771168
2020-02-13;06:00:00;Local;Hors_Zone;Sankuru;ZoneGlobale;2271
2020-02-13;06:00:00;Local;Sankuru;Sankuru;ZoneGlobale;40386
2020-02-13;06:00:00;Local;Hors_Zone;Haut-Katanga;ZoneGlobale;67105
2020-02-13;06:00:00;Local;Haut-Katanga;Haut-Katanga;ZoneGlobale;7956491
2020-02-13;06:00:00;Local;Lualaba;Haut-Katanga;ZoneGlobale;29498
2020-02-13;06:00:00;Local;Kinshasa;Haut-Katanga;ZoneGlobale;1701
2020-02-13;06:00:00;Local;Sud-Kivu;Haut-Katanga;ZoneGlobale;480
2020-02-13;06:00:00;Local;Lomami;Haut-Katanga;ZoneGlobale;324
2020-02-13;06:00:00;Local;Hors_Zone;Lualaba;ZoneGlobale;27459
2020-02-13;06:00:00;Local;Haut-Katanga;Lualaba;ZoneGlobale;29529
2020-02-13;06:00:00;Local;Lualaba;Lualaba;ZoneGlobale;1924606
2020-02-13;06:00:00;Local;Kinshasa;Lualaba;ZoneGlobale;243
2020-02-13;06:00:00;Local;Hors_Zone;Kinshasa;ZoneGlobale;106420
2020-02-13;06:00:00;Local;Haut-Katanga;Kinshasa;ZoneGlobale;486
2020-02-13;06:00:00;Local;Kinshasa;Kinshasa;ZoneGlobale;4822716
2020-02-13;06:00:00;Local;Kongo-Central;Kinshasa;ZoneGlobale;27886
2020-02-13;06:00:00;Local;Ituri;Kinshasa;ZoneGlobale;344
2020-02-13;06:00:00;Local;Kasai-Oriental;Kinshasa;ZoneGlobale;1337
2020-02-13;06:00:00;Local;Nord-Kivu;Kinshasa;ZoneGlobale;1094
2020-02-13;06:00:00;Local;Hors_Zone;Nord-Ubangi;ZoneGlobale;25315
2020-02-13;06:00:00;Local;Nord-Ubangi;Nord-Ubangi;ZoneGlobale;253843
