Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-02-08;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;4731
2020-02-08;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Lualaba;2838
2020-02-08;06:00:00;WE;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;236
2020-02-08;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Haut-Katanga;946
2020-02-08;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Lualaba;1892
2020-02-08;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;3311
2020-02-08;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;236
2020-02-08;06:00:00;WE;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;473
2020-02-08;06:00:00;WE;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;709
2020-02-08;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;473
2020-02-08;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Lualaba;4494
2020-02-08;06:00:00;WE;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;236
2020-02-08;06:00:00;WE;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;324
2020-02-08;06:00:00;WE;Haut-Lomami;Entree;Kasai;Kasai;5372
2020-02-08;06:00:00;WE;Haut-Lomami;Entree;Lomami;Hors_Zone;236
2020-02-08;06:00:00;WE;Haut-Lomami;Entree;Lomami;Lomami;236
2020-02-08;06:00:00;WE;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;324
2020-02-08;06:00:00;WE;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;236
2020-02-08;06:00:00;WE;Haut-Lomami;Sortie;Hors_Zone;Lomami;236
2020-02-08;06:00:00;WE;Haut-Lomami;Sortie;Kasai;Kasai;11218
2020-02-08;06:00:00;WE;Haut-Lomami;Sortie;Lomami;Lomami;236
