Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-02-21;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;520
2020-02-21;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;198
2020-02-21;Bas-Uele;Haut-Uele;1h;Outside_Resident;Destination_Zone_Worker;Primo;119
2020-02-21;Bas-Uele;Haut-Uele;1h;Outside_Resident;Destination_Zone_Worker;Occasional;39
2020-02-21;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;198
2020-02-21;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-02-21;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;79
2020-02-21;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;481
2020-02-21;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;198
2020-02-21;Bas-Uele;Haut-Uele;3h;Outside_Resident;Destination_Zone_Worker;Primo;119
2020-02-21;Bas-Uele;Haut-Uele;3h;Outside_Resident;Destination_Zone_Worker;Occasional;39
2020-02-21;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;198
2020-02-21;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-02-21;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;79
2020-02-21;Bas-Uele;Ituri;1h;Outside_Resident;Outside_Worker;Primo;158
2020-02-21;Bas-Uele;Ituri;3h;Outside_Resident;Outside_Worker;Primo;158
2020-02-21;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;2219
2020-02-21;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;79
2020-02-21;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;562
2020-02-21;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;126
2020-02-21;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Outside_Worker;Primo;87
2020-02-21;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;253
2020-02-21;Bas-Uele;Mongala;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-21;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;2219
2020-02-21;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;79
2020-02-21;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;562
2020-02-21;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;126
2020-02-21;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Outside_Worker;Primo;87
2020-02-21;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;253
2020-02-21;Bas-Uele;Mongala;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-21;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;420
2020-02-21;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Occasional;87
2020-02-21;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;261
2020-02-21;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Study_Zone_Worker;Primo;87
2020-02-21;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-02-21;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;214
2020-02-21;Bas-Uele;Nord-Ubangi;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;39
2020-02-21;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;420
2020-02-21;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Occasional;87
2020-02-21;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;261
2020-02-21;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Study_Zone_Worker;Primo;87
2020-02-21;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-02-21;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;214
2020-02-21;Bas-Uele;Nord-Ubangi;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;39
2020-02-21;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Primo;3378
2020-02-21;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Occasional;79
2020-02-21;Bas-Uele;Tshopo;1h;Outside_Resident;Origin_Zone_Worker;Primo;667
2020-02-21;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Primo;2626
2020-02-21;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Occasional;79
2020-02-21;Bas-Uele;Tshopo;1h;Outside_Resident;Study_Zone_Worker;Primo;243
2020-02-21;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Outside_Worker;Primo;79
2020-02-21;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Outside_Worker;Occasional;39
2020-02-21;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;684
2020-02-21;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;238
2020-02-21;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Outside_Worker;Primo;158
2020-02-21;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;4600
2020-02-21;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Occasional;158
2020-02-21;Bas-Uele;Tshopo;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;153
2020-02-21;Bas-Uele;Tshopo;3h;Outside_Resident;Outside_Worker;Primo;3338
2020-02-21;Bas-Uele;Tshopo;3h;Outside_Resident;Outside_Worker;Occasional;79
2020-02-21;Bas-Uele;Tshopo;3h;Outside_Resident;Origin_Zone_Worker;Primo;667
2020-02-21;Bas-Uele;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Primo;2626
2020-02-21;Bas-Uele;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Occasional;79
2020-02-21;Bas-Uele;Tshopo;3h;Outside_Resident;Study_Zone_Worker;Primo;243
2020-02-21;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Outside_Worker;Primo;79
2020-02-21;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Outside_Worker;Occasional;39
2020-02-21;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;684
2020-02-21;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;238
2020-02-21;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Outside_Worker;Primo;158
2020-02-21;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;4640
2020-02-21;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Destination_Zone_Worker;Occasional;158
2020-02-21;Bas-Uele;Tshopo;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;149
2020-02-21;Equateur;Inconnue;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-21;Equateur;Kinshasa;1h;Outside_Resident;Outside_Worker;Primo;11821
2020-02-21;Equateur;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;Primo;39
2020-02-21;Equateur;Kinshasa;1h;Outside_Resident;Destination_Zone_Worker;Primo;1591
2020-02-21;Equateur;Kinshasa;1h;Outside_Resident;Study_Zone_Worker;Primo;91
2020-02-21;Equateur;Kinshasa;1h;Origin_Zone_Resident;Outside_Worker;Primo;367
2020-02-21;Equateur;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;1381
2020-02-21;Equateur;Kinshasa;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;91
2020-02-21;Equateur;Kinshasa;1h;Destination_Zone_Resident;Outside_Worker;Primo;757
2020-02-21;Equateur;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;5546
2020-02-21;Equateur;Kinshasa;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;641
2020-02-21;Equateur;Kinshasa;3h;Outside_Resident;Outside_Worker;Primo;11887
2020-02-21;Equateur;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;Primo;44
2020-02-21;Equateur;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;Primo;1693
2020-02-21;Equateur;Kinshasa;3h;Outside_Resident;Study_Zone_Worker;Primo;87
2020-02-21;Equateur;Kinshasa;3h;Origin_Zone_Resident;Outside_Worker;Primo;279
2020-02-21;Equateur;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;1550
2020-02-21;Equateur;Kinshasa;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;91
2020-02-21;Equateur;Kinshasa;3h;Destination_Zone_Resident;Outside_Worker;Primo;757
2020-02-21;Equateur;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;5624
2020-02-21;Equateur;Kinshasa;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;545
2020-02-21;Equateur;Kongo-Central;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-21;Equateur;Kongo-Central;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-21;Equateur;Kwango;1h;Outside_Resident;Outside_Worker;Primo;87
2020-02-21;Equateur;Kwango;3h;Outside_Resident;Outside_Worker;Primo;87
2020-02-21;Equateur;Kwilu;1h;Outside_Resident;Outside_Worker;Primo;174
2020-02-21;Equateur;Kwilu;3h;Outside_Resident;Outside_Worker;Primo;174
2020-02-21;Equateur;Mai-Ndombe;1h;Outside_Resident;Destination_Zone_Worker;Primo;116
2020-02-21;Equateur;Mai-Ndombe;3h;Outside_Resident;Destination_Zone_Worker;Primo;116
2020-02-21;Equateur;Mongala;1h;Outside_Resident;Outside_Worker;Primo;10337
2020-02-21;Equateur;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;270
2020-02-21;Equateur;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;1276
2020-02-21;Equateur;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;388
2020-02-21;Equateur;Mongala;1h;Destination_Zone_Resident;Outside_Worker;Primo;91
2020-02-21;Equateur;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;807
2020-02-21;Equateur;Mongala;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;147
2020-02-21;Equateur;Mongala;3h;Outside_Resident;Outside_Worker;Primo;10249
2020-02-21;Equateur;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;270
2020-02-21;Equateur;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;1276
2020-02-21;Equateur;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;388
2020-02-21;Equateur;Mongala;3h;Destination_Zone_Resident;Outside_Worker;Primo;91
2020-02-21;Equateur;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;807
2020-02-21;Equateur;Mongala;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;39
2020-02-21;Equateur;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;440
2020-02-21;Equateur;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-02-21;Equateur;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;440
2020-02-21;Equateur;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;2654
2020-02-21;Equateur;Sud-Ubangi;1h;Outside_Resident;Origin_Zone_Worker;Primo;91
2020-02-21;Equateur;Sud-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;435
2020-02-21;Equateur;Sud-Ubangi;1h;Outside_Resident;Study_Zone_Worker;Primo;193
2020-02-21;Equateur;Sud-Ubangi;1h;Origin_Zone_Resident;Outside_Worker;Primo;87
2020-02-21;Equateur;Sud-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;348
2020-02-21;Equateur;Sud-Ubangi;1h;Origin_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-21;Equateur;Sud-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;561
2020-02-21;Equateur;Sud-Ubangi;1h;Study_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-02-21;Equateur;Sud-Ubangi;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;569
2020-02-21;Equateur;Sud-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;2461
2020-02-21;Equateur;Sud-Ubangi;3h;Outside_Resident;Origin_Zone_Worker;Primo;87
2020-02-21;Equateur;Sud-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;348
2020-02-21;Equateur;Sud-Ubangi;3h;Outside_Resident;Study_Zone_Worker;Primo;87
2020-02-21;Equateur;Sud-Ubangi;3h;Origin_Zone_Resident;Outside_Worker;Primo;87
2020-02-21;Equateur;Sud-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;174
2020-02-21;Equateur;Sud-Ubangi;3h;Origin_Zone_Resident;Study_Zone_Worker;Primo;87
2020-02-21;Equateur;Sud-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;552
2020-02-21;Equateur;Sud-Ubangi;3h;Study_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-02-21;Equateur;Sud-Ubangi;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;275
2020-02-21;Equateur;Tshopo;1h;Outside_Resident;Outside_Worker;Primo;333
2020-02-21;Equateur;Tshopo;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-02-21;Equateur;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;119
