Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-03-27;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;5898
2020-03-27;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;5094
2020-03-27;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Haut-Katanga;268
2020-03-27;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;1608
2020-03-27;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;3485
2020-03-27;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;536
2020-03-27;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;268
2020-03-27;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;1072
2020-03-27;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;4558
2020-03-27;06:00:00;JO;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;536
2020-03-27;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;685
2020-03-27;06:00:00;JO;Haut-Lomami;Entree;Kasai;Kasai;5211
2020-03-27;06:00:00;JO;Haut-Lomami;Entree;Lomami;Haut-Lomami;268
2020-03-27;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;1370
2020-03-27;06:00:00;JO;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;342
2020-03-27;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;342
2020-03-27;06:00:00;JO;Kasai;Sortie;Haut-Lomami;Haut-Lomami;268
2020-03-27;06:00:00;JO;Kasai;Sortie;Kasai-Central;Kasai-Central;5211
2020-03-27;06:00:00;JO;Kasai-Central;Entree;Hors_Zone;Kasai-Oriental;342
2020-03-27;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Central;10423
2020-03-27;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Oriental;5211
2020-03-27;06:00:00;JO;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;5897
2020-03-27;06:00:00;JO;Kasai-Central;Entree;Lomami;Lomami;5211
2020-03-27;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;685
2020-03-27;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Kasai-Central;5211
2020-03-27;06:00:00;JO;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;5211
2020-03-27;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;5554
2020-03-27;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;1370
