Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-03-14;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;5387
2020-03-14;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Hors_Zone;244
2020-03-14;06:00:00;WE;Haut-Katanga;Entree;Haut-Katanga;Lualaba;4898
2020-03-14;06:00:00;WE;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;244
2020-03-14;06:00:00;WE;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;244
2020-03-14;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Haut-Katanga;1224
2020-03-14;06:00:00;WE;Haut-Katanga;Entree;Lualaba;Lualaba;979
2020-03-14;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;2693
2020-03-14;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Hors_Zone;244
2020-03-14;06:00:00;WE;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;979
2020-03-14;06:00:00;WE;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;489
2020-03-14;06:00:00;WE;Haut-Katanga;Sortie;Kinshasa;Kinshasa;338
2020-03-14;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;979
2020-03-14;06:00:00;WE;Haut-Katanga;Sortie;Lualaba;Lualaba;3918
2020-03-14;06:00:00;WE;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;244
2020-03-14;06:00:00;WE;Haut-Lomami;Entree;Haut-Lomami;Lomami;244
2020-03-14;06:00:00;WE;Haut-Lomami;Entree;Kasai;Kasai;9823
2020-03-14;06:00:00;WE;Haut-Lomami;Entree;Lomami;Lomami;1329
2020-03-14;06:00:00;WE;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;244
2020-03-14;06:00:00;WE;Haut-Lomami;Sortie;Kasai;Kasai;4911
2020-03-14;06:00:00;WE;Haut-Lomami;Sortie;Lomami;Lomami;244
2020-03-14;06:00:00;WE;Kasai;Entree;Hors_Zone;Hors_Zone;244
2020-03-14;06:00:00;WE;Kasai;Entree;Kasai;Kasai;4911
2020-03-14;06:00:00;WE;Kasai;Sortie;Kasai;Kasai;4911
2020-03-14;06:00:00;WE;Kasai-Central;Entree;Kasai-Central;Kasai-Central;4911
2020-03-14;06:00:00;WE;Kasai-Central;Entree;Kasai-Oriental;Kasai-Central;4911
2020-03-14;06:00:00;WE;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;664
2020-03-14;06:00:00;WE;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;332
2020-03-14;06:00:00;WE;Kasai-Central;Sortie;Hors_Zone;Kasai-Central;332
2020-03-14;06:00:00;WE;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;10155
2020-03-14;06:00:00;WE;Kasai-Central;Sortie;Kasai-Central;Kasai-Oriental;332
2020-03-14;06:00:00;WE;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;664
2020-03-14;06:00:00;WE;Kasai-Central;Sortie;Lomami;Lomami;332
2020-03-14;06:00:00;WE;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;1993
2020-03-14;06:00:00;WE;Kasai-Oriental;Entree;Hors_Zone;Kasai-Central;664
2020-03-14;06:00:00;WE;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;332
2020-03-14;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;15067
2020-03-14;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Central;Kasai-Oriental;332
2020-03-14;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;3655
2020-03-14;06:00:00;WE;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;664
2020-03-14;06:00:00;WE;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;1993
2020-03-14;06:00:00;WE;Kasai-Oriental;Entree;Lomami;Lomami;3987
2020-03-14;06:00:00;WE;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;1661
2020-03-14;06:00:00;WE;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;664
2020-03-14;06:00:00;WE;Kasai-Oriental;Sortie;Hors_Zone;Lomami;664
2020-03-14;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Central;Hors_Zone;4911
2020-03-14;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;15067
2020-03-14;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;5316
2020-03-14;06:00:00;WE;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;1993
2020-03-14;06:00:00;WE;Kasai-Oriental;Sortie;Lomami;Hors_Zone;664
2020-03-14;06:00:00;WE;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;3322
2020-03-14;06:00:00;WE;Kasai-Oriental;Sortie;Lomami;Lomami;9304
2020-03-14;06:00:00;WE;Kinshasa;Entree;Hors_Zone;Hors_Zone;711
2020-03-14;06:00:00;WE;Kinshasa;Entree;Kinshasa;Kinshasa;676
2020-03-14;06:00:00;WE;Kinshasa;Entree;Kongo-Central;Kinshasa;338
2020-03-14;06:00:00;WE;Kinshasa;Entree;Kongo-Central;Kongo-Central;355
