Date;Hour;Day_type;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
2020-04-08;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;3241
2020-04-08;06:00:00;JO;Haut-Katanga;Entree;Haut-Katanga;Lualaba;1215
2020-04-08;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;405
2020-04-08;06:00:00;JO;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;405
2020-04-08;06:00:00;JO;Haut-Katanga;Entree;Lualaba;Lualaba;405
2020-04-08;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;3646
2020-04-08;06:00:00;JO;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;1620
2020-04-08;06:00:00;JO;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;405
2020-04-08;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;1620
2020-04-08;06:00:00;JO;Haut-Katanga;Sortie;Lualaba;Lualaba;2430
2020-04-08;06:00:00;JO;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;405
2020-04-08;06:00:00;JO;Haut-Lomami;Entree;Kasai-Oriental;Kasai-Oriental;405
2020-04-08;06:00:00;JO;Haut-Lomami;Entree;Lomami;Lomami;748
2020-04-08;06:00:00;JO;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;810
2020-04-08;06:00:00;JO;Haut-Lomami;Sortie;Hors_Zone;Lomami;748
2020-04-08;06:00:00;JO;Haut-Lomami;Sortie;Lomami;Lomami;748
2020-04-08;06:00:00;JO;Ituri;Entree;Ituri;Ituri;2709
2020-04-08;06:00:00;JO;Kasai-Central;Entree;Kasai-Central;Kasai-Central;8790
2020-04-08;06:00:00;JO;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;9539
2020-04-08;06:00:00;JO;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;1497
2020-04-08;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;10287
2020-04-08;06:00:00;JO;Kasai-Oriental;Entree;Hors_Zone;Lomami;748
2020-04-08;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Central;Kasai-Oriental;748
2020-04-08;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;7488
2020-04-08;06:00:00;JO;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;2246
2020-04-08;06:00:00;JO;Kasai-Oriental;Entree;Lomami;Lomami;2246
2020-04-08;06:00:00;JO;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;748
2020-04-08;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;8790
2020-04-08;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;6739
2020-04-08;06:00:00;JO;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;748
2020-04-08;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;1497
2020-04-08;06:00:00;JO;Kasai-Oriental;Sortie;Lomami;Lomami;10484
2020-04-08;06:00:00;JO;Kinshasa;Sortie;Kongo-Central;Kongo-Central;2216
2020-04-08;06:00:00;JO;Kongo-Central;Entree;Kinshasa;Kinshasa;598
2020-04-08;06:00:00;JO;Kongo-Central;Entree;Kongo-Central;Kongo-Central;2216
2020-04-08;06:00:00;JO;Lomami;Entree;Haut-Lomami;Haut-Lomami;405
2020-04-08;06:00:00;JO;Lomami;Entree;Hors_Zone;Hors_Zone;748
2020-04-08;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;5242
2020-04-08;06:00:00;JO;Lomami;Entree;Kasai-Oriental;Lomami;748
2020-04-08;06:00:00;JO;Lomami;Entree;Lomami;Kasai-Oriental;748
2020-04-08;06:00:00;JO;Lomami;Entree;Lomami;Lomami;8237
2020-04-08;06:00:00;JO;Lomami;Sortie;Hors_Zone;Hors_Zone;1154
2020-04-08;06:00:00;JO;Lomami;Sortie;Kasai-Central;Kasai-Central;8790
2020-04-08;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;8986
2020-04-08;06:00:00;JO;Lomami;Sortie;Kasai-Oriental;Lomami;1497
2020-04-08;06:00:00;JO;Lomami;Sortie;Lomami;Lomami;3744
2020-04-08;06:00:00;JO;Lualaba;Entree;Haut-Katanga;Haut-Katanga;4456
2020-04-08;06:00:00;JO;Lualaba;Entree;Haut-Katanga;Lualaba;1620
2020-04-08;06:00:00;JO;Lualaba;Entree;Lualaba;Haut-Katanga;1215
2020-04-08;06:00:00;JO;Lualaba;Entree;Lualaba;Lualaba;1215
2020-04-08;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;5266
2020-04-08;06:00:00;JO;Lualaba;Sortie;Haut-Katanga;Lualaba;1620
2020-04-08;06:00:00;JO;Lualaba;Sortie;Hors_Zone;Haut-Katanga;405
2020-04-08;06:00:00;JO;Lualaba;Sortie;Hors_Zone;Hors_Zone;1215
2020-04-08;06:00:00;JO;Lualaba;Sortie;Lualaba;Lualaba;810
2020-04-08;06:00:00;JO;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;2014
2020-04-08;06:00:00;JO;Nord-Kivu;Entree;Hors_Zone;Sud-Kivu;671
