Date;Hour;Type;Activity_Zone;Home_Zone;Zone;Volume
2020-03-20;06:00:00;Local;Hors_Zone;Hors_Zone;ZoneGlobale;5910330
2020-03-20;06:00:00;Local;Tanganyika;Hors_Zone;ZoneGlobale;6409
2020-03-20;06:00:00;Local;Mongala;Hors_Zone;ZoneGlobale;19174
2020-03-20;06:00:00;Local;Sankuru;Hors_Zone;ZoneGlobale;3160
2020-03-20;06:00:00;Local;Haut-Katanga;Hors_Zone;ZoneGlobale;342908
2020-03-20;06:00:00;Local;Lualaba;Hors_Zone;ZoneGlobale;105530
2020-03-20;06:00:00;Local;Kinshasa;Hors_Zone;ZoneGlobale;176804
2020-03-20;06:00:00;Local;Nord-Ubangi;Hors_Zone;ZoneGlobale;51546
2020-03-20;06:00:00;Local;Sud-Kivu;Hors_Zone;ZoneGlobale;215761
2020-03-20;06:00:00;Local;Tshopo;Hors_Zone;ZoneGlobale;204529
2020-03-20;06:00:00;Local;Kongo-Central;Hors_Zone;ZoneGlobale;46197
2020-03-20;06:00:00;Local;Ituri;Hors_Zone;ZoneGlobale;28066
2020-03-20;06:00:00;Local;Kasai;Hors_Zone;ZoneGlobale;17837
2020-03-20;06:00:00;Local;Bas-Uele;Hors_Zone;ZoneGlobale;4980
2020-03-20;06:00:00;Local;Lomami;Hors_Zone;ZoneGlobale;89727
2020-03-20;06:00:00;Local;Kasai-Oriental;Hors_Zone;ZoneGlobale;154646
2020-03-20;06:00:00;Local;Kwilu;Hors_Zone;ZoneGlobale;214309
2020-03-20;06:00:00;Local;Mai-Ndombe;Hors_Zone;ZoneGlobale;85457
2020-03-20;06:00:00;Local;Maniema;Hors_Zone;ZoneGlobale;174063
2020-03-20;06:00:00;Local;Kwango;Hors_Zone;ZoneGlobale;42728
2020-03-20;06:00:00;Local;Haut-Uele;Hors_Zone;ZoneGlobale;2988
2020-03-20;06:00:00;Local;Sud-Ubangi;Hors_Zone;ZoneGlobale;51546
