Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-04-05;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;635
2020-04-05;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Occasional;39
2020-04-05;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;79
2020-04-05;Bas-Uele;Haut-Uele;1h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Haut-Uele;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;595
2020-04-05;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Occasional;39
2020-04-05;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;79
2020-04-05;Bas-Uele;Haut-Uele;3h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Haut-Uele;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Lualaba;1h;Outside_Resident;Outside_Worker;Primo;39
2020-04-05;Bas-Uele;Lualaba;3h;Outside_Resident;Outside_Worker;Primo;39
2020-04-05;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;2067
2020-04-05;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Occasional;87
2020-04-05;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;175
2020-04-05;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;350
2020-04-05;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Outside_Worker;Primo;87
2020-04-05;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;175
2020-04-05;Bas-Uele;Mongala;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;2067
2020-04-05;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Occasional;87
2020-04-05;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;175
2020-04-05;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;350
2020-04-05;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Outside_Worker;Primo;87
2020-04-05;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;175
2020-04-05;Bas-Uele;Mongala;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Primo;39
2020-04-05;Bas-Uele;Nord-Kivu;3h;Outside_Resident;Outside_Worker;Primo;39
2020-04-05;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;1163
2020-04-05;Bas-Uele;Nord-Ubangi;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-04-05;Bas-Uele;Nord-Ubangi;1h;Study_Zone_Resident;Outside_Worker;Primo;87
2020-04-05;Bas-Uele;Nord-Ubangi;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;175
2020-04-05;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;1163
2020-04-05;Bas-Uele;Nord-Ubangi;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;87
2020-04-05;Bas-Uele;Nord-Ubangi;3h;Study_Zone_Resident;Outside_Worker;Primo;87
2020-04-05;Bas-Uele;Nord-Ubangi;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;175
2020-04-05;Bas-Uele;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;87
2020-04-05;Bas-Uele;Sud-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;87
2020-04-05;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Primo;4928
2020-04-05;Bas-Uele;Tshopo;1h;Outside_Resident;Origin_Zone_Worker;Primo;437
2020-04-05;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Primo;1915
2020-04-05;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Occasional;119
2020-04-05;Bas-Uele;Tshopo;1h;Outside_Resident;Study_Zone_Worker;Primo;48
2020-04-05;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-04-05;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Outside_Worker;Occasional;39
2020-04-05;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;747
2020-04-05;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;119
2020-04-05;Bas-Uele;Tshopo;1h;Origin_Zone_Resident;Destination_Zone_Worker;Occasional;39
2020-04-05;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Outside_Worker;Primo;278
2020-04-05;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;5101
2020-04-05;Bas-Uele;Tshopo;1h;Destination_Zone_Resident;Destination_Zone_Worker;Occasional;79
2020-04-05;Bas-Uele;Tshopo;1h;Study_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-04-05;Bas-Uele;Tshopo;3h;Outside_Resident;Outside_Worker;Primo;4928
2020-04-05;Bas-Uele;Tshopo;3h;Outside_Resident;Origin_Zone_Worker;Primo;437
2020-04-05;Bas-Uele;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Primo;1915
2020-04-05;Bas-Uele;Tshopo;3h;Outside_Resident;Destination_Zone_Worker;Occasional;119
2020-04-05;Bas-Uele;Tshopo;3h;Outside_Resident;Study_Zone_Worker;Primo;48
2020-04-05;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-04-05;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Outside_Worker;Occasional;39
2020-04-05;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;747
2020-04-05;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Destination_Zone_Worker;Primo;119
2020-04-05;Bas-Uele;Tshopo;3h;Origin_Zone_Resident;Destination_Zone_Worker;Occasional;39
2020-04-05;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Outside_Worker;Primo;278
2020-04-05;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;5101
2020-04-05;Bas-Uele;Tshopo;3h;Destination_Zone_Resident;Destination_Zone_Worker;Occasional;79
2020-04-05;Bas-Uele;Tshopo;3h;Study_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-04-05;Equateur;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;Primo;87
2020-04-05;Equateur;Kasai-Oriental;3h;Outside_Resident;Outside_Worker;Primo;87
2020-04-05;Equateur;Kinshasa;1h;Outside_Resident;Outside_Worker;Primo;6924
2020-04-05;Equateur;Kinshasa;1h;Outside_Resident;Destination_Zone_Worker;Primo;740
2020-04-05;Equateur;Kinshasa;1h;Origin_Zone_Resident;Outside_Worker;Primo;101
2020-04-05;Equateur;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;286
2020-04-05;Equateur;Kinshasa;1h;Destination_Zone_Resident;Outside_Worker;Primo;690
2020-04-05;Equateur;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;1971
2020-04-05;Equateur;Kinshasa;1h;Study_Zone_Resident;Study_Zone_Worker;Primo;158
2020-04-05;Equateur;Kinshasa;3h;Outside_Resident;Outside_Worker;Primo;6915
2020-04-05;Equateur;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;Primo;740
2020-04-05;Equateur;Kinshasa;3h;Origin_Zone_Resident;Outside_Worker;Primo;101
2020-04-05;Equateur;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;198
2020-04-05;Equateur;Kinshasa;3h;Destination_Zone_Resident;Outside_Worker;Primo;690
2020-04-05;Equateur;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;1984
2020-04-05;Equateur;Kinshasa;3h;Study_Zone_Resident;Study_Zone_Worker;Primo;158
2020-04-05;Equateur;Kongo-Central;1h;Outside_Resident;Outside_Worker;Primo;39
2020-04-05;Equateur;Kongo-Central;3h;Outside_Resident;Outside_Worker;Primo;39
2020-04-05;Equateur;Kwango;1h;Outside_Resident;Outside_Worker;Primo;118
2020-04-05;Equateur;Kwango;3h;Outside_Resident;Outside_Worker;Primo;118
2020-04-05;Equateur;Mai-Ndombe;1h;Outside_Resident;Outside_Worker;Primo;888
